Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,23034,1997,11,24.9
IDCJAC0003,23034,1997,12,27.1
IDCJAC0003,23034,1998,01,27.0
IDCJAC0003,23034,1998,02,27.0
IDCJAC0003,23034,1998,03,19.6
IDCJAC0003,23034,1998,04,13.7
IDCJAC0003,23034,1998,05,9.6
IDCJAC0003,23034,1998,06,7.5
IDCJAC0003,23034,1998,07,8.2
IDCJAC0003,23034,1998,08,11.9
IDCJAC0003,23034,1998,09,16.1
IDCJAC0003,23034,1998,10,20.4
IDCJAC0003,23034,1998,11,27.0
IDCJAC0003,23034,1998,12,27.3
IDCJAC0003,23034,1999,01,29.0
IDCJAC0003,23034,1999,02,25.2
IDCJAC0003,23034,1999,03,19.2
IDCJAC0003,23034,1999,04,14.4
IDCJAC0003,23034,1999,05,9.1
IDCJAC0003,23034,1999,06,8.6
IDCJAC0003,23034,1999,07,8.8
IDCJAC0003,23034,1999,08,12.9
IDCJAC0003,23034,1999,09,14.8
IDCJAC0003,23034,1999,10,20.1
IDCJAC0003,23034,1999,11,26.0
IDCJAC0003,23034,1999,12,25.4
IDCJAC0003,23034,2000,01,27.5
IDCJAC0003,23034,2000,02,24.1
IDCJAC0003,23034,2000,03,18.9
IDCJAC0003,23034,2000,04,14.3
IDCJAC0003,23034,2000,05,9.8
IDCJAC0003,23034,2000,06,8.1
IDCJAC0003,23034,2000,07,8.9
IDCJAC0003,23034,2000,08,13.0
IDCJAC0003,23034,2000,09,15.6
IDCJAC0003,23034,2000,10,21.3
IDCJAC0003,23034,2000,11,26.8
IDCJAC0003,23034,2000,12,28.6
IDCJAC0003,23034,2001,01,28.4
IDCJAC0003,23034,2001,02,23.9
IDCJAC0003,23034,2001,03,19.5
IDCJAC0003,23034,2001,04,15.1
IDCJAC0003,23034,2001,05,9.4
IDCJAC0003,23034,2001,06,6.8
IDCJAC0003,23034,2001,07,9.0
IDCJAC0003,23034,2001,08,10.9
IDCJAC0003,23034,2001,09,15.6
IDCJAC0003,23034,2001,10,19.9
IDCJAC0003,23034,2001,11,25.5
IDCJAC0003,23034,2001,12,27.3
IDCJAC0003,23034,2002,01,27.8
IDCJAC0003,23034,2002,02,24.6
IDCJAC0003,23034,2002,03,22.2
IDCJAC0003,23034,2002,04,13.7
IDCJAC0003,23034,2002,05,9.4
IDCJAC0003,23034,2002,06,7.7
IDCJAC0003,23034,2002,07,8.9
IDCJAC0003,23034,2002,08,13.5
IDCJAC0003,23034,2002,09,17.7
IDCJAC0003,23034,2002,10,19.3
IDCJAC0003,23034,2002,11,25.4
IDCJAC0003,23034,2002,12,27.4
IDCJAC0003,23034,2003,01,28.7
IDCJAC0003,23034,2003,02,24.4
IDCJAC0003,23034,2003,03,21.2
IDCJAC0003,23034,2003,04,13.9
IDCJAC0003,23034,2003,05,9.6
IDCJAC0003,23034,2003,06,7.1
IDCJAC0003,23034,2003,07,9.5
IDCJAC0003,23034,2003,08,10.8
IDCJAC0003,23034,2003,09,15.4
IDCJAC0003,23034,2003,10,20.6
IDCJAC0003,23034,2003,11,26.6
IDCJAC0003,23034,2003,12,27.2
IDCJAC0003,23034,2004,01,28.5
IDCJAC0003,23034,2004,02,25.2
IDCJAC0003,23034,2004,03,21.4
IDCJAC0003,23034,2004,04,13.4
IDCJAC0003,23034,2004,05,10.4
IDCJAC0003,23034,2004,06,8.0
IDCJAC0003,23034,2004,07,8.5
IDCJAC0003,23034,2004,08,12.1
IDCJAC0003,23034,2004,09,16.2
IDCJAC0003,23034,2004,10,22.8
IDCJAC0003,23034,2004,11,25.0
IDCJAC0003,23034,2004,12,27.7
IDCJAC0003,23034,2005,01,27.5
IDCJAC0003,23034,2005,02,23.4
IDCJAC0003,23034,2005,03,20.6
IDCJAC0003,23034,2005,04,15.6
IDCJAC0003,23034,2005,05,10.8
IDCJAC0003,23034,2005,06,8.6
IDCJAC0003,23034,2005,07,9.0
IDCJAC0003,23034,2005,08,12.7
IDCJAC0003,23034,2005,09,17.1
IDCJAC0003,23034,2005,10,20.7
IDCJAC0003,23034,2005,11,23.8
IDCJAC0003,23034,2006,01,26.2
IDCJAC0003,23034,2006,02,24.1
IDCJAC0003,23034,2006,03,21.5
IDCJAC0003,23034,2006,04,13.1
IDCJAC0003,23034,2006,05,9.2
IDCJAC0003,23034,2006,06,8.6
IDCJAC0003,23034,2006,07,7.9
IDCJAC0003,23034,2006,08,12.8
IDCJAC0003,23034,2006,09,17.3
IDCJAC0003,23034,2006,10,23.7
IDCJAC0003,23034,2006,11,26.0
IDCJAC0003,23034,2006,12,28.9
IDCJAC0003,23034,2007,01,26.1
IDCJAC0003,23034,2007,02,26.8
IDCJAC0003,23034,2007,03,19.6
IDCJAC0003,23034,2007,04,14.8
IDCJAC0003,23034,2007,05,9.7
IDCJAC0003,23034,2007,06,8.4
IDCJAC0003,23034,2007,07,8.9
IDCJAC0003,23034,2007,08,13.8
IDCJAC0003,23034,2007,09,17.5
IDCJAC0003,23034,2007,10,20.9
IDCJAC0003,23034,2007,11,27.7
IDCJAC0003,23034,2007,12,26.6
IDCJAC0003,23034,2008,01,31.1
IDCJAC0003,23034,2008,02,24.2
IDCJAC0003,23034,2008,03,21.3
IDCJAC0003,23034,2008,04,14.7
IDCJAC0003,23034,2008,05,10.5
IDCJAC0003,23034,2008,06,7.8
IDCJAC0003,23034,2008,07,8.8
IDCJAC0003,23034,2008,08,12.3
IDCJAC0003,23034,2008,09,18.6
IDCJAC0003,23034,2008,10,22.3
IDCJAC0003,23034,2008,11,25.4
IDCJAC0003,23034,2008,12,25.6
IDCJAC0003,23034,2009,01,31.6
IDCJAC0003,23034,2009,02,27.0
IDCJAC0003,23034,2009,03,19.4
IDCJAC0003,23034,2009,04,14.2
IDCJAC0003,23034,2009,05,8.9
IDCJAC0003,23034,2009,06,8.0
IDCJAC0003,23034,2009,07,9.0
IDCJAC0003,23034,2009,08,12.4
IDCJAC0003,23034,2009,09,16.3
IDCJAC0003,23034,2009,10,22.8
IDCJAC0003,23034,2009,11,26.8
IDCJAC0003,23034,2009,12,29.6
IDCJAC0003,23034,2010,01,30.5
IDCJAC0003,23034,2010,02,25.7
IDCJAC0003,23034,2010,03,19.7
IDCJAC0003,23034,2010,04,13.8
IDCJAC0003,23034,2010,05,9.8
IDCJAC0003,23034,2010,06,8.3
IDCJAC0003,23034,2010,07,8.9
IDCJAC0003,23034,2010,08,11.4
IDCJAC0003,23034,2010,09,14.7
IDCJAC0003,23034,2010,10,22.0
IDCJAC0003,23034,2010,11,24.0
IDCJAC0003,23034,2010,12,27.3
IDCJAC0003,23034,2011,01,27.6
IDCJAC0003,23034,2011,02,22.6
IDCJAC0003,23034,2011,03,18.0
IDCJAC0003,23034,2011,04,14.3
IDCJAC0003,23034,2011,05,9.3
IDCJAC0003,23034,2011,06,8.2
IDCJAC0003,23034,2011,07,8.5
IDCJAC0003,23034,2011,08,12.7
IDCJAC0003,23034,2011,09,16.4
IDCJAC0003,23034,2011,10,19.4
IDCJAC0003,23034,2011,11,25.0
IDCJAC0003,23034,2011,12,27.1
IDCJAC0003,23034,2012,01,27.9
IDCJAC0003,23034,2012,02,23.3
IDCJAC0003,23034,2012,03,21.3
IDCJAC0003,23034,2012,04,14.7
IDCJAC0003,23034,2012,05,9.3
IDCJAC0003,23034,2012,06,7.8
IDCJAC0003,23034,2012,07,9.0
IDCJAC0003,23034,2012,08,11.6
IDCJAC0003,23034,2012,09,17.1
IDCJAC0003,23034,2012,10,22.0
IDCJAC0003,23034,2012,11,26.4
IDCJAC0003,23034,2012,12,27.9
IDCJAC0003,23034,2013,01,29.0
IDCJAC0003,23034,2013,02,25.8
IDCJAC0003,23034,2013,03,19.2
IDCJAC0003,23034,2013,04,14.3
IDCJAC0003,23034,2013,05,9.4
IDCJAC0003,23034,2013,06,7.6
IDCJAC0003,23034,2013,07,8.6
IDCJAC0003,23034,2013,08,11.2
IDCJAC0003,23034,2013,09,15.0
IDCJAC0003,23034,2013,10,21.1
IDCJAC0003,23034,2013,11,27.0
IDCJAC0003,23034,2013,12,26.3
IDCJAC0003,23034,2014,01,27.5
IDCJAC0003,23034,2014,02,23.7
IDCJAC0003,23034,2014,03,18.8
IDCJAC0003,23034,2014,04,13.1
IDCJAC0003,23034,2014,05,9.0
IDCJAC0003,23034,2014,06,7.5
IDCJAC0003,23034,2014,07,8.2
IDCJAC0003,23034,2014,08,12.8
IDCJAC0003,23034,2014,09,16.8
IDCJAC0003,23034,2014,10,22.0
IDCJAC0003,23034,2014,11,24.2
IDCJAC0003,23034,2014,12,27.5
IDCJAC0003,23034,2015,01,24.9
IDCJAC0003,23034,2015,02,24.6
IDCJAC0003,23034,2015,03,19.3
IDCJAC0003,23034,2015,04,12.2
IDCJAC0003,23034,2015,05,9.6
IDCJAC0003,23034,2015,06,8.2
IDCJAC0003,23034,2015,07,9.0
IDCJAC0003,23034,2015,08,11.3
IDCJAC0003,23034,2015,09,16.9
IDCJAC0003,23034,2015,10,22.1
IDCJAC0003,23034,2015,11,25.3
IDCJAC0003,23034,2015,12,28.3
IDCJAC0003,23034,2016,01,26.6
IDCJAC0003,23034,2016,02,24.5
IDCJAC0003,23034,2016,03,17.7
IDCJAC0003,23034,2016,04,15.0
IDCJAC0003,23034,2016,05,9.3
IDCJAC0003,23034,2016,06,8.4
IDCJAC0003,23034,2016,07,8.5
IDCJAC0003,23034,2016,08,12.5
IDCJAC0003,23034,2016,09,14.7
IDCJAC0003,23034,2016,10,21.0
IDCJAC0003,23034,2016,11,25.4
IDCJAC0003,23034,2016,12,24.8
IDCJAC0003,23034,2017,01,26.3
IDCJAC0003,23034,2017,02,22.1
IDCJAC0003,23034,2017,03,18.0
IDCJAC0003,23034,2017,04,12.7
IDCJAC0003,23034,2017,05,10.0
IDCJAC0003,23034,2017,06,9.5
IDCJAC0003,23034,2017,07,9.6
IDCJAC0003,23034,2017,08,11.6
IDCJAC0003,23034,2017,09,16.9
IDCJAC0003,23034,2017,10,21.5
IDCJAC0003,23034,2017,11,22.7
IDCJAC0003,23034,2017,12,24.5
IDCJAC0003,23034,2018,01,25.5
IDCJAC0003,23034,2018,02,22.4
IDCJAC0003,23034,2018,03,18.4
IDCJAC0003,23034,2018,04,14.6
IDCJAC0003,23034,2018,05,8.8
IDCJAC0003,23034,2018,06,9.0
IDCJAC0003,23034,2018,07,9.7
IDCJAC0003,23034,2018,08,11.9
IDCJAC0003,23034,2018,09,17.6
IDCJAC0003,23034,2018,10,19.3
IDCJAC0003,23034,2018,11,23.7
IDCJAC0003,23034,2018,12,24.9
IDCJAC0003,23034,2019,01,27.2
IDCJAC0003,23034,2019,02,24.4
IDCJAC0003,23034,2019,03,18.4
IDCJAC0003,23034,2019,04,13.3
IDCJAC0003,23034,2019,05,9.7
IDCJAC0003,23034,2019,06,9.1
IDCJAC0003,23034,2019,07,9.6
IDCJAC0003,23034,2019,08,12.0
IDCJAC0003,23034,2019,09,16.8
IDCJAC0003,23034,2019,10,21.9
IDCJAC0003,23034,2019,11,25.3
IDCJAC0003,23034,2019,12,28.2
IDCJAC0003,23034,2020,01,25.4
IDCJAC0003,23034,2020,02,23.1
IDCJAC0003,23034,2020,03,17.8
IDCJAC0003,23034,2020,04,12.6
IDCJAC0003,23034,2020,05,10.1
IDCJAC0003,23034,2020,06,9.0
IDCJAC0003,23034,2020,07,9.9
IDCJAC0003,23034,2020,08,12.2
IDCJAC0003,23034,2020,09,16.0
IDCJAC0003,23034,2020,10,18.8
