Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,5007,1999,04,21.5
IDCJAC0003,5007,1999,05,15.2
IDCJAC0003,5007,1999,06,16.3
IDCJAC0003,5007,1999,07,16.2
IDCJAC0003,5007,1999,08,19.0
IDCJAC0003,5007,1999,09,24.2
IDCJAC0003,5007,1999,10,28.4
IDCJAC0003,5007,1999,11,29.4
IDCJAC0003,5007,1999,12,29.7
IDCJAC0003,5007,2000,01,29.7
IDCJAC0003,5007,2000,02,26.6
IDCJAC0003,5007,2000,03,19.5
IDCJAC0003,5007,2000,04,20.3
IDCJAC0003,5007,2000,05,18.3
IDCJAC0003,5007,2000,06,16.4
IDCJAC0003,5007,2000,07,15.2
IDCJAC0003,5007,2000,08,19.8
IDCJAC0003,5007,2000,09,23.4
IDCJAC0003,5007,2000,10,26.8
IDCJAC0003,5007,2000,11,29.6
IDCJAC0003,5007,2000,12,28.6
IDCJAC0003,5007,2001,01,26.0
IDCJAC0003,5007,2001,02,26.1
IDCJAC0003,5007,2001,03,26.3
IDCJAC0003,5007,2001,04,22.1
IDCJAC0003,5007,2001,05,15.9
IDCJAC0003,5007,2001,06,15.8
IDCJAC0003,5007,2001,07,16.0
IDCJAC0003,5007,2001,08,19.8
IDCJAC0003,5007,2001,09,21.4
IDCJAC0003,5007,2001,10,24.7
IDCJAC0003,5007,2001,11,29.3
IDCJAC0003,5007,2001,12,30.4
IDCJAC0003,5007,2002,01,29.4
IDCJAC0003,5007,2002,02,28.0
IDCJAC0003,5007,2002,03,22.9
IDCJAC0003,5007,2002,04,21.4
IDCJAC0003,5007,2002,05,15.6
IDCJAC0003,5007,2002,06,15.6
IDCJAC0003,5007,2002,07,16.3
IDCJAC0003,5007,2002,08,20.8
IDCJAC0003,5007,2002,09,24.2
IDCJAC0003,5007,2002,10,26.7
IDCJAC0003,5007,2002,11,29.3
IDCJAC0003,5007,2002,12,30.3
IDCJAC0003,5007,2003,01,27.7
IDCJAC0003,5007,2003,02,26.0
IDCJAC0003,5007,2003,03,23.1
IDCJAC0003,5007,2003,04,20.3
IDCJAC0003,5007,2003,05,16.1
IDCJAC0003,5007,2003,06,13.9
IDCJAC0003,5007,2003,07,17.3
IDCJAC0003,5007,2003,08,19.3
IDCJAC0003,5007,2003,09,22.9
IDCJAC0003,5007,2003,10,27.7
IDCJAC0003,5007,2003,11,28.8
IDCJAC0003,5007,2003,12,28.5
IDCJAC0003,5007,2004,01,28.7
IDCJAC0003,5007,2004,02,27.0
IDCJAC0003,5007,2004,03,25.1
IDCJAC0003,5007,2004,04,21.0
IDCJAC0003,5007,2004,05,16.7
IDCJAC0003,5007,2004,06,16.5
IDCJAC0003,5007,2004,07,12.1
IDCJAC0003,5007,2004,08,21.1
IDCJAC0003,5007,2004,09,23.7
IDCJAC0003,5007,2004,10,26.9
IDCJAC0003,5007,2004,11,27.1
IDCJAC0003,5007,2004,12,27.8
IDCJAC0003,5007,2005,01,29.8
IDCJAC0003,5007,2005,02,28.6
IDCJAC0003,5007,2005,03,23.4
IDCJAC0003,5007,2005,04,19.1
IDCJAC0003,5007,2005,05,15.5
IDCJAC0003,5007,2005,06,14.5
IDCJAC0003,5007,2005,07,16.3
IDCJAC0003,5007,2005,08,18.8
IDCJAC0003,5007,2005,09,22.1
IDCJAC0003,5007,2005,10,27.1
IDCJAC0003,5007,2005,11,29.8
IDCJAC0003,5007,2006,01,27.7
IDCJAC0003,5007,2006,02,27.3
IDCJAC0003,5007,2006,03,22.7
IDCJAC0003,5007,2006,04,20.9
IDCJAC0003,5007,2006,05,15.8
IDCJAC0003,5007,2006,06,15.2
IDCJAC0003,5007,2006,07,17.1
IDCJAC0003,5007,2006,08,20.5
IDCJAC0003,5007,2006,09,25.4
IDCJAC0003,5007,2006,10,28.9
IDCJAC0003,5007,2006,11,29.3
IDCJAC0003,5007,2006,12,29.3
IDCJAC0003,5007,2007,01,28.4
IDCJAC0003,5007,2007,02,27.5
IDCJAC0003,5007,2007,03,24.1
IDCJAC0003,5007,2007,04,19.3
IDCJAC0003,5007,2007,05,16.5
IDCJAC0003,5007,2007,06,15.6
IDCJAC0003,5007,2007,07,15.1
IDCJAC0003,5007,2007,08,20.8
IDCJAC0003,5007,2007,09,23.8
IDCJAC0003,5007,2007,10,27.1
IDCJAC0003,5007,2007,11,29.6
IDCJAC0003,5007,2007,12,28.9
IDCJAC0003,5007,2008,01,29.6
IDCJAC0003,5007,2008,02,25.1
IDCJAC0003,5007,2008,03,21.5
IDCJAC0003,5007,2008,04,18.4
IDCJAC0003,5007,2008,05,17.5
IDCJAC0003,5007,2008,06,14.8
IDCJAC0003,5007,2008,07,15.9
IDCJAC0003,5007,2008,08,19.6
IDCJAC0003,5007,2008,09,23.5
IDCJAC0003,5007,2008,10,26.9
IDCJAC0003,5007,2008,11,28.9
IDCJAC0003,5007,2008,12,30.4
IDCJAC0003,5007,2009,01,28.2
IDCJAC0003,5007,2009,02,24.1
IDCJAC0003,5007,2009,03,25.3
IDCJAC0003,5007,2009,04,18.7
IDCJAC0003,5007,2009,05,16.8
IDCJAC0003,5007,2009,06,14.1
IDCJAC0003,5007,2009,07,15.4
IDCJAC0003,5007,2009,08,19.6
IDCJAC0003,5007,2009,09,23.8
IDCJAC0003,5007,2009,10,27.7
IDCJAC0003,5007,2009,11,28.1
IDCJAC0003,5007,2009,12,30.4
IDCJAC0003,5007,2010,01,29.5
IDCJAC0003,5007,2010,02,28.3
IDCJAC0003,5007,2010,03,25.2
IDCJAC0003,5007,2010,04,20.2
IDCJAC0003,5007,2010,05,17.4
IDCJAC0003,5007,2010,06,13.8
IDCJAC0003,5007,2010,07,14.7
IDCJAC0003,5007,2010,08,16.8
IDCJAC0003,5007,2010,09,23.3
IDCJAC0003,5007,2010,10,28.2
IDCJAC0003,5007,2010,11,28.3
IDCJAC0003,5007,2010,12,27.9
IDCJAC0003,5007,2011,01,25.2
IDCJAC0003,5007,2011,02,22.2
IDCJAC0003,5007,2011,03,23.8
IDCJAC0003,5007,2011,04,19.1
IDCJAC0003,5007,2011,05,14.7
IDCJAC0003,5007,2011,06,13.5
IDCJAC0003,5007,2011,07,13.2
IDCJAC0003,5007,2011,08,18.9
IDCJAC0003,5007,2011,09,23.3
IDCJAC0003,5007,2011,10,25.5
IDCJAC0003,5007,2011,11,29.9
IDCJAC0003,5007,2011,12,30.5
IDCJAC0003,5007,2012,01,26.2
IDCJAC0003,5007,2012,02,28.0
IDCJAC0003,5007,2012,03,23.1
IDCJAC0003,5007,2012,04,21.0
IDCJAC0003,5007,2012,05,17.7
IDCJAC0003,5007,2012,06,14.5
IDCJAC0003,5007,2012,07,17.2
IDCJAC0003,5007,2012,08,21.4
IDCJAC0003,5007,2012,09,24.4
IDCJAC0003,5007,2012,10,28.2
IDCJAC0003,5007,2012,11,28.8
IDCJAC0003,5007,2012,12,26.2
IDCJAC0003,5007,2013,01,27.8
IDCJAC0003,5007,2013,02,27.4
IDCJAC0003,5007,2013,03,24.9
IDCJAC0003,5007,2013,04,20.3
IDCJAC0003,5007,2013,05,15.9
IDCJAC0003,5007,2013,06,13.8
IDCJAC0003,5007,2013,07,16.0
IDCJAC0003,5007,2013,08,20.0
IDCJAC0003,5007,2013,09,23.2
IDCJAC0003,5007,2013,10,26.5
IDCJAC0003,5007,2013,11,28.7
IDCJAC0003,5007,2013,12,27.7
IDCJAC0003,5007,2014,01,27.8
IDCJAC0003,5007,2014,02,27.0
IDCJAC0003,5007,2014,03,22.8
IDCJAC0003,5007,2014,04,19.4
IDCJAC0003,5007,2014,05,15.6
IDCJAC0003,5007,2014,06,14.6
IDCJAC0003,5007,2014,07,16.8
IDCJAC0003,5007,2014,08,19.6
IDCJAC0003,5007,2014,09,22.9
IDCJAC0003,5007,2014,10,26.5
IDCJAC0003,5007,2014,11,28.8
IDCJAC0003,5007,2014,12,30.3
IDCJAC0003,5007,2015,01,28.4
IDCJAC0003,5007,2015,02,26.2
IDCJAC0003,5007,2015,03,20.8
IDCJAC0003,5007,2015,04,16.3
IDCJAC0003,5007,2015,05,16.2
IDCJAC0003,5007,2015,06,14.9
IDCJAC0003,5007,2015,07,14.0
IDCJAC0003,5007,2015,08,18.9
IDCJAC0003,5007,2015,09,23.4
IDCJAC0003,5007,2015,10,26.9
IDCJAC0003,5007,2015,11,29.1
IDCJAC0003,5007,2015,12,29.7
IDCJAC0003,5007,2016,01,25.6
IDCJAC0003,5007,2016,02,26.1
IDCJAC0003,5007,2016,03,22.9
IDCJAC0003,5007,2016,04,18.8
IDCJAC0003,5007,2016,05,16.1
IDCJAC0003,5007,2016,06,13.3
IDCJAC0003,5007,2016,07,13.8
IDCJAC0003,5007,2016,08,19.4
IDCJAC0003,5007,2016,09,22.9
IDCJAC0003,5007,2016,10,23.4
IDCJAC0003,5007,2016,11,28.3
IDCJAC0003,5007,2016,12,28.6
IDCJAC0003,5007,2017,01,27.3
IDCJAC0003,5007,2017,02,24.3
IDCJAC0003,5007,2017,03,23.9
IDCJAC0003,5007,2017,04,19.6
IDCJAC0003,5007,2017,05,17.6
IDCJAC0003,5007,2017,06,15.3
IDCJAC0003,5007,2017,07,17.1
IDCJAC0003,5007,2017,08,19.0
IDCJAC0003,5007,2017,09,22.9
IDCJAC0003,5007,2017,10,26.9
IDCJAC0003,5007,2017,11,28.7
IDCJAC0003,5007,2017,12,28.0
IDCJAC0003,5007,2018,01,28.3
IDCJAC0003,5007,2018,02,27.1
IDCJAC0003,5007,2018,03,24.3
IDCJAC0003,5007,2018,04,19.7
IDCJAC0003,5007,2018,05,17.1
IDCJAC0003,5007,2018,06,14.7
IDCJAC0003,5007,2018,07,16.7
IDCJAC0003,5007,2018,08,19.6
IDCJAC0003,5007,2018,09,23.2
IDCJAC0003,5007,2018,10,26.6
IDCJAC0003,5007,2018,11,28.4
IDCJAC0003,5007,2018,12,30.3
IDCJAC0003,5007,2019,01,28.8
IDCJAC0003,5007,2019,02,27.4
IDCJAC0003,5007,2019,03,22.8
IDCJAC0003,5007,2019,04,19.5
IDCJAC0003,5007,2019,05,17.7
IDCJAC0003,5007,2019,06,15.0
IDCJAC0003,5007,2019,07,15.9
IDCJAC0003,5007,2019,08,18.9
IDCJAC0003,5007,2019,09,23.1
IDCJAC0003,5007,2019,10,27.0
IDCJAC0003,5007,2019,11,29.6
IDCJAC0003,5007,2019,12,30.0
IDCJAC0003,5007,2020,01,29.5
IDCJAC0003,5007,2020,02,26.9
IDCJAC0003,5007,2020,03,23.8
IDCJAC0003,5007,2020,04,20.0
IDCJAC0003,5007,2020,05,16.4
IDCJAC0003,5007,2020,06,15.2
IDCJAC0003,5007,2020,07,16.7
IDCJAC0003,5007,2020,08,18.8
IDCJAC0003,5007,2020,09,23.0
IDCJAC0003,5007,2020,10,26.5
