Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,48027,2020,01,01,37.9,1,Y
IDCJAC0010,48027,2020,01,02,40.7,1,Y
IDCJAC0010,48027,2020,01,03,45.5,1,Y
IDCJAC0010,48027,2020,01,04,45.9,1,Y
IDCJAC0010,48027,2020,01,05,40.8,1,Y
IDCJAC0010,48027,2020,01,06,40.1,1,Y
IDCJAC0010,48027,2020,01,07,42.2,1,Y
IDCJAC0010,48027,2020,01,08,43.1,1,Y
IDCJAC0010,48027,2020,01,09,43.5,1,Y
IDCJAC0010,48027,2020,01,10,45.8,1,Y
IDCJAC0010,48027,2020,01,11,31.8,1,Y
IDCJAC0010,48027,2020,01,12,32.4,1,Y
IDCJAC0010,48027,2020,01,13,37.0,1,Y
IDCJAC0010,48027,2020,01,14,39.2,1,Y
IDCJAC0010,48027,2020,01,15,35.6,1,Y
IDCJAC0010,48027,2020,01,16,36.2,1,Y
IDCJAC0010,48027,2020,01,17,34.2,1,Y
IDCJAC0010,48027,2020,01,18,35.5,1,Y
IDCJAC0010,48027,2020,01,19,35.3,1,Y
IDCJAC0010,48027,2020,01,20,30.3,1,Y
IDCJAC0010,48027,2020,01,21,32.8,1,Y
IDCJAC0010,48027,2020,01,22,39.3,1,Y
IDCJAC0010,48027,2020,01,23,40.4,1,Y
IDCJAC0010,48027,2020,01,24,33.7,1,Y
IDCJAC0010,48027,2020,01,25,36.3,1,Y
IDCJAC0010,48027,2020,01,26,39.0,1,Y
IDCJAC0010,48027,2020,01,27,39.9,1,Y
IDCJAC0010,48027,2020,01,28,40.6,1,Y
IDCJAC0010,48027,2020,01,29,41.1,1,Y
IDCJAC0010,48027,2020,01,30,43.9,1,Y
IDCJAC0010,48027,2020,01,31,44.1,1,Y
IDCJAC0010,48027,2020,02,01,43.6,1,Y
IDCJAC0010,48027,2020,02,02,38.2,1,Y
IDCJAC0010,48027,2020,02,03,31.6,1,Y
IDCJAC0010,48027,2020,02,04,33.5,1,Y
IDCJAC0010,48027,2020,02,05,31.1,1,Y
IDCJAC0010,48027,2020,02,06,26.5,1,Y
IDCJAC0010,48027,2020,02,07,30.2,1,Y
IDCJAC0010,48027,2020,02,08,27.5,1,Y
IDCJAC0010,48027,2020,02,09,22.2,1,Y
IDCJAC0010,48027,2020,02,10,26.0,1,Y
IDCJAC0010,48027,2020,02,11,28.6,1,Y
IDCJAC0010,48027,2020,02,12,31.9,1,Y
IDCJAC0010,48027,2020,02,13,33.6,1,Y
IDCJAC0010,48027,2020,02,14,34.5,1,Y
IDCJAC0010,48027,2020,02,15,36.6,1,Y
IDCJAC0010,48027,2020,02,16,38.3,1,Y
IDCJAC0010,48027,2020,02,17,39.0,1,Y
IDCJAC0010,48027,2020,02,18,39.7,1,Y
IDCJAC0010,48027,2020,02,19,28.0,1,Y
IDCJAC0010,48027,2020,02,20,29.0,1,Y
IDCJAC0010,48027,2020,02,21,29.4,1,Y
IDCJAC0010,48027,2020,02,22,33.7,1,Y
IDCJAC0010,48027,2020,02,23,23.8,1,Y
IDCJAC0010,48027,2020,02,24,27.0,1,Y
IDCJAC0010,48027,2020,02,25,31.1,1,Y
IDCJAC0010,48027,2020,02,26,33.2,1,Y
IDCJAC0010,48027,2020,02,27,29.4,1,Y
IDCJAC0010,48027,2020,02,28,28.2,1,Y
IDCJAC0010,48027,2020,02,29,31.6,1,Y
IDCJAC0010,48027,2020,03,01,35.6,1,Y
IDCJAC0010,48027,2020,03,02,32.4,1,Y
IDCJAC0010,48027,2020,03,03,24.8,1,Y
IDCJAC0010,48027,2020,03,04,23.7,1,Y
IDCJAC0010,48027,2020,03,05,24.7,1,Y
IDCJAC0010,48027,2020,03,06,26.3,1,Y
IDCJAC0010,48027,2020,03,07,26.1,1,Y
IDCJAC0010,48027,2020,03,08,28.7,1,Y
IDCJAC0010,48027,2020,03,09,27.8,1,Y
IDCJAC0010,48027,2020,03,10,27.7,1,Y
IDCJAC0010,48027,2020,03,11,28.7,1,Y
IDCJAC0010,48027,2020,03,12,29.7,1,Y
IDCJAC0010,48027,2020,03,13,30.6,1,Y
IDCJAC0010,48027,2020,03,14,25.5,1,Y
IDCJAC0010,48027,2020,03,15,26.4,1,Y
IDCJAC0010,48027,2020,03,16,26.8,1,Y
IDCJAC0010,48027,2020,03,17,28.9,1,Y
IDCJAC0010,48027,2020,03,18,30.1,1,Y
IDCJAC0010,48027,2020,03,19,33.1,1,Y
IDCJAC0010,48027,2020,03,20,35.6,1,Y
IDCJAC0010,48027,2020,03,21,31.0,1,Y
IDCJAC0010,48027,2020,03,22,30.1,1,Y
IDCJAC0010,48027,2020,03,23,26.9,1,Y
IDCJAC0010,48027,2020,03,24,30.6,1,Y
IDCJAC0010,48027,2020,03,25,23.7,1,Y
IDCJAC0010,48027,2020,03,26,27.4,1,Y
IDCJAC0010,48027,2020,03,27,28.3,1,Y
IDCJAC0010,48027,2020,03,28,28.0,1,Y
IDCJAC0010,48027,2020,03,29,32.2,1,Y
IDCJAC0010,48027,2020,03,30,26.9,1,Y
IDCJAC0010,48027,2020,03,31,28.7,1,Y
IDCJAC0010,48027,2020,04,01,29.4,1,N
IDCJAC0010,48027,2020,04,02,25.1,1,N
IDCJAC0010,48027,2020,04,03,22.9,1,N
IDCJAC0010,48027,2020,04,04,20.1,1,N
IDCJAC0010,48027,2020,04,05,21.0,1,N
IDCJAC0010,48027,2020,04,06,22.7,1,N
IDCJAC0010,48027,2020,04,07,21.5,1,N
IDCJAC0010,48027,2020,04,08,20.7,1,N
IDCJAC0010,48027,2020,04,09,23.8,1,N
IDCJAC0010,48027,2020,04,10,23.8,1,N
IDCJAC0010,48027,2020,04,11,25.7,1,N
IDCJAC0010,48027,2020,04,12,19.7,1,N
IDCJAC0010,48027,2020,04,13,23.4,1,N
IDCJAC0010,48027,2020,04,14,25.7,1,N
IDCJAC0010,48027,2020,04,15,29.3,1,N
IDCJAC0010,48027,2020,04,16,32.2,1,N
IDCJAC0010,48027,2020,04,17,21.5,1,N
IDCJAC0010,48027,2020,04,18,21.2,1,N
IDCJAC0010,48027,2020,04,19,20.1,1,N
IDCJAC0010,48027,2020,04,20,22.6,1,N
IDCJAC0010,48027,2020,04,21,25.7,1,N
IDCJAC0010,48027,2020,04,22,25.1,1,N
IDCJAC0010,48027,2020,04,23,25.6,1,N
IDCJAC0010,48027,2020,04,24,26.3,1,N
IDCJAC0010,48027,2020,04,25,27.3,1,N
IDCJAC0010,48027,2020,04,26,25.9,1,N
IDCJAC0010,48027,2020,04,27,23.0,1,N
IDCJAC0010,48027,2020,04,28,28.5,1,N
IDCJAC0010,48027,2020,04,29,20.4,1,N
IDCJAC0010,48027,2020,04,30,15.5,1,N
IDCJAC0010,48027,2020,05,01,13.6,1,Y
IDCJAC0010,48027,2020,05,02,16.6,1,Y
IDCJAC0010,48027,2020,05,03,15.7,1,Y
IDCJAC0010,48027,2020,05,04,16.8,1,Y
IDCJAC0010,48027,2020,05,05,20.5,1,Y
IDCJAC0010,48027,2020,05,06,23.2,1,Y
IDCJAC0010,48027,2020,05,07,24.6,1,Y
IDCJAC0010,48027,2020,05,08,26.2,1,Y
IDCJAC0010,48027,2020,05,09,22.8,1,Y
IDCJAC0010,48027,2020,05,10,15.3,1,Y
IDCJAC0010,48027,2020,05,11,16.8,1,Y
IDCJAC0010,48027,2020,05,12,19.6,1,Y
IDCJAC0010,48027,2020,05,13,19.7,1,Y
IDCJAC0010,48027,2020,05,14,18.3,1,Y
IDCJAC0010,48027,2020,05,15,18.9,1,Y
IDCJAC0010,48027,2020,05,16,20.0,1,Y
IDCJAC0010,48027,2020,05,17,21.5,1,Y
IDCJAC0010,48027,2020,05,18,22.0,1,Y
IDCJAC0010,48027,2020,05,19,21.1,1,Y
IDCJAC0010,48027,2020,05,20,23.0,1,Y
IDCJAC0010,48027,2020,05,21,14.1,1,Y
IDCJAC0010,48027,2020,05,22,13.3,1,Y
IDCJAC0010,48027,2020,05,23,14.9,1,Y
IDCJAC0010,48027,2020,05,24,15.2,1,Y
IDCJAC0010,48027,2020,05,25,17.2,1,Y
IDCJAC0010,48027,2020,05,26,20.4,1,Y
IDCJAC0010,48027,2020,05,27,19.8,1,Y
IDCJAC0010,48027,2020,05,28,19.3,1,Y
IDCJAC0010,48027,2020,05,29,19.5,1,Y
IDCJAC0010,48027,2020,05,30,21.2,1,Y
IDCJAC0010,48027,2020,05,31,22.5,1,Y
IDCJAC0010,48027,2020,06,01,15.7,1,N
IDCJAC0010,48027,2020,06,02,14.3,1,N
IDCJAC0010,48027,2020,06,03,15.4,1,N
IDCJAC0010,48027,2020,06,04,17.9,1,N
IDCJAC0010,48027,2020,06,05,18.7,1,N
IDCJAC0010,48027,2020,06,06,19.2,1,N
IDCJAC0010,48027,2020,06,07,17.7,1,N
IDCJAC0010,48027,2020,06,08,15.9,1,N
IDCJAC0010,48027,2020,06,09,19.6,1,N
IDCJAC0010,48027,2020,06,10,21.7,1,N
IDCJAC0010,48027,2020,06,11,21.4,1,N
IDCJAC0010,48027,2020,06,12,19.9,1,N
IDCJAC0010,48027,2020,06,13,19.4,1,N
IDCJAC0010,48027,2020,06,14,15.1,1,N
IDCJAC0010,48027,2020,06,15,17.7,1,N
IDCJAC0010,48027,2020,06,16,18.9,1,N
IDCJAC0010,48027,2020,06,17,18.1,1,N
IDCJAC0010,48027,2020,06,18,19.8,1,N
IDCJAC0010,48027,2020,06,19,20.6,1,N
IDCJAC0010,48027,2020,06,20,18.8,1,N
IDCJAC0010,48027,2020,06,21,17.0,1,N
IDCJAC0010,48027,2020,06,22,11.9,1,N
IDCJAC0010,48027,2020,06,23,13.6,1,Y
IDCJAC0010,48027,2020,06,24,14.1,1,N
IDCJAC0010,48027,2020,06,25,15.6,1,N
IDCJAC0010,48027,2020,06,26,16.1,1,N
IDCJAC0010,48027,2020,06,27,13.2,1,N
IDCJAC0010,48027,2020,06,28,15.5,1,Y
IDCJAC0010,48027,2020,06,29,17.9,1,N
IDCJAC0010,48027,2020,06,30,21.3,1,Y
IDCJAC0010,48027,2020,07,01,23.3,1,Y
IDCJAC0010,48027,2020,07,02,20.6,1,N
IDCJAC0010,48027,2020,07,03,15.4,1,N
IDCJAC0010,48027,2020,07,04,13.0,1,N
IDCJAC0010,48027,2020,07,05,13.6,1,N
IDCJAC0010,48027,2020,07,06,14.5,1,N
IDCJAC0010,48027,2020,07,07,14.4,1,Y
IDCJAC0010,48027,2020,07,08,17.8,1,Y
IDCJAC0010,48027,2020,07,09,19.5,1,Y
IDCJAC0010,48027,2020,07,10,20.4,1,N
IDCJAC0010,48027,2020,07,11,18.9,1,N
IDCJAC0010,48027,2020,07,12,13.9,1,N
IDCJAC0010,48027,2020,07,13,12.9,1,N
IDCJAC0010,48027,2020,07,14,14.8,1,N
IDCJAC0010,48027,2020,07,15,16.4,1,N
IDCJAC0010,48027,2020,07,16,14.7,1,N
IDCJAC0010,48027,2020,07,17,16.1,1,N
IDCJAC0010,48027,2020,07,18,18.5,1,N
IDCJAC0010,48027,2020,07,19,19.2,1,N
IDCJAC0010,48027,2020,07,20,15.1,1,N
IDCJAC0010,48027,2020,07,21,13.7,1,N
IDCJAC0010,48027,2020,07,22,18.0,1,N
IDCJAC0010,48027,2020,07,23,19.2,1,N
IDCJAC0010,48027,2020,07,24,20.6,1,N
IDCJAC0010,48027,2020,07,25,18.8,1,N
IDCJAC0010,48027,2020,07,26,15.1,1,N
IDCJAC0010,48027,2020,07,27,16.6,1,N
IDCJAC0010,48027,2020,07,28,16.4,1,N
IDCJAC0010,48027,2020,07,29,18.2,1,N
IDCJAC0010,48027,2020,07,30,18.1,1,N
IDCJAC0010,48027,2020,07,31,18.3,1,N
IDCJAC0010,48027,2020,08,01,20.3,1,Y
IDCJAC0010,48027,2020,08,02,19.9,1,Y
IDCJAC0010,48027,2020,08,03,20.5,1,Y
IDCJAC0010,48027,2020,08,04,18.5,1,Y
IDCJAC0010,48027,2020,08,05,14.2,1,Y
IDCJAC0010,48027,2020,08,06,11.0,1,Y
IDCJAC0010,48027,2020,08,07,13.7,1,Y
IDCJAC0010,48027,2020,08,08,9.5,1,Y
IDCJAC0010,48027,2020,08,09,13.1,1,Y
IDCJAC0010,48027,2020,08,10,18.0,1,Y
IDCJAC0010,48027,2020,08,11,16.8,1,Y
IDCJAC0010,48027,2020,08,12,22.2,1,Y
IDCJAC0010,48027,2020,08,13,22.2,1,Y
IDCJAC0010,48027,2020,08,14,13.2,1,Y
IDCJAC0010,48027,2020,08,15,17.2,1,Y
