Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,76031,2020,01,01,32.1,1,N
IDCJAC0010,76031,2020,01,02,35.0,1,N
IDCJAC0010,76031,2020,01,03,41.8,1,N
IDCJAC0010,76031,2020,01,04,32.8,1,N
IDCJAC0010,76031,2020,01,05,17.7,1,N
IDCJAC0010,76031,2020,01,06,25.7,1,N
IDCJAC0010,76031,2020,01,07,33.2,1,N
IDCJAC0010,76031,2020,01,08,36.6,1,N
IDCJAC0010,76031,2020,01,09,39.4,1,N
IDCJAC0010,76031,2020,01,10,35.8,1,N
IDCJAC0010,76031,2020,01,11,28.3,1,N
IDCJAC0010,76031,2020,01,12,30.0,1,N
IDCJAC0010,76031,2020,01,13,36.2,1,N
IDCJAC0010,76031,2020,01,14,40.6,1,N
IDCJAC0010,76031,2020,01,15,37.8,1,N
IDCJAC0010,76031,2020,01,16,30.0,1,N
IDCJAC0010,76031,2020,01,17,28.8,1,N
IDCJAC0010,76031,2020,01,18,28.9,1,N
IDCJAC0010,76031,2020,01,19,30.1,1,N
IDCJAC0010,76031,2020,01,20,27.6,1,N
IDCJAC0010,76031,2020,01,21,29.9,1,N
IDCJAC0010,76031,2020,01,22,35.3,1,N
IDCJAC0010,76031,2020,01,23,26.4,1,N
IDCJAC0010,76031,2020,01,24,27.9,1,N
IDCJAC0010,76031,2020,01,25,31.9,1,N
IDCJAC0010,76031,2020,01,26,35.0,1,N
IDCJAC0010,76031,2020,01,27,34.4,1,N
IDCJAC0010,76031,2020,01,28,34.7,1,N
IDCJAC0010,76031,2020,01,29,38.7,1,N
IDCJAC0010,76031,2020,01,30,43.8,1,N
IDCJAC0010,76031,2020,01,31,42.9,1,N
IDCJAC0010,76031,2020,02,01,35.8,1,N
IDCJAC0010,76031,2020,02,02,27.7,1,N
IDCJAC0010,76031,2020,02,03,26.5,1,N
IDCJAC0010,76031,2020,02,04,28.1,1,N
IDCJAC0010,76031,2020,02,05,31.8,1,N
IDCJAC0010,76031,2020,02,06,36.3,1,N
IDCJAC0010,76031,2020,02,07,32.8,1,N
IDCJAC0010,76031,2020,02,08,33.4,1,N
IDCJAC0010,76031,2020,02,09,28.0,1,N
IDCJAC0010,76031,2020,02,10,29.8,1,N
IDCJAC0010,76031,2020,02,11,34.0,1,Y
IDCJAC0010,76031,2020,02,12,33.5,1,N
IDCJAC0010,76031,2020,02,13,38.0,1,N
IDCJAC0010,76031,2020,02,14,37.2,1,N
IDCJAC0010,76031,2020,02,15,32.0,1,N
IDCJAC0010,76031,2020,02,16,31.5,1,N
IDCJAC0010,76031,2020,02,17,34.1,1,N
IDCJAC0010,76031,2020,02,18,27.5,1,N
IDCJAC0010,76031,2020,02,19,26.1,1,N
IDCJAC0010,76031,2020,02,20,25.8,1,N
IDCJAC0010,76031,2020,02,21,27.9,1,N
IDCJAC0010,76031,2020,02,22,29.4,1,N
IDCJAC0010,76031,2020,02,23,35.4,1,N
IDCJAC0010,76031,2020,02,24,33.4,1,N
IDCJAC0010,76031,2020,02,25,36.7,1,N
IDCJAC0010,76031,2020,02,26,26.9,1,N
IDCJAC0010,76031,2020,02,27,25.5,1,N
IDCJAC0010,76031,2020,02,28,27.2,1,N
IDCJAC0010,76031,2020,02,29,30.3,1,N
IDCJAC0010,76031,2020,03,01,36.5,1,N
IDCJAC0010,76031,2020,03,02,25.6,1,N
IDCJAC0010,76031,2020,03,03,23.6,1,Y
IDCJAC0010,76031,2020,03,04,17.8,1,N
IDCJAC0010,76031,2020,03,05,25.2,1,N
IDCJAC0010,76031,2020,03,06,23.9,1,N
IDCJAC0010,76031,2020,03,07,25.8,1,N
IDCJAC0010,76031,2020,03,08,27.8,1,N
IDCJAC0010,76031,2020,03,09,28.3,1,N
IDCJAC0010,76031,2020,03,10,30.0,1,N
IDCJAC0010,76031,2020,03,11,32.9,1,N
IDCJAC0010,76031,2020,03,12,32.7,1,N
IDCJAC0010,76031,2020,03,13,34.5,1,N
IDCJAC0010,76031,2020,03,14,23.8,1,N
IDCJAC0010,76031,2020,03,15,25.3,1,N
IDCJAC0010,76031,2020,03,16,28.9,1,N
IDCJAC0010,76031,2020,03,17,31.5,1,N
IDCJAC0010,76031,2020,03,18,34.4,1,N
IDCJAC0010,76031,2020,03,19,36.8,1,Y
IDCJAC0010,76031,2020,03,20,27.6,1,N
IDCJAC0010,76031,2020,03,21,26.6,1,N
IDCJAC0010,76031,2020,03,22,25.2,1,N
IDCJAC0010,76031,2020,03,23,23.5,1,N
IDCJAC0010,76031,2020,03,24,22.3,1,N
IDCJAC0010,76031,2020,03,25,23.5,1,N
IDCJAC0010,76031,2020,03,26,25.7,1,N
IDCJAC0010,76031,2020,03,27,30.3,1,Y
IDCJAC0010,76031,2020,03,28,,,
IDCJAC0010,76031,2020,03,29,,,
IDCJAC0010,76031,2020,03,30,24.8,1,N
IDCJAC0010,76031,2020,03,31,26.4,1,
IDCJAC0010,76031,2020,04,01,20.9,1,N
IDCJAC0010,76031,2020,04,02,21.7,1,Y
IDCJAC0010,76031,2020,04,03,24.2,1,N
IDCJAC0010,76031,2020,04,04,19.7,1,N
IDCJAC0010,76031,2020,04,05,19.9,1,N
IDCJAC0010,76031,2020,04,06,20.1,1,N
IDCJAC0010,76031,2020,04,07,19.3,1,N
IDCJAC0010,76031,2020,04,08,20.8,1,N
IDCJAC0010,76031,2020,04,09,22.5,1,N
IDCJAC0010,76031,2020,04,10,24.4,1,N
IDCJAC0010,76031,2020,04,11,21.3,1,N
IDCJAC0010,76031,2020,04,12,18.6,1,N
IDCJAC0010,76031,2020,04,13,23.1,1,N
IDCJAC0010,76031,2020,04,14,26.9,1,N
IDCJAC0010,76031,2020,04,15,29.7,1,N
IDCJAC0010,76031,2020,04,16,25.5,1,N
IDCJAC0010,76031,2020,04,17,20.3,1,N
IDCJAC0010,76031,2020,04,18,19.3,1,N
IDCJAC0010,76031,2020,04,19,21.2,1,N
IDCJAC0010,76031,2020,04,20,23.3,1,N
IDCJAC0010,76031,2020,04,21,23.6,1,N
IDCJAC0010,76031,2020,04,22,23.6,1,N
IDCJAC0010,76031,2020,04,23,26.9,1,N
IDCJAC0010,76031,2020,04,24,21.8,1,N
IDCJAC0010,76031,2020,04,25,27.0,1,N
IDCJAC0010,76031,2020,04,26,22.3,1,N
IDCJAC0010,76031,2020,04,27,20.7,1,N
IDCJAC0010,76031,2020,04,28,21.6,1,N
IDCJAC0010,76031,2020,04,29,18.0,1,N
IDCJAC0010,76031,2020,04,30,15.0,1,N
IDCJAC0010,76031,2020,05,01,15.5,1,N
IDCJAC0010,76031,2020,05,02,18.2,1,N
IDCJAC0010,76031,2020,05,03,15.7,1,N
IDCJAC0010,76031,2020,05,04,15.2,1,N
IDCJAC0010,76031,2020,05,05,18.3,1,N
