Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,8315,2020,01,01,14.5,1,N
IDCJAC0011,8315,2020,01,02,20.3,1,N
IDCJAC0011,8315,2020,01,03,18.3,1,N
IDCJAC0011,8315,2020,01,04,12.1,1,N
IDCJAC0011,8315,2020,01,05,15.4,1,N
IDCJAC0011,8315,2020,01,06,16.2,1,N
IDCJAC0011,8315,2020,01,07,15.9,1,N
IDCJAC0011,8315,2020,01,08,17.1,1,N
IDCJAC0011,8315,2020,01,09,18.7,1,N
IDCJAC0011,8315,2020,01,10,15.9,1,N
IDCJAC0011,8315,2020,01,11,16.9,1,N
IDCJAC0011,8315,2020,01,12,18.7,1,N
IDCJAC0011,8315,2020,01,13,18.6,1,N
IDCJAC0011,8315,2020,01,14,21.6,1,N
IDCJAC0011,8315,2020,01,15,21.6,1,N
IDCJAC0011,8315,2020,01,16,22.2,1,N
IDCJAC0011,8315,2020,01,17,21.3,1,N
IDCJAC0011,8315,2020,01,18,21.3,1,N
IDCJAC0011,8315,2020,01,19,18.4,1,N
IDCJAC0011,8315,2020,01,20,21.1,1,N
IDCJAC0011,8315,2020,01,21,20.3,1,N
IDCJAC0011,8315,2020,01,22,17.6,1,N
IDCJAC0011,8315,2020,01,23,16.5,1,N
IDCJAC0011,8315,2020,01,24,15.0,1,N
IDCJAC0011,8315,2020,01,25,15.7,1,N
IDCJAC0011,8315,2020,01,26,16.4,1,N
IDCJAC0011,8315,2020,01,27,15.9,1,N
IDCJAC0011,8315,2020,01,28,16.6,1,N
IDCJAC0011,8315,2020,01,29,20.9,1,N
IDCJAC0011,8315,2020,01,30,19.3,1,N
IDCJAC0011,8315,2020,01,31,13.0,1,N
IDCJAC0011,8315,2020,02,01,15.1,1,N
IDCJAC0011,8315,2020,02,02,18.8,1,N
IDCJAC0011,8315,2020,02,03,25.8,1,N
IDCJAC0011,8315,2020,02,04,20.9,1,N
IDCJAC0011,8315,2020,02,05,21.9,1,N
IDCJAC0011,8315,2020,02,06,19.6,1,N
IDCJAC0011,8315,2020,02,07,19.8,1,N
IDCJAC0011,8315,2020,02,08,22.3,1,N
IDCJAC0011,8315,2020,02,09,19.6,1,N
IDCJAC0011,8315,2020,02,10,17.0,1,N
IDCJAC0011,8315,2020,02,11,20.7,1,N
IDCJAC0011,8315,2020,02,12,23.6,1,N
IDCJAC0011,8315,2020,02,13,20.9,1,N
IDCJAC0011,8315,2020,02,14,20.4,1,N
IDCJAC0011,8315,2020,02,15,18.0,1,N
IDCJAC0011,8315,2020,02,16,21.1,1,N
IDCJAC0011,8315,2020,02,17,17.7,1,N
IDCJAC0011,8315,2020,02,18,20.6,1,N
IDCJAC0011,8315,2020,02,19,24.3,1,N
IDCJAC0011,8315,2020,02,20,22.4,1,N
IDCJAC0011,8315,2020,02,21,23.0,1,N
IDCJAC0011,8315,2020,02,22,20.5,1,N
IDCJAC0011,8315,2020,02,23,20.5,1,N
IDCJAC0011,8315,2020,02,24,21.9,1,N
IDCJAC0011,8315,2020,02,25,20.9,1,N
IDCJAC0011,8315,2020,02,26,22.7,1,N
IDCJAC0011,8315,2020,02,27,22.3,1,N
IDCJAC0011,8315,2020,02,28,23.4,1,N
IDCJAC0011,8315,2020,02,29,20.2,1,N
IDCJAC0011,8315,2020,03,01,18.8,1,N
IDCJAC0011,8315,2020,03,02,22.6,1,N
IDCJAC0011,8315,2020,03,03,24.1,1,N
IDCJAC0011,8315,2020,03,04,22.3,1,N
IDCJAC0011,8315,2020,03,05,18.1,1,N
IDCJAC0011,8315,2020,03,06,20.6,1,N
IDCJAC0011,8315,2020,03,07,15.9,1,N
IDCJAC0011,8315,2020,03,08,16.1,1,N
IDCJAC0011,8315,2020,03,09,21.2,1,N
IDCJAC0011,8315,2020,03,10,19.5,1,N
IDCJAC0011,8315,2020,03,11,17.8,1,N
IDCJAC0011,8315,2020,03,12,19.8,1,N
IDCJAC0011,8315,2020,03,13,21.2,1,N
IDCJAC0011,8315,2020,03,14,26.7,1,N
IDCJAC0011,8315,2020,03,15,22.1,1,N
IDCJAC0011,8315,2020,03,16,18.8,1,N
IDCJAC0011,8315,2020,03,17,20.6,1,N
IDCJAC0011,8315,2020,03,18,17.8,1,N
IDCJAC0011,8315,2020,03,19,13.9,1,N
IDCJAC0011,8315,2020,03,20,20.4,1,N
IDCJAC0011,8315,2020,03,21,19.3,1,N
IDCJAC0011,8315,2020,03,22,20.0,1,N
IDCJAC0011,8315,2020,03,23,23.7,1,N
IDCJAC0011,8315,2020,03,24,24.0,1,N
IDCJAC0011,8315,2020,03,25,23.7,1,N
IDCJAC0011,8315,2020,03,26,19.9,1,N
IDCJAC0011,8315,2020,03,27,21.5,1,N
IDCJAC0011,8315,2020,03,28,18.4,1,N
IDCJAC0011,8315,2020,03,29,17.8,1,N
IDCJAC0011,8315,2020,03,30,12.3,1,N
IDCJAC0011,8315,2020,03,31,13.5,1,N
IDCJAC0011,8315,2020,04,01,15.0,1,N
IDCJAC0011,8315,2020,04,02,18.9,1,N
IDCJAC0011,8315,2020,04,03,13.7,1,N
IDCJAC0011,8315,2020,04,04,15.5,1,N
IDCJAC0011,8315,2020,04,05,20.3,1,N
IDCJAC0011,8315,2020,04,06,15.4,1,N
IDCJAC0011,8315,2020,04,07,15.3,1,N
IDCJAC0011,8315,2020,04,08,16.5,1,N
