Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,23034,2020,01,01,12.0,1,N
IDCJAC0011,23034,2020,01,02,13.2,1,N
IDCJAC0011,23034,2020,01,03,19.2,1,N
IDCJAC0011,23034,2020,01,04,19.7,1,N
IDCJAC0011,23034,2020,01,05,11.7,1,N
IDCJAC0011,23034,2020,01,06,13.3,1,N
IDCJAC0011,23034,2020,01,07,15.0,1,N
IDCJAC0011,23034,2020,01,08,21.3,1,N
IDCJAC0011,23034,2020,01,09,19.3,1,N
IDCJAC0011,23034,2020,01,10,22.0,1,N
IDCJAC0011,23034,2020,01,11,14.3,1,N
IDCJAC0011,23034,2020,01,12,13.2,1,N
IDCJAC0011,23034,2020,01,13,15.2,1,N
IDCJAC0011,23034,2020,01,14,17.8,1,N
IDCJAC0011,23034,2020,01,15,17.3,1,N
IDCJAC0011,23034,2020,01,16,16.0,1,N
IDCJAC0011,23034,2020,01,17,12.9,1,N
IDCJAC0011,23034,2020,01,18,13.8,1,N
IDCJAC0011,23034,2020,01,19,16.4,1,N
IDCJAC0011,23034,2020,01,20,15.5,1,N
IDCJAC0011,23034,2020,01,21,15.8,1,N
IDCJAC0011,23034,2020,01,22,17.7,1,N
IDCJAC0011,23034,2020,01,23,14.7,1,N
IDCJAC0011,23034,2020,01,24,16.6,1,N
IDCJAC0011,23034,2020,01,25,16.5,1,N
IDCJAC0011,23034,2020,01,26,16.4,1,N
IDCJAC0011,23034,2020,01,27,14.7,1,N
IDCJAC0011,23034,2020,01,28,13.2,1,N
IDCJAC0011,23034,2020,01,29,14.1,1,N
IDCJAC0011,23034,2020,01,30,20.3,1,N
IDCJAC0011,23034,2020,01,31,27.7,1,N
IDCJAC0011,23034,2020,02,01,20.2,1,N
IDCJAC0011,23034,2020,02,02,17.3,1,N
IDCJAC0011,23034,2020,02,03,15.4,1,N
IDCJAC0011,23034,2020,02,04,12.3,1,N
IDCJAC0011,23034,2020,02,05,13.9,1,N
IDCJAC0011,23034,2020,02,06,14.5,1,N
IDCJAC0011,23034,2020,02,07,19.1,1,N
IDCJAC0011,23034,2020,02,08,21.5,1,N
IDCJAC0011,23034,2020,02,09,22.3,1,N
IDCJAC0011,23034,2020,02,10,19.5,1,N
IDCJAC0011,23034,2020,02,11,18.3,1,N
IDCJAC0011,23034,2020,02,12,18.0,1,N
IDCJAC0011,23034,2020,02,13,17.3,1,N
IDCJAC0011,23034,2020,02,14,19.3,1,N
IDCJAC0011,23034,2020,02,15,17.3,1,N
IDCJAC0011,23034,2020,02,16,13.6,1,N
IDCJAC0011,23034,2020,02,17,13.1,1,N
IDCJAC0011,23034,2020,02,18,18.3,1,N
IDCJAC0011,23034,2020,02,19,15.7,1,N
IDCJAC0011,23034,2020,02,20,12.3,1,N
IDCJAC0011,23034,2020,02,21,13.1,1,N
IDCJAC0011,23034,2020,02,22,13.0,1,N
IDCJAC0011,23034,2020,02,23,12.6,1,N
IDCJAC0011,23034,2020,02,24,19.7,1,N
IDCJAC0011,23034,2020,02,25,18.2,1,N
IDCJAC0011,23034,2020,02,26,16.7,1,N
IDCJAC0011,23034,2020,02,27,12.2,1,N
IDCJAC0011,23034,2020,02,28,15.6,1,N
IDCJAC0011,23034,2020,02,29,12.7,1,N
IDCJAC0011,23034,2020,03,01,15.0,1,N
IDCJAC0011,23034,2020,03,02,14.3,1,N
IDCJAC0011,23034,2020,03,03,13.0,1,N
IDCJAC0011,23034,2020,03,04,14.0,1,N
IDCJAC0011,23034,2020,03,05,14.3,1,N
IDCJAC0011,23034,2020,03,06,15.8,1,N
IDCJAC0011,23034,2020,03,07,14.5,1,N
IDCJAC0011,23034,2020,03,08,14.1,1,N
IDCJAC0011,23034,2020,03,09,14.8,1,N
IDCJAC0011,23034,2020,03,10,15.3,1,N
IDCJAC0011,23034,2020,03,11,15.2,1,N
IDCJAC0011,23034,2020,03,12,20.8,1,N
IDCJAC0011,23034,2020,03,13,19.4,1,N
IDCJAC0011,23034,2020,03,14,12.1,1,N
IDCJAC0011,23034,2020,03,15,10.5,1,N
IDCJAC0011,23034,2020,03,16,13.3,1,N
IDCJAC0011,23034,2020,03,17,19.4,1,N
IDCJAC0011,23034,2020,03,18,19.5,1,N
IDCJAC0011,23034,2020,03,19,24.5,1,N
IDCJAC0011,23034,2020,03,20,17.8,1,N
IDCJAC0011,23034,2020,03,21,11.2,1,N
IDCJAC0011,23034,2020,03,22,13.4,1,N
IDCJAC0011,23034,2020,03,23,12.7,1,N
IDCJAC0011,23034,2020,03,24,14.7,1,N
IDCJAC0011,23034,2020,03,25,12.9,1,N
IDCJAC0011,23034,2020,03,26,10.9,1,N
IDCJAC0011,23034,2020,03,27,9.4,1,N
IDCJAC0011,23034,2020,03,28,12.7,1,N
IDCJAC0011,23034,2020,03,29,18.7,1,N
IDCJAC0011,23034,2020,03,30,17.2,1,N
IDCJAC0011,23034,2020,03,31,12.7,1,N
IDCJAC0011,23034,2020,04,01,16.0,1,N
IDCJAC0011,23034,2020,04,02,10.9,1,N
IDCJAC0011,23034,2020,04,03,13.4,1,N
IDCJAC0011,23034,2020,04,04,13.4,1,N
IDCJAC0011,23034,2020,04,05,14.3,1,N
IDCJAC0011,23034,2020,04,06,11.9,1,N
IDCJAC0011,23034,2020,04,07,14.3,1,N
IDCJAC0011,23034,2020,04,08,12.4,1,N
IDCJAC0011,23034,2020,04,09,9.6,1,N
IDCJAC0011,23034,2020,04,10,11.7,1,N
IDCJAC0011,23034,2020,04,11,15.9,1,N
IDCJAC0011,23034,2020,04,12,9.9,1,N
IDCJAC0011,23034,2020,04,13,6.6,1,N
IDCJAC0011,23034,2020,04,14,12.5,1,N
IDCJAC0011,23034,2020,04,15,16.1,1,N
IDCJAC0011,23034,2020,04,16,16.9,1,N
IDCJAC0011,23034,2020,04,17,14.6,1,N
IDCJAC0011,23034,2020,04,18,12.5,1,N
IDCJAC0011,23034,2020,04,19,9.5,1,N
IDCJAC0011,23034,2020,04,20,14.3,1,N
IDCJAC0011,23034,2020,04,21,12.0,1,N
IDCJAC0011,23034,2020,04,22,12.0,1,N
IDCJAC0011,23034,2020,04,23,12.6,1,N
IDCJAC0011,23034,2020,04,24,14.0,1,N
IDCJAC0011,23034,2020,04,25,12.6,1,N
IDCJAC0011,23034,2020,04,26,16.2,1,N
IDCJAC0011,23034,2020,04,27,11.1,1,N
IDCJAC0011,23034,2020,04,28,12.1,1,N
IDCJAC0011,23034,2020,04,29,12.2,1,N
IDCJAC0011,23034,2020,04,30,8.9,1,N
IDCJAC0011,23034,2020,05,01,11.0,1,N
IDCJAC0011,23034,2020,05,02,13.4,1,N
IDCJAC0011,23034,2020,05,03,9.7,1,N
IDCJAC0011,23034,2020,05,04,10.4,1,N
IDCJAC0011,23034,2020,05,05,8.1,1,N
IDCJAC0011,23034,2020,05,06,9.2,1,N
IDCJAC0011,23034,2020,05,07,15.0,1,N
IDCJAC0011,23034,2020,05,08,13.1,1,N
IDCJAC0011,23034,2020,05,09,10.7,1,N
IDCJAC0011,23034,2020,05,10,8.0,1,N
IDCJAC0011,23034,2020,05,11,7.1,1,N
IDCJAC0011,23034,2020,05,12,9.0,1,N
IDCJAC0011,23034,2020,05,13,6.3,1,N
IDCJAC0011,23034,2020,05,14,9.5,1,N
IDCJAC0011,23034,2020,05,15,5.2,1,N
IDCJAC0011,23034,2020,05,16,3.2,1,N
IDCJAC0011,23034,2020,05,17,4.3,1,N
IDCJAC0011,23034,2020,05,18,7.6,1,N
IDCJAC0011,23034,2020,05,19,11.5,1,N
IDCJAC0011,23034,2020,05,20,12.2,1,N
IDCJAC0011,23034,2020,05,21,7.7,1,N
IDCJAC0011,23034,2020,05,22,10.1,1,N
IDCJAC0011,23034,2020,05,23,10.3,1,N
IDCJAC0011,23034,2020,05,24,10.9,1,N
IDCJAC0011,23034,2020,05,25,4.9,1,N
IDCJAC0011,23034,2020,05,26,6.8,1,N
IDCJAC0011,23034,2020,05,27,9.9,1,N
IDCJAC0011,23034,2020,05,28,10.5,1,N
IDCJAC0011,23034,2020,05,29,5.3,1,N
IDCJAC0011,23034,2020,05,30,10.7,1,N
IDCJAC0011,23034,2020,05,31,11.7,1,N
IDCJAC0011,23034,2020,06,01,10.6,1,N
IDCJAC0011,23034,2020,06,02,11.5,1,N
IDCJAC0011,23034,2020,06,03,12.2,1,N
IDCJAC0011,23034,2020,06,04,2.8,1,N
IDCJAC0011,23034,2020,06,05,2.5,1,N
IDCJAC0011,23034,2020,06,06,4.0,1,N
IDCJAC0011,23034,2020,06,07,2.9,1,N
IDCJAC0011,23034,2020,06,08,1.1,1,N
IDCJAC0011,23034,2020,06,09,0.7,1,N
IDCJAC0011,23034,2020,06,10,-0.4,1,N
IDCJAC0011,23034,2020,06,11,0.0,1,N
IDCJAC0011,23034,2020,06,12,2.4,1,N
IDCJAC0011,23034,2020,06,13,10.4,1,N
IDCJAC0011,23034,2020,06,14,8.6,1,N
IDCJAC0011,23034,2020,06,15,9.9,1,N
IDCJAC0011,23034,2020,06,16,12.7,1,N
IDCJAC0011,23034,2020,06,17,8.1,1,N
IDCJAC0011,23034,2020,06,18,10.0,1,N
IDCJAC0011,23034,2020,06,19,12.3,1,N
IDCJAC0011,23034,2020,06,20,10.4,1,N
IDCJAC0011,23034,2020,06,21,9.7,1,N
IDCJAC0011,23034,2020,06,22,8.4,1,N
IDCJAC0011,23034,2020,06,23,11.1,1,N
IDCJAC0011,23034,2020,06,24,10.9,1,N
IDCJAC0011,23034,2020,06,25,6.7,1,N
