Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,86282,2020,03,28,13.3,1,N
IDCJAC0011,86282,2020,03,29,19.0,1,N
IDCJAC0011,86282,2020,03,30,13.5,1,N
IDCJAC0011,86282,2020,03,31,9.4,1,N
IDCJAC0011,86282,2020,04,01,8.6,1,N
IDCJAC0011,86282,2020,04,02,12.8,1,N
IDCJAC0011,86282,2020,04,03,12.8,1,N
IDCJAC0011,86282,2020,04,04,12.1,1,N
IDCJAC0011,86282,2020,04,05,7.1,1,N
IDCJAC0011,86282,2020,04,06,8.5,1,N
IDCJAC0011,86282,2020,04,07,10.3,1,N
IDCJAC0011,86282,2020,04,08,10.5,1,N
IDCJAC0011,86282,2020,04,09,7.6,1,N
IDCJAC0011,86282,2020,04,10,11.7,1,N
IDCJAC0011,86282,2020,04,11,11.0,1,N
IDCJAC0011,86282,2020,04,12,9.8,1,N
IDCJAC0011,86282,2020,04,13,9.3,1,N
IDCJAC0011,86282,2020,04,14,10.6,1,N
IDCJAC0011,86282,2020,04,15,13.3,1,N
IDCJAC0011,86282,2020,04,16,13.3,1,N
IDCJAC0011,86282,2020,04,17,8.3,1,N
IDCJAC0011,86282,2020,04,18,10.6,1,N
IDCJAC0011,86282,2020,04,19,6.9,1,N
IDCJAC0011,86282,2020,04,20,11.4,1,N
IDCJAC0011,86282,2020,04,21,7.1,1,N
IDCJAC0011,86282,2020,04,22,9.8,1,N
IDCJAC0011,86282,2020,04,23,7.9,1,N
IDCJAC0011,86282,2020,04,24,12.1,1,N
IDCJAC0011,86282,2020,04,25,8.7,1,N
IDCJAC0011,86282,2020,04,26,14.1,1,N
IDCJAC0011,86282,2020,04,27,6.3,1,N
IDCJAC0011,86282,2020,04,28,5.8,1,N
IDCJAC0011,86282,2020,04,29,12.5,1,N
IDCJAC0011,86282,2020,04,30,6.8,1,N
IDCJAC0011,86282,2020,05,01,6.9,1,N
IDCJAC0011,86282,2020,05,02,8.2,1,N
IDCJAC0011,86282,2020,05,03,8.0,1,N
IDCJAC0011,86282,2020,05,04,6.6,1,N
IDCJAC0011,86282,2020,05,05,5.4,1,N
IDCJAC0011,86282,2020,05,06,9.5,1,N
IDCJAC0011,86282,2020,05,07,12.9,1,N
IDCJAC0011,86282,2020,05,08,9.7,1,N
IDCJAC0011,86282,2020,05,09,9.7,1,N
IDCJAC0011,86282,2020,05,10,4.7,1,N
IDCJAC0011,86282,2020,05,11,6.0,1,N
IDCJAC0011,86282,2020,05,12,8.8,1,N
IDCJAC0011,86282,2020,05,13,9.0,1,N
IDCJAC0011,86282,2020,05,14,5.0,1,N
IDCJAC0011,86282,2020,05,15,2.7,1,N
IDCJAC0011,86282,2020,05,16,3.4,1,N
IDCJAC0011,86282,2020,05,17,2.3,1,N
IDCJAC0011,86282,2020,05,18,4.3,1,N
IDCJAC0011,86282,2020,05,19,8.2,1,N
IDCJAC0011,86282,2020,05,20,9.7,1,N
IDCJAC0011,86282,2020,05,21,8.3,1,N
IDCJAC0011,86282,2020,05,22,7.7,1,N
IDCJAC0011,86282,2020,05,23,8.8,1,N
IDCJAC0011,86282,2020,05,24,9.4,1,N
IDCJAC0011,86282,2020,05,25,3.3,1,N
IDCJAC0011,86282,2020,05,26,1.3,1,N
IDCJAC0011,86282,2020,05,27,5.5,1,N
IDCJAC0011,86282,2020,05,28,9.2,1,N
IDCJAC0011,86282,2020,05,29,7.4,1,N
IDCJAC0011,86282,2020,05,30,9.4,1,N
IDCJAC0011,86282,2020,05,31,10.0,1,N
IDCJAC0011,86282,2020,06,01,8.0,1,N
IDCJAC0011,86282,2020,06,02,6.6,1,N
IDCJAC0011,86282,2020,06,03,8.8,1,N
IDCJAC0011,86282,2020,06,04,7.3,1,N
IDCJAC0011,86282,2020,06,05,2.0,1,N
IDCJAC0011,86282,2020,06,06,4.6,1,N
IDCJAC0011,86282,2020,06,07,7.1,1,N
IDCJAC0011,86282,2020,06,08,1.9,1,N
IDCJAC0011,86282,2020,06,09,1.4,1,N
IDCJAC0011,86282,2020,06,10,4.3,1,N
IDCJAC0011,86282,2020,06,11,3.2,1,N
IDCJAC0011,86282,2020,06,12,3.3,1,N
IDCJAC0011,86282,2020,06,13,5.8,1,N
IDCJAC0011,86282,2020,06,14,7.0,1,N
IDCJAC0011,86282,2020,06,15,10.1,1,N
IDCJAC0011,86282,2020,06,16,10.9,1,N
IDCJAC0011,86282,2020,06,17,8.4,1,N
IDCJAC0011,86282,2020,06,18,2.5,1,N
IDCJAC0011,86282,2020,06,19,7.3,1,N
IDCJAC0011,86282,2020,06,20,8.5,1,N
IDCJAC0011,86282,2020,06,21,4.4,1,N
IDCJAC0011,86282,2020,06,22,5.9,1,N
IDCJAC0011,86282,2020,06,23,8.4,1,N
IDCJAC0011,86282,2020,06,24,9.6,1,N
IDCJAC0011,86282,2020,06,25,8.6,1,N
IDCJAC0011,86282,2020,06,26,4.9,1,N
IDCJAC0011,86282,2020,06,27,3.2,1,N
IDCJAC0011,86282,2020,06,28,1.4,1,N
IDCJAC0011,86282,2020,06,29,0.2,1,N
IDCJAC0011,86282,2020,06,30,3.0,1,N
IDCJAC0011,86282,2020,07,01,9.5,1,N
IDCJAC0011,86282,2020,07,02,8.1,1,N
IDCJAC0011,86282,2020,07,03,5.3,1,N
IDCJAC0011,86282,2020,07,04,4.4,1,N
IDCJAC0011,86282,2020,07,05,7.8,1,N
IDCJAC0011,86282,2020,07,06,5.2,1,N
IDCJAC0011,86282,2020,07,07,8.1,1,N
IDCJAC0011,86282,2020,07,08,3.2,1,N
IDCJAC0011,86282,2020,07,09,4.7,1,N
IDCJAC0011,86282,2020,07,10,6.3,1,N
IDCJAC0011,86282,2020,07,11,7.2,1,N
IDCJAC0011,86282,2020,07,12,7.2,1,N
IDCJAC0011,86282,2020,07,13,7.7,1,N
IDCJAC0011,86282,2020,07,14,6.1,1,N
IDCJAC0011,86282,2020,07,15,4.0,1,N
IDCJAC0011,86282,2020,07,16,3.2,1,N
IDCJAC0011,86282,2020,07,17,1.1,1,N
IDCJAC0011,86282,2020,07,18,4.4,1,N
IDCJAC0011,86282,2020,07,19,8.1,1,N
IDCJAC0011,86282,2020,07,20,5.5,1,N
IDCJAC0011,86282,2020,07,21,4.2,1,N
IDCJAC0011,86282,2020,07,22,6.0,1,N
IDCJAC0011,86282,2020,07,23,6.8,1,N
IDCJAC0011,86282,2020,07,24,2.4,1,N
IDCJAC0011,86282,2020,07,25,1.6,1,N
IDCJAC0011,86282,2020,07,26,4.5,1,N
IDCJAC0011,86282,2020,07,27,7.0,1,N
IDCJAC0011,86282,2020,07,28,8.7,1,N
IDCJAC0011,86282,2020,07,29,5.6,1,N
IDCJAC0011,86282,2020,07,30,5.6,1,N
IDCJAC0011,86282,2020,07,31,2.2,1,N
IDCJAC0011,86282,2020,08,01,6.6,1,N
IDCJAC0011,86282,2020,08,02,8.4,1,N
IDCJAC0011,86282,2020,08,03,5.4,1,N
IDCJAC0011,86282,2020,08,04,2.0,1,N
IDCJAC0011,86282,2020,08,05,3.0,1,N
IDCJAC0011,86282,2020,08,06,3.6,1,N
IDCJAC0011,86282,2020,08,07,1.0,1,N
IDCJAC0011,86282,2020,08,08,4.1,1,N
IDCJAC0011,86282,2020,08,09,7.0,1,N
IDCJAC0011,86282,2020,08,10,1.9,1,N
IDCJAC0011,86282,2020,08,11,3.5,1,N
IDCJAC0011,86282,2020,08,12,8.8,1,N
IDCJAC0011,86282,2020,08,13,10.2,1,N
IDCJAC0011,86282,2020,08,14,10.4,1,N
IDCJAC0011,86282,2020,08,15,6.6,1,N
IDCJAC0011,86282,2020,08,16,9.5,1,N
IDCJAC0011,86282,2020,08,17,6.7,1,N
IDCJAC0011,86282,2020,08,18,8.5,1,N
IDCJAC0011,86282,2020,08,19,7.9,1,N
IDCJAC0011,86282,2020,08,20,7.1,1,N
IDCJAC0011,86282,2020,08,21,5.6,1,N
IDCJAC0011,86282,2020,08,22,3.8,1,N
IDCJAC0011,86282,2020,08,23,3.7,1,N
IDCJAC0011,86282,2020,08,24,3.9,1,N
IDCJAC0011,86282,2020,08,25,3.3,1,N
IDCJAC0011,86282,2020,08,26,3.7,1,N
IDCJAC0011,86282,2020,08,27,7.8,1,N
IDCJAC0011,86282,2020,08,28,5.1,1,N
IDCJAC0011,86282,2020,08,29,7.2,1,N
IDCJAC0011,86282,2020,08,30,10.8,1,N
IDCJAC0011,86282,2020,08,31,4.6,1,N
IDCJAC0011,86282,2020,09,01,3.8,1,N
IDCJAC0011,86282,2020,09,02,9.2,1,N
IDCJAC0011,86282,2020,09,03,10.1,1,N
IDCJAC0011,86282,2020,09,04,5.6,1,N
IDCJAC0011,86282,2020,09,05,6.7,1,N
IDCJAC0011,86282,2020,09,06,5.4,1,N
IDCJAC0011,86282,2020,09,07,8.8,1,N
IDCJAC0011,86282,2020,09,08,15.0,1,N
IDCJAC0011,86282,2020,09,09,6.2,1,N
IDCJAC0011,86282,2020,09,10,4.2,1,N
IDCJAC0011,86282,2020,09,11,9.8,1,N
IDCJAC0011,86282,2020,09,12,11.7,1,N
IDCJAC0011,86282,2020,09,13,10.5,1,N
IDCJAC0011,86282,2020,09,14,7.6,1,N
IDCJAC0011,86282,2020,09,15,6.2,1,N
IDCJAC0011,86282,2020,09,16,6.0,1,N
IDCJAC0011,86282,2020,09,17,10.6,1,N
IDCJAC0011,86282,2020,09,18,9.1,1,N
IDCJAC0011,86282,2020,09,19,10.6,1,N
IDCJAC0011,86282,2020,09,20,15.4,1,N
IDCJAC0011,86282,2020,09,21,15.0,1,N
IDCJAC0011,86282,2020,09,22,9.9,1,N
IDCJAC0011,86282,2020,09,23,7.8,1,N
IDCJAC0011,86282,2020,09,24,5.0,1,N
IDCJAC0011,86282,2020,09,25,6.1,1,N
IDCJAC0011,86282,2020,09,26,3.3,1,N
IDCJAC0011,86282,2020,09,27,6.9,1,N
IDCJAC0011,86282,2020,09,28,3.6,1,N
IDCJAC0011,86282,2020,09,29,2.2,1,N
IDCJAC0011,86282,2020,09,30,10.7,1,N
IDCJAC0011,86282,2020,10,01,5.3,1,N
IDCJAC0011,86282,2020,10,02,11.0,1,N
IDCJAC0011,86282,2020,10,03,15.9,1,N
IDCJAC0011,86282,2020,10,04,11.0,1,N
IDCJAC0011,86282,2020,10,05,8.2,1,N
IDCJAC0011,86282,2020,10,06,7.7,1,N
IDCJAC0011,86282,2020,10,07,8.0,1,N
IDCJAC0011,86282,2020,10,08,10.1,1,N
IDCJAC0011,86282,2020,10,09,10.7,1,N
IDCJAC0011,86282,2020,10,10,7.5,1,N
IDCJAC0011,86282,2020,10,11,9.2,1,N
IDCJAC0011,86282,2020,10,12,4.3,1,N
IDCJAC0011,86282,2020,10,13,11.4,1,N
IDCJAC0011,86282,2020,10,14,11.0,1,N
IDCJAC0011,86282,2020,10,15,12.2,1,N
IDCJAC0011,86282,2020,10,16,7.7,1,N
IDCJAC0011,86282,2020,10,17,11.2,1,N
IDCJAC0011,86282,2020,10,18,9.4,1,N
IDCJAC0011,86282,2020,10,19,4.5,1,N
IDCJAC0011,86282,2020,10,20,6.2,1,N
IDCJAC0011,86282,2020,10,21,7.9,1,N
IDCJAC0011,86282,2020,10,22,6.3,1,N
IDCJAC0011,86282,2020,10,23,10.4,1,N
IDCJAC0011,86282,2020,10,24,10.8,1,N
IDCJAC0011,86282,2020,10,25,6.7,1,N
IDCJAC0011,86282,2020,10,26,7.6,1,N
IDCJAC0011,86282,2020,10,27,7.0,1,N
IDCJAC0011,86282,2020,10,28,7.2,1,N
IDCJAC0011,86282,2020,10,29,8.1,1,N
IDCJAC0011,86282,2020,10,30,11.9,1,N
IDCJAC0011,86282,2020,10,31,13.2,1,N
