Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,36031,2020,04,13,34.9,1,N
IDCJAC0010,36031,2020,04,14,35.3,1,Y
IDCJAC0010,36031,2020,04,15,33.9,1,N
IDCJAC0010,36031,2020,04,16,33.6,1,Y
IDCJAC0010,36031,2020,04,17,36.1,1,N
IDCJAC0010,36031,2020,04,18,36.8,1,N
IDCJAC0010,36031,2020,04,19,31.7,1,
IDCJAC0010,36031,2020,04,20,33.6,1,Y
IDCJAC0010,36031,2020,04,21,36.2,1,N
IDCJAC0010,36031,2020,04,22,36.6,1,N
IDCJAC0010,36031,2020,04,23,37.2,1,N
IDCJAC0010,36031,2020,04,24,35.2,1,N
IDCJAC0010,36031,2020,04,25,34.1,1,N
IDCJAC0010,36031,2020,04,26,33.0,1,N
IDCJAC0010,36031,2020,04,27,33.9,1,N
IDCJAC0010,36031,2020,04,28,33.0,1,N
IDCJAC0010,36031,2020,04,29,33.8,1,N
IDCJAC0010,36031,2020,04,30,27.0,1,N
IDCJAC0010,36031,2020,05,01,22.2,1,N
IDCJAC0010,36031,2020,05,02,23.8,1,N
IDCJAC0010,36031,2020,05,03,25.6,1,N
IDCJAC0010,36031,2020,05,04,25.2,1,N
IDCJAC0010,36031,2020,05,05,,,
IDCJAC0010,36031,2020,05,06,29.0,1,N
IDCJAC0010,36031,2020,05,07,29.8,1,Y
IDCJAC0010,36031,2020,05,08,30.9,1,N
IDCJAC0010,36031,2020,05,09,32.3,1,N
IDCJAC0010,36031,2020,05,10,30.4,1,N
IDCJAC0010,36031,2020,05,11,24.5,1,N
IDCJAC0010,36031,2020,05,12,28.2,1,N
IDCJAC0010,36031,2020,05,13,27.9,1,N
IDCJAC0010,36031,2020,05,14,29.7,1,N
IDCJAC0010,36031,2020,05,15,29.8,1,N
IDCJAC0010,36031,2020,05,16,29.1,1,N
IDCJAC0010,36031,2020,05,17,28.7,1,N
IDCJAC0010,36031,2020,05,18,28.9,1,
IDCJAC0010,36031,2020,05,19,21.0,1,N
IDCJAC0010,36031,2020,05,20,21.2,1,N
IDCJAC0010,36031,2020,05,21,21.0,1,N
IDCJAC0010,36031,2020,05,22,14.5,1,Y
IDCJAC0010,36031,2020,05,23,18.4,1,N
IDCJAC0010,36031,2020,05,24,20.7,1,N
IDCJAC0010,36031,2020,05,25,20.1,1,Y
IDCJAC0010,36031,2020,05,26,23.3,1,N
IDCJAC0010,36031,2020,05,27,24.7,1,N
IDCJAC0010,36031,2020,05,28,26.9,1,N
IDCJAC0010,36031,2020,05,29,26.6,1,N
IDCJAC0010,36031,2020,05,30,27.6,1,N
IDCJAC0010,36031,2020,05,31,28.9,1,N
IDCJAC0010,36031,2020,06,01,27.3,1,N
IDCJAC0010,36031,2020,06,02,23.0,1,N
IDCJAC0010,36031,2020,06,03,22.1,1,N
IDCJAC0010,36031,2020,06,04,23.1,1,N
IDCJAC0010,36031,2020,06,05,26.6,1,N
IDCJAC0010,36031,2020,06,06,26.5,1,N
IDCJAC0010,36031,2020,06,07,27.5,1,N
IDCJAC0010,36031,2020,06,08,27.2,1,Y
IDCJAC0010,36031,2020,06,09,27.3,1,N
IDCJAC0010,36031,2020,06,10,26.4,1,N
IDCJAC0010,36031,2020,06,11,27.4,1,N
IDCJAC0010,36031,2020,06,12,29.3,1,N
IDCJAC0010,36031,2020,06,13,30.8,1,N
IDCJAC0010,36031,2020,06,14,29.3,1,N
IDCJAC0010,36031,2020,06,15,27.4,1,N
IDCJAC0010,36031,2020,06,16,26.0,1,N
IDCJAC0010,36031,2020,06,17,26.6,1,N
IDCJAC0010,36031,2020,06,18,27.8,1,N
IDCJAC0010,36031,2020,06,19,27.6,1,N
IDCJAC0010,36031,2020,06,20,25.9,1,N
IDCJAC0010,36031,2020,06,21,26.1,1,N
IDCJAC0010,36031,2020,06,22,21.4,1,N
IDCJAC0010,36031,2020,06,23,,,
IDCJAC0010,36031,2020,06,24,21.9,1,N
IDCJAC0010,36031,2020,06,25,24.4,1,N
IDCJAC0010,36031,2020,06,26,23.2,1,Y
IDCJAC0010,36031,2020,06,27,23.6,1,N
IDCJAC0010,36031,2020,06,28,26.6,1,N
IDCJAC0010,36031,2020,06,29,27.8,1,N
IDCJAC0010,36031,2020,06,30,27.1,1,N
IDCJAC0010,36031,2020,07,01,27.4,1,N
IDCJAC0010,36031,2020,07,02,28.5,1,N
IDCJAC0010,36031,2020,07,03,28.2,1,N
IDCJAC0010,36031,2020,07,04,21.9,1,
IDCJAC0010,36031,2020,07,05,21.4,1,N
IDCJAC0010,36031,2020,07,06,23.1,1,N
IDCJAC0010,36031,2020,07,07,25.6,1,Y
IDCJAC0010,36031,2020,07,08,26.7,1,
IDCJAC0010,36031,2020,07,09,27.6,1,N
IDCJAC0010,36031,2020,07,10,28.4,1,N
IDCJAC0010,36031,2020,07,11,28.3,1,N
IDCJAC0010,36031,2020,07,12,21.4,1,N
IDCJAC0010,36031,2020,07,13,20.1,1,N
IDCJAC0010,36031,2020,07,14,20.7,1,N
IDCJAC0010,36031,2020,07,15,22.7,1,N
IDCJAC0010,36031,2020,07,16,23.1,1,N
IDCJAC0010,36031,2020,07,17,22.8,1,N
IDCJAC0010,36031,2020,07,18,25.1,1,N
IDCJAC0010,36031,2020,07,19,25.7,1,N
IDCJAC0010,36031,2020,07,20,26.6,1,N
IDCJAC0010,36031,2020,07,21,25.1,1,N
IDCJAC0010,36031,2020,07,22,25.3,1,N
IDCJAC0010,36031,2020,07,23,25.2,1,N
IDCJAC0010,36031,2020,07,24,25.1,1,N
IDCJAC0010,36031,2020,07,25,26.3,1,N
IDCJAC0010,36031,2020,07,26,25.1,1,N
IDCJAC0010,36031,2020,07,27,22.1,1,N
IDCJAC0010,36031,2020,07,28,21.4,1,N
IDCJAC0010,36031,2020,07,29,23.7,1,N
IDCJAC0010,36031,2020,07,30,25.8,1,N
IDCJAC0010,36031,2020,07,31,25.8,1,N
IDCJAC0010,36031,2020,08,01,26.5,1,N
IDCJAC0010,36031,2020,08,02,26.7,1,N
IDCJAC0010,36031,2020,08,03,26.9,1,N
IDCJAC0010,36031,2020,08,04,30.0,1,N
IDCJAC0010,36031,2020,08,05,32.0,1,N
IDCJAC0010,36031,2020,08,06,31.0,1,N
IDCJAC0010,36031,2020,08,07,24.4,1,N
IDCJAC0010,36031,2020,08,08,19.2,1,N
IDCJAC0010,36031,2020,08,09,19.9,1,N
IDCJAC0010,36031,2020,08,10,21.0,1,N
IDCJAC0010,36031,2020,08,11,26.2,1,N
IDCJAC0010,36031,2020,08,12,32.9,1,N
IDCJAC0010,36031,2020,08,13,32.7,1,N
IDCJAC0010,36031,2020,08,14,33.2,1,N
IDCJAC0010,36031,2020,08,15,24.1,1,N
IDCJAC0010,36031,2020,08,16,22.9,1,N
IDCJAC0010,36031,2020,08,17,25.9,1,N
IDCJAC0010,36031,2020,08,18,34.3,1,N
IDCJAC0010,36031,2020,08,19,29.5,1,N
IDCJAC0010,36031,2020,08,20,25.3,1,N
IDCJAC0010,36031,2020,08,21,24.5,1,N
IDCJAC0010,36031,2020,08,22,24.9,1,N
IDCJAC0010,36031,2020,08,23,22.3,1,N
IDCJAC0010,36031,2020,08,24,24.3,1,N
IDCJAC0010,36031,2020,08,25,28.2,1,N
IDCJAC0010,36031,2020,08,26,26.8,1,N
IDCJAC0010,36031,2020,08,27,27.6,1,N
IDCJAC0010,36031,2020,08,28,28.2,1,N
IDCJAC0010,36031,2020,08,29,28.9,1,N
IDCJAC0010,36031,2020,08,30,28.9,1,N
IDCJAC0010,36031,2020,08,31,29.8,1,Y
IDCJAC0010,36031,2020,09,01,31.5,1,N
IDCJAC0010,36031,2020,09,02,31.3,1,N
IDCJAC0010,36031,2020,09,03,29.8,1,N
IDCJAC0010,36031,2020,09,04,32.4,1,N
IDCJAC0010,36031,2020,09,05,30.2,1,N
IDCJAC0010,36031,2020,09,06,33.0,1,N
IDCJAC0010,36031,2020,09,07,32.1,1,N
IDCJAC0010,36031,2020,09,08,31.9,1,N
IDCJAC0010,36031,2020,09,09,31.5,1,N
IDCJAC0010,36031,2020,09,10,32.1,1,N
IDCJAC0010,36031,2020,09,11,31.8,1,N
IDCJAC0010,36031,2020,09,12,29.9,1,N
IDCJAC0010,36031,2020,09,13,30.8,1,N
IDCJAC0010,36031,2020,09,14,32.1,1,N
IDCJAC0010,36031,2020,09,15,32.1,1,N
IDCJAC0010,36031,2020,09,16,32.2,1,N
IDCJAC0010,36031,2020,09,17,32.9,1,N
IDCJAC0010,36031,2020,09,18,34.0,1,Y
IDCJAC0010,36031,2020,09,19,23.8,1,N
IDCJAC0010,36031,2020,09,20,33.3,1,N
IDCJAC0010,36031,2020,09,21,38.2,1,N
IDCJAC0010,36031,2020,09,22,30.8,1,N
IDCJAC0010,36031,2020,09,23,28.4,1,N
IDCJAC0010,36031,2020,09,24,28.7,1,N
IDCJAC0010,36031,2020,09,25,30.3,1,N
IDCJAC0010,36031,2020,09,26,27.8,1,N
IDCJAC0010,36031,2020,09,27,29.4,1,N
IDCJAC0010,36031,2020,09,28,31.8,1,N
IDCJAC0010,36031,2020,09,29,34.6,1,N
IDCJAC0010,36031,2020,09,30,34.5,1,N
IDCJAC0010,36031,2020,10,01,34.8,1,N
IDCJAC0010,36031,2020,10,02,36.1,1,N
IDCJAC0010,36031,2020,10,03,36.1,1,N
IDCJAC0010,36031,2020,10,04,33.0,1,N
IDCJAC0010,36031,2020,10,05,32.1,1,N
IDCJAC0010,36031,2020,10,06,33.3,1,N
IDCJAC0010,36031,2020,10,07,34.9,1,N
IDCJAC0010,36031,2020,10,08,34.4,1,N
IDCJAC0010,36031,2020,10,09,32.7,1,N
IDCJAC0010,36031,2020,10,10,34.6,1,N
IDCJAC0010,36031,2020,10,11,36.7,1,N
IDCJAC0010,36031,2020,10,12,35.1,1,N
IDCJAC0010,36031,2020,10,13,34.4,1,N
IDCJAC0010,36031,2020,10,14,30.6,1,N
IDCJAC0010,36031,2020,10,15,32.2,1,N
IDCJAC0010,36031,2020,10,16,33.5,1,N
IDCJAC0010,36031,2020,10,17,34.7,1,N
IDCJAC0010,36031,2020,10,18,35.4,1,N
IDCJAC0010,36031,2020,10,19,37.1,1,N
IDCJAC0010,36031,2020,10,20,37.9,1,N
IDCJAC0010,36031,2020,10,21,38.8,1,N
IDCJAC0010,36031,2020,10,22,39.5,1,N
IDCJAC0010,36031,2020,10,23,32.2,1,N
IDCJAC0010,36031,2020,10,24,31.2,1,N
IDCJAC0010,36031,2020,10,25,30.5,1,N
IDCJAC0010,36031,2020,10,26,29.9,1,N
IDCJAC0010,36031,2020,10,27,31.3,1,N
IDCJAC0010,36031,2020,10,28,30.6,1,N
IDCJAC0010,36031,2020,10,29,32.3,1,N
IDCJAC0010,36031,2020,10,30,37.5,1,N
