Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,15590,2020,01,01,22.7,1,Y
IDCJAC0011,15590,2020,01,02,23.7,1,Y
IDCJAC0011,15590,2020,01,03,28.8,1,Y
IDCJAC0011,15590,2020,01,04,27.3,1,Y
IDCJAC0011,15590,2020,01,05,19.3,1,Y
IDCJAC0011,15590,2020,01,06,18.8,1,Y
IDCJAC0011,15590,2020,01,07,19.8,1,Y
IDCJAC0011,15590,2020,01,08,24.1,1,Y
IDCJAC0011,15590,2020,01,09,26.8,1,Y
IDCJAC0011,15590,2020,01,10,31.0,1,Y
IDCJAC0011,15590,2020,01,11,24.1,1,Y
IDCJAC0011,15590,2020,01,12,22.5,1,Y
IDCJAC0011,15590,2020,01,13,24.5,1,Y
IDCJAC0011,15590,2020,01,14,25.4,1,Y
IDCJAC0011,15590,2020,01,15,26.1,1,Y
IDCJAC0011,15590,2020,01,16,27.8,1,Y
IDCJAC0011,15590,2020,01,17,26.2,1,Y
IDCJAC0011,15590,2020,01,18,22.3,1,Y
IDCJAC0011,15590,2020,01,19,25.7,1,Y
IDCJAC0011,15590,2020,01,20,22.1,1,Y
IDCJAC0011,15590,2020,01,21,22.1,1,Y
IDCJAC0011,15590,2020,01,22,26.4,1,Y
IDCJAC0011,15590,2020,01,23,28.4,1,Y
IDCJAC0011,15590,2020,01,24,25.9,1,Y
IDCJAC0011,15590,2020,01,25,22.8,1,Y
IDCJAC0011,15590,2020,01,26,19.0,1,Y
IDCJAC0011,15590,2020,01,27,20.5,1,Y
IDCJAC0011,15590,2020,01,28,21.5,1,Y
IDCJAC0011,15590,2020,01,29,27.3,1,Y
IDCJAC0011,15590,2020,01,30,22.3,1,Y
IDCJAC0011,15590,2020,01,31,23.7,1,Y
IDCJAC0011,15590,2020,02,01,26.1,1,Y
IDCJAC0011,15590,2020,02,02,18.7,1,Y
IDCJAC0011,15590,2020,02,03,18.4,1,Y
IDCJAC0011,15590,2020,02,04,21.2,1,Y
IDCJAC0011,15590,2020,02,05,22.5,1,Y
IDCJAC0011,15590,2020,02,06,20.5,1,Y
IDCJAC0011,15590,2020,02,07,18.7,1,Y
IDCJAC0011,15590,2020,02,08,20.7,1,Y
IDCJAC0011,15590,2020,02,09,22.1,1,Y
IDCJAC0011,15590,2020,02,10,23.5,1,Y
IDCJAC0011,15590,2020,02,11,26.9,1,Y
IDCJAC0011,15590,2020,02,12,20.8,1,Y
IDCJAC0011,15590,2020,02,13,22.5,1,Y
IDCJAC0011,15590,2020,02,14,23.6,1,Y
IDCJAC0011,15590,2020,02,15,24.4,1,Y
IDCJAC0011,15590,2020,02,16,26.5,1,Y
IDCJAC0011,15590,2020,02,17,23.0,1,Y
IDCJAC0011,15590,2020,02,18,20.3,1,Y
IDCJAC0011,15590,2020,02,19,22.7,1,Y
IDCJAC0011,15590,2020,02,20,17.8,1,Y
IDCJAC0011,15590,2020,02,21,18.8,1,Y
IDCJAC0011,15590,2020,02,22,19.7,1,Y
IDCJAC0011,15590,2020,02,23,15.3,1,Y
IDCJAC0011,15590,2020,02,24,19.2,1,Y
IDCJAC0011,15590,2020,02,25,25.2,1,Y
IDCJAC0011,15590,2020,02,26,25.8,1,Y
IDCJAC0011,15590,2020,02,27,22.8,1,Y
IDCJAC0011,15590,2020,02,28,24.3,1,Y
IDCJAC0011,15590,2020,02,29,18.6,1,Y
IDCJAC0011,15590,2020,03,01,19.2,1,Y
IDCJAC0011,15590,2020,03,02,22.9,1,Y
IDCJAC0011,15590,2020,03,03,17.2,1,Y
IDCJAC0011,15590,2020,03,04,17.6,1,Y
IDCJAC0011,15590,2020,03,05,16.6,1,Y
IDCJAC0011,15590,2020,03,06,15.7,1,Y
IDCJAC0011,15590,2020,03,07,16.0,1,Y
IDCJAC0011,15590,2020,03,08,17.7,1,Y
IDCJAC0011,15590,2020,03,09,17.4,1,Y
IDCJAC0011,15590,2020,03,10,15.6,1,Y
IDCJAC0011,15590,2020,03,11,18.5,1,Y
IDCJAC0011,15590,2020,03,12,23.2,1,Y
IDCJAC0011,15590,2020,03,13,19.9,1,Y
IDCJAC0011,15590,2020,03,14,20.2,1,Y
IDCJAC0011,15590,2020,03,15,20.3,1,Y
IDCJAC0011,15590,2020,03,16,16.0,1,Y
IDCJAC0011,15590,2020,03,17,15.1,1,Y
IDCJAC0011,15590,2020,03,18,18.7,1,Y
IDCJAC0011,15590,2020,03,19,18.5,1,Y
IDCJAC0011,15590,2020,03,20,17.0,1,Y
IDCJAC0011,15590,2020,03,21,17.5,1,Y
IDCJAC0011,15590,2020,03,22,18.3,1,Y
IDCJAC0011,15590,2020,03,23,16.7,1,Y
IDCJAC0011,15590,2020,03,24,18.2,1,Y
IDCJAC0011,15590,2020,03,25,20.2,1,Y
IDCJAC0011,15590,2020,03,26,18.0,1,Y
IDCJAC0011,15590,2020,03,27,19.2,1,Y
IDCJAC0011,15590,2020,03,28,16.6,1,Y
IDCJAC0011,15590,2020,03,29,22.4,1,Y
IDCJAC0011,15590,2020,03,30,21.9,1,Y
IDCJAC0011,15590,2020,03,31,19.0,1,Y
IDCJAC0011,15590,2020,04,01,19.2,1,Y
IDCJAC0011,15590,2020,04,02,21.1,1,Y
IDCJAC0011,15590,2020,04,03,22.7,1,Y
IDCJAC0011,15590,2020,04,04,19.6,1,Y
IDCJAC0011,15590,2020,04,05,9.7,1,Y
IDCJAC0011,15590,2020,04,06,9.5,1,Y
IDCJAC0011,15590,2020,04,07,9.8,1,Y
IDCJAC0011,15590,2020,04,08,12.6,1,Y
IDCJAC0011,15590,2020,04,09,17.3,1,Y
IDCJAC0011,15590,2020,04,10,10.2,1,Y
IDCJAC0011,15590,2020,04,11,11.6,1,Y
IDCJAC0011,15590,2020,04,12,13.2,1,Y
IDCJAC0011,15590,2020,04,13,13.9,1,Y
IDCJAC0011,15590,2020,04,14,13.2,1,Y
IDCJAC0011,15590,2020,04,15,11.8,1,Y
IDCJAC0011,15590,2020,04,16,14.7,1,Y
IDCJAC0011,15590,2020,04,17,16.2,1,Y
IDCJAC0011,15590,2020,04,18,15.2,1,Y
IDCJAC0011,15590,2020,04,19,14.3,1,Y
