Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,12038,2020,01,01,41.0,1,Y
IDCJAC0010,12038,2020,01,02,40.6,1,Y
IDCJAC0010,12038,2020,01,03,27.2,1,Y
IDCJAC0010,12038,2020,01,04,26.9,1,Y
IDCJAC0010,12038,2020,01,05,30.8,1,Y
IDCJAC0010,12038,2020,01,06,35.6,1,Y
IDCJAC0010,12038,2020,01,07,39.4,1,Y
IDCJAC0010,12038,2020,01,08,41.3,1,Y
IDCJAC0010,12038,2020,01,09,21.9,1,Y
IDCJAC0010,12038,2020,01,10,29.3,1,Y
IDCJAC0010,12038,2020,01,11,30.5,1,Y
IDCJAC0010,12038,2020,01,12,33.6,1,Y
IDCJAC0010,12038,2020,01,13,38.5,1,Y
IDCJAC0010,12038,2020,01,14,38.9,1,Y
IDCJAC0010,12038,2020,01,15,29.9,1,Y
IDCJAC0010,12038,2020,01,16,33.9,1,Y
IDCJAC0010,12038,2020,01,17,36.8,1,Y
IDCJAC0010,12038,2020,01,18,27.1,1,Y
IDCJAC0010,12038,2020,01,19,27.4,1,Y
IDCJAC0010,12038,2020,01,20,30.9,1,Y
IDCJAC0010,12038,2020,01,21,36.4,1,Y
IDCJAC0010,12038,2020,01,22,29.2,1,Y
IDCJAC0010,12038,2020,01,23,29.9,1,Y
IDCJAC0010,12038,2020,01,24,33.4,1,Y
IDCJAC0010,12038,2020,01,25,36.1,1,Y
IDCJAC0010,12038,2020,01,26,39.1,1,Y
IDCJAC0010,12038,2020,01,27,41.6,1,Y
IDCJAC0010,12038,2020,01,28,43.5,1,Y
IDCJAC0010,12038,2020,01,29,44.8,1,Y
IDCJAC0010,12038,2020,01,30,36.3,1,Y
IDCJAC0010,12038,2020,01,31,28.3,1,Y
IDCJAC0010,12038,2020,02,01,29.1,1,N
IDCJAC0010,12038,2020,02,02,31.4,1,N
IDCJAC0010,12038,2020,02,03,32.7,1,N
IDCJAC0010,12038,2020,02,04,34.6,1,N
IDCJAC0010,12038,2020,02,05,36.7,1,N
IDCJAC0010,12038,2020,02,06,39.1,1,N
IDCJAC0010,12038,2020,02,07,36.9,1,N
IDCJAC0010,12038,2020,02,08,39.2,1,N
IDCJAC0010,12038,2020,02,09,32.4,1,N
IDCJAC0010,12038,2020,02,10,31.5,1,N
IDCJAC0010,12038,2020,02,11,19.1,1,N
IDCJAC0010,12038,2020,02,12,26.0,1,N
IDCJAC0010,12038,2020,02,13,32.4,1,N
IDCJAC0010,12038,2020,02,14,35.9,1,N
IDCJAC0010,12038,2020,02,15,41.1,1,N
IDCJAC0010,12038,2020,02,16,34.0,1,N
IDCJAC0010,12038,2020,02,17,29.7,1,N
IDCJAC0010,12038,2020,02,18,29.5,1,N
IDCJAC0010,12038,2020,02,19,26.0,1,N
IDCJAC0010,12038,2020,02,20,28.4,1,N
IDCJAC0010,12038,2020,02,21,29.7,1,N
IDCJAC0010,12038,2020,02,22,32.1,1,N
IDCJAC0010,12038,2020,02,23,34.2,1,N
IDCJAC0010,12038,2020,02,24,32.8,1,N
IDCJAC0010,12038,2020,02,25,31.8,1,N
IDCJAC0010,12038,2020,02,26,29.2,1,N
IDCJAC0010,12038,2020,02,27,32.5,1,N
IDCJAC0010,12038,2020,02,28,31.9,1,N
IDCJAC0010,12038,2020,02,29,26.6,1,N
IDCJAC0010,12038,2020,03,01,27.7,1,N
IDCJAC0010,12038,2020,03,02,25.7,1,N
IDCJAC0010,12038,2020,03,03,25.5,1,N
IDCJAC0010,12038,2020,03,04,28.0,1,N
IDCJAC0010,12038,2020,03,05,31.8,1,N
IDCJAC0010,12038,2020,03,06,37.1,1,N
IDCJAC0010,12038,2020,03,07,31.4,1,N
IDCJAC0010,12038,2020,03,08,32.4,1,N
IDCJAC0010,12038,2020,03,09,30.6,1,N
IDCJAC0010,12038,2020,03,10,31.8,1,N
IDCJAC0010,12038,2020,03,11,34.1,1,N
IDCJAC0010,12038,2020,03,12,37.8,1,N
IDCJAC0010,12038,2020,03,13,22.6,1,N
IDCJAC0010,12038,2020,03,14,23.9,1,N
IDCJAC0010,12038,2020,03,15,34.1,1,N
IDCJAC0010,12038,2020,03,16,31.4,1,N
IDCJAC0010,12038,2020,03,17,31.8,1,N
IDCJAC0010,12038,2020,03,18,26.5,1,N
IDCJAC0010,12038,2020,03,19,26.7,1,Y
IDCJAC0010,12038,2020,03,20,25.3,1,N
IDCJAC0010,12038,2020,03,21,30.8,1,N
IDCJAC0010,12038,2020,03,22,26.1,1,N
IDCJAC0010,12038,2020,03,23,26.0,1,N
IDCJAC0010,12038,2020,03,24,27.6,1,N
IDCJAC0010,12038,2020,03,25,27.7,1,N
IDCJAC0010,12038,2020,03,26,31.0,1,N
IDCJAC0010,12038,2020,03,27,34.9,1,N
IDCJAC0010,12038,2020,03,28,29.6,1,N
IDCJAC0010,12038,2020,03,29,25.7,1,N
IDCJAC0010,12038,2020,03,30,27.4,1,N
IDCJAC0010,12038,2020,03,31,26.9,1,N
IDCJAC0010,12038,2020,04,01,28.2,1,Y
IDCJAC0010,12038,2020,04,02,28.7,1,Y
IDCJAC0010,12038,2020,04,03,23.1,1,Y
IDCJAC0010,12038,2020,04,04,23.3,1,Y
IDCJAC0010,12038,2020,04,05,23.9,1,Y
IDCJAC0010,12038,2020,04,06,27.9,1,Y
IDCJAC0010,12038,2020,04,07,27.9,1,Y
IDCJAC0010,12038,2020,04,08,29.2,1,Y
IDCJAC0010,12038,2020,04,09,32.5,1,Y
IDCJAC0010,12038,2020,04,10,34.6,1,Y
IDCJAC0010,12038,2020,04,11,34.8,1,Y
IDCJAC0010,12038,2020,04,12,36.7,1,Y
IDCJAC0010,12038,2020,04,13,35.0,1,Y
IDCJAC0010,12038,2020,04,14,34.2,1,Y
IDCJAC0010,12038,2020,04,15,23.9,1,Y
IDCJAC0010,12038,2020,04,16,24.9,1,Y
IDCJAC0010,12038,2020,04,17,28.2,1,Y
IDCJAC0010,12038,2020,04,18,32.1,1,Y
IDCJAC0010,12038,2020,04,19,24.7,1,Y
IDCJAC0010,12038,2020,04,20,26.7,1,Y
IDCJAC0010,12038,2020,04,21,27.7,1,Y
IDCJAC0010,12038,2020,04,22,33.8,1,Y
IDCJAC0010,12038,2020,04,23,27.2,1,Y
IDCJAC0010,12038,2020,04,24,31.2,1,Y
IDCJAC0010,12038,2020,04,25,22.6,1,Y
IDCJAC0010,12038,2020,04,26,22.9,1,Y
IDCJAC0010,12038,2020,04,27,23.3,1,Y
IDCJAC0010,12038,2020,04,28,20.6,1,Y
IDCJAC0010,12038,2020,04,29,18.2,1,Y
IDCJAC0010,12038,2020,04,30,17.7,1,Y
IDCJAC0010,12038,2020,05,01,19.1,1,N
IDCJAC0010,12038,2020,05,02,22.3,1,N
IDCJAC0010,12038,2020,05,03,26.4,1,N
IDCJAC0010,12038,2020,05,04,29.2,1,N
IDCJAC0010,12038,2020,05,05,30.8,1,N
IDCJAC0010,12038,2020,05,06,19.2,1,N
IDCJAC0010,12038,2020,05,07,17.9,1,N
IDCJAC0010,12038,2020,05,08,19.4,1,N
IDCJAC0010,12038,2020,05,09,17.6,1,N
IDCJAC0010,12038,2020,05,10,20.1,1,N
IDCJAC0010,12038,2020,05,11,25.1,1,N
IDCJAC0010,12038,2020,05,12,21.4,1,N
IDCJAC0010,12038,2020,05,13,22.5,1,N
IDCJAC0010,12038,2020,05,14,24.9,1,Y
IDCJAC0010,12038,2020,05,15,25.4,1,N
IDCJAC0010,12038,2020,05,16,22.8,1,N
IDCJAC0010,12038,2020,05,17,24.0,1,N
IDCJAC0010,12038,2020,05,18,20.7,1,N
IDCJAC0010,12038,2020,05,19,15.8,1,N
IDCJAC0010,12038,2020,05,20,17.8,1,N
IDCJAC0010,12038,2020,05,21,17.5,1,N
IDCJAC0010,12038,2020,05,22,19.6,1,N
IDCJAC0010,12038,2020,05,23,20.7,1,N
IDCJAC0010,12038,2020,05,24,20.1,1,N
IDCJAC0010,12038,2020,05,25,18.8,1,N
IDCJAC0010,12038,2020,05,26,15.3,1,N
IDCJAC0010,12038,2020,05,27,17.3,1,N
IDCJAC0010,12038,2020,05,28,19.3,1,N
IDCJAC0010,12038,2020,05,29,,,
IDCJAC0010,12038,2020,05,30,,,
IDCJAC0010,12038,2020,05,31,,,
IDCJAC0010,12038,2020,06,01,19.2,1,N
IDCJAC0010,12038,2020,06,02,19.9,1,N
IDCJAC0010,12038,2020,06,03,22.3,1,N
IDCJAC0010,12038,2020,06,04,24.9,1,N
IDCJAC0010,12038,2020,06,05,24.6,1,N
IDCJAC0010,12038,2020,06,06,22.3,1,N
IDCJAC0010,12038,2020,06,07,19.7,1,N
IDCJAC0010,12038,2020,06,08,20.0,1,Y
IDCJAC0010,12038,2020,06,09,22.1,1,
IDCJAC0010,12038,2020,06,10,,,
IDCJAC0010,12038,2020,06,11,24.2,1,N
IDCJAC0010,12038,2020,06,12,18.5,1,N
IDCJAC0010,12038,2020,06,13,16.1,1,N
IDCJAC0010,12038,2020,06,14,19.0,1,N
IDCJAC0010,12038,2020,06,15,19.4,1,N
IDCJAC0010,12038,2020,06,16,19.9,1,N
IDCJAC0010,12038,2020,06,17,25.6,1,N
IDCJAC0010,12038,2020,06,18,16.0,1,N
IDCJAC0010,12038,2020,06,19,16.5,1,N
IDCJAC0010,12038,2020,06,20,16.0,1,N
IDCJAC0010,12038,2020,06,21,17.1,1,N
IDCJAC0010,12038,2020,06,22,17.3,1,N
IDCJAC0010,12038,2020,06,23,20.6,1,N
IDCJAC0010,12038,2020,06,24,18.7,1,N
IDCJAC0010,12038,2020,06,25,19.9,1,N
IDCJAC0010,12038,2020,06,26,21.9,1,N
IDCJAC0010,12038,2020,06,27,23.3,1,N
IDCJAC0010,12038,2020,06,28,23.3,1,N
IDCJAC0010,12038,2020,06,29,19.7,1,N
IDCJAC0010,12038,2020,06,30,18.3,1,N
IDCJAC0010,12038,2020,07,01,16.1,1,Y
IDCJAC0010,12038,2020,07,02,15.8,1,N
IDCJAC0010,12038,2020,07,03,17.6,1,N
IDCJAC0010,12038,2020,07,04,20.1,1,N
IDCJAC0010,12038,2020,07,05,23.9,1,N
IDCJAC0010,12038,2020,07,06,23.7,1,N
IDCJAC0010,12038,2020,07,07,17.1,1,N
IDCJAC0010,12038,2020,07,08,17.3,1,N
IDCJAC0010,12038,2020,07,09,15.7,1,N
IDCJAC0010,12038,2020,07,10,13.1,1,N
IDCJAC0010,12038,2020,07,11,13.9,1,N
IDCJAC0010,12038,2020,07,12,17.2,1,N
IDCJAC0010,12038,2020,07,13,21.6,1,N
IDCJAC0010,12038,2020,07,14,20.6,1,N
IDCJAC0010,12038,2020,07,15,19.2,1,N
IDCJAC0010,12038,2020,07,16,25.8,1,N
IDCJAC0010,12038,2020,07,17,15.4,1,N
IDCJAC0010,12038,2020,07,18,14.9,1,N
IDCJAC0010,12038,2020,07,19,14.0,1,N
IDCJAC0010,12038,2020,07,20,15.2,1,N
IDCJAC0010,12038,2020,07,21,17.9,1,N
IDCJAC0010,12038,2020,07,22,22.5,1,N
IDCJAC0010,12038,2020,07,23,20.3,1,N
IDCJAC0010,12038,2020,07,24,16.3,1,N
IDCJAC0010,12038,2020,07,25,19.7,1,N
IDCJAC0010,12038,2020,07,26,20.8,1,N
IDCJAC0010,12038,2020,07,27,24.2,1,N
IDCJAC0010,12038,2020,07,28,22.1,1,N
IDCJAC0010,12038,2020,07,29,20.6,1,N
IDCJAC0010,12038,2020,07,30,25.0,1,N
IDCJAC0010,12038,2020,07,31,22.8,1,N
IDCJAC0010,12038,2020,08,01,17.7,1,Y
IDCJAC0010,12038,2020,08,02,19.4,1,Y
IDCJAC0010,12038,2020,08,03,19.6,1,Y
IDCJAC0010,12038,2020,08,04,13.5,1,Y
IDCJAC0010,12038,2020,08,05,16.1,1,Y
IDCJAC0010,12038,2020,08,06,14.8,1,Y
IDCJAC0010,12038,2020,08,07,14.4,1,Y
IDCJAC0010,12038,2020,08,08,17.0,1,Y
IDCJAC0010,12038,2020,08,09,19.1,1,Y
IDCJAC0010,12038,2020,08,10,16.9,1,Y
IDCJAC0010,12038,2020,08,11,18.6,1,Y
IDCJAC0010,12038,2020,08,12,15.3,1,Y
IDCJAC0010,12038,2020,08,13,17.4,1,Y
IDCJAC0010,12038,2020,08,14,18.1,1,Y
IDCJAC0010,12038,2020,08,15,22.8,1,Y
IDCJAC0010,12038,2020,08,16,19.7,1,Y
IDCJAC0010,12038,2020,08,17,17.1,1,Y
IDCJAC0010,12038,2020,08,18,17.2,1,Y
IDCJAC0010,12038,2020,08,19,17.5,1,Y
IDCJAC0010,12038,2020,08,20,19.4,1,Y
IDCJAC0010,12038,2020,08,21,19.2,1,Y
IDCJAC0010,12038,2020,08,22,18.3,1,Y
IDCJAC0010,12038,2020,08,23,20.3,1,Y
IDCJAC0010,12038,2020,08,24,19.6,1,Y
IDCJAC0010,12038,2020,08,25,23.8,1,Y
IDCJAC0010,12038,2020,08,26,25.8,1,Y
IDCJAC0010,12038,2020,08,27,25.8,1,Y
IDCJAC0010,12038,2020,08,28,31.9,1,Y
IDCJAC0010,12038,2020,08,29,18.8,1,Y
IDCJAC0010,12038,2020,08,30,18.4,1,Y
IDCJAC0010,12038,2020,08,31,27.9,1,Y
IDCJAC0010,12038,2020,09,01,19.3,1,N
IDCJAC0010,12038,2020,09,02,19.9,1,N
IDCJAC0010,12038,2020,09,03,21.0,1,N
IDCJAC0010,12038,2020,09,04,24.7,1,N
IDCJAC0010,12038,2020,09,05,29.8,1,N
IDCJAC0010,12038,2020,09,06,32.4,1,N
IDCJAC0010,12038,2020,09,07,17.9,1,N
IDCJAC0010,12038,2020,09,08,23.2,1,N
IDCJAC0010,12038,2020,09,09,31.6,1,N
IDCJAC0010,12038,2020,09,10,25.5,1,N
IDCJAC0010,12038,2020,09,11,21.8,1,N
IDCJAC0010,12038,2020,09,12,19.9,1,N
IDCJAC0010,12038,2020,09,13,22.4,1,Y
IDCJAC0010,12038,2020,09,14,24.9,1,N
IDCJAC0010,12038,2020,09,15,33.6,1,N
IDCJAC0010,12038,2020,09,16,20.1,1,N
IDCJAC0010,12038,2020,09,17,17.1,1,N
IDCJAC0010,12038,2020,09,18,21.7,1,N
IDCJAC0010,12038,2020,09,19,25.6,1,N
IDCJAC0010,12038,2020,09,20,17.7,1,N
IDCJAC0010,12038,2020,09,21,19.5,1,N
IDCJAC0010,12038,2020,09,22,22.8,1,N
IDCJAC0010,12038,2020,09,23,24.2,1,N
IDCJAC0010,12038,2020,09,24,25.9,1,N
IDCJAC0010,12038,2020,09,25,23.6,1,N
IDCJAC0010,12038,2020,09,26,28.5,1,N
IDCJAC0010,12038,2020,09,27,24.5,1,N
IDCJAC0010,12038,2020,09,28,25.5,1,N
IDCJAC0010,12038,2020,09,29,27.5,1,N
IDCJAC0010,12038,2020,09,30,28.2,1,N
IDCJAC0010,12038,2020,10,01,34.9,1,N
IDCJAC0010,12038,2020,10,02,28.5,1,N
IDCJAC0010,12038,2020,10,03,13.8,1,N
IDCJAC0010,12038,2020,10,04,18.2,1,N
IDCJAC0010,12038,2020,10,05,17.2,1,N
IDCJAC0010,12038,2020,10,06,18.1,1,N
IDCJAC0010,12038,2020,10,07,22.9,1,N
IDCJAC0010,12038,2020,10,08,26.1,1,N
IDCJAC0010,12038,2020,10,09,31.2,1,N
IDCJAC0010,12038,2020,10,10,33.9,1,N
IDCJAC0010,12038,2020,10,11,30.3,1,N
IDCJAC0010,12038,2020,10,12,30.6,1,N
IDCJAC0010,12038,2020,10,13,34.4,1,N
IDCJAC0010,12038,2020,10,14,37.4,1,N
IDCJAC0010,12038,2020,10,15,25.3,1,N
IDCJAC0010,12038,2020,10,16,22.7,1,N
IDCJAC0010,12038,2020,10,17,26.5,1,N
IDCJAC0010,12038,2020,10,18,21.9,1,N
IDCJAC0010,12038,2020,10,19,27.0,1,N
IDCJAC0010,12038,2020,10,20,33.4,1,N
IDCJAC0010,12038,2020,10,21,32.3,1,N
IDCJAC0010,12038,2020,10,22,23.9,1,N
IDCJAC0010,12038,2020,10,23,23.0,1,N
IDCJAC0010,12038,2020,10,24,24.1,1,N
IDCJAC0010,12038,2020,10,25,25.7,1,N
IDCJAC0010,12038,2020,10,26,31.5,1,N
IDCJAC0010,12038,2020,10,27,37.5,1,N
IDCJAC0010,12038,2020,10,28,32.7,1,N
IDCJAC0010,12038,2020,10,29,28.0,1,N
IDCJAC0010,12038,2020,10,30,27.7,1,N
