Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,066062,2019,04,29,22.5,1,Y
IDCJAC0010,066062,2019,04,30,24.3,1,Y
IDCJAC0010,066062,2019,05,01,22.5,1,Y
IDCJAC0010,066062,2019,05,02,24.1,1,Y
IDCJAC0010,066062,2019,05,03,24.1,1,Y
IDCJAC0010,066062,2019,05,04,23.1,1,Y
IDCJAC0010,066062,2019,05,05,19.1,1,Y
IDCJAC0010,066062,2019,05,06,21.4,1,Y
IDCJAC0010,066062,2019,05,07,23.4,1,Y
IDCJAC0010,066062,2019,05,08,21.3,1,Y
IDCJAC0010,066062,2019,05,09,20.9,1,Y
IDCJAC0010,066062,2019,05,10,20.4,1,Y
IDCJAC0010,066062,2019,05,11,21.4,1,Y
IDCJAC0010,066062,2019,05,12,23.0,1,Y
IDCJAC0010,066062,2019,05,13,23.0,1,Y
IDCJAC0010,066062,2019,05,14,24.1,1,Y
IDCJAC0010,066062,2019,05,15,22.9,1,Y
IDCJAC0010,066062,2019,05,16,22.4,1,Y
IDCJAC0010,066062,2019,05,17,23.4,1,Y
IDCJAC0010,066062,2019,05,18,24.1,1,Y
IDCJAC0010,066062,2019,05,19,22.7,1,Y
IDCJAC0010,066062,2019,05,20,22.6,1,Y
IDCJAC0010,066062,2019,05,21,27.2,1,Y
IDCJAC0010,066062,2019,05,22,25.3,1,Y
IDCJAC0010,066062,2019,05,23,24.7,1,Y
IDCJAC0010,066062,2019,05,24,25.0,1,Y
IDCJAC0010,066062,2019,05,25,27.1,1,Y
IDCJAC0010,066062,2019,05,26,23.7,1,Y
IDCJAC0010,066062,2019,05,27,19.3,1,Y
IDCJAC0010,066062,2019,05,28,19.3,1,Y
IDCJAC0010,066062,2019,05,29,19.4,1,Y
IDCJAC0010,066062,2019,05,30,17.4,1,Y
IDCJAC0010,066062,2019,05,31,21.0,1,Y
IDCJAC0010,066062,2019,06,01,20.4,1,Y
IDCJAC0010,066062,2019,06,02,20.8,1,Y
IDCJAC0010,066062,2019,06,03,17.6,1,Y
IDCJAC0010,066062,2019,06,04,14.1,1,Y
IDCJAC0010,066062,2019,06,05,15.2,1,Y
IDCJAC0010,066062,2019,06,06,19.6,1,Y
IDCJAC0010,066062,2019,06,07,14.9,1,Y
IDCJAC0010,066062,2019,06,08,14.8,1,Y
IDCJAC0010,066062,2019,06,09,22.2,1,Y
IDCJAC0010,066062,2019,06,10,22.0,1,Y
IDCJAC0010,066062,2019,06,11,23.3,1,Y
IDCJAC0010,066062,2019,06,12,22.0,1,Y
IDCJAC0010,066062,2019,06,13,22.7,1,Y
IDCJAC0010,066062,2019,06,14,19.1,1,Y
IDCJAC0010,066062,2019,06,15,20.4,1,Y
IDCJAC0010,066062,2019,06,16,15.3,1,Y
IDCJAC0010,066062,2019,06,17,15.6,1,Y
IDCJAC0010,066062,2019,06,18,18.7,1,Y
IDCJAC0010,066062,2019,06,19,17.3,1,Y
IDCJAC0010,066062,2019,06,20,16.5,1,Y
IDCJAC0010,066062,2019,06,21,15.9,1,Y
IDCJAC0010,066062,2019,06,22,15.9,1,Y
IDCJAC0010,066062,2019,06,23,16.8,1,Y
IDCJAC0010,066062,2019,06,24,18.0,1,Y
IDCJAC0010,066062,2019,06,25,16.9,1,Y
IDCJAC0010,066062,2019,06,26,18.7,1,Y
IDCJAC0010,066062,2019,06,27,20.1,1,Y
IDCJAC0010,066062,2019,06,28,20.5,1,Y
IDCJAC0010,066062,2019,06,29,20.8,1,Y
IDCJAC0010,066062,2019,06,30,18.0,1,Y
IDCJAC0010,066062,2019,07,01,18.3,1,Y
IDCJAC0010,066062,2019,07,02,20.4,1,Y
IDCJAC0010,066062,2019,07,03,19.4,1,Y
IDCJAC0010,066062,2019,07,04,18.0,1,Y
IDCJAC0010,066062,2019,07,05,19.0,1,Y
IDCJAC0010,066062,2019,07,06,18.6,1,Y
IDCJAC0010,066062,2019,07,07,19.3,1,Y
IDCJAC0010,066062,2019,07,08,20.8,1,Y
IDCJAC0010,066062,2019,07,09,18.5,1,Y
IDCJAC0010,066062,2019,07,10,17.6,1,Y
IDCJAC0010,066062,2019,07,11,19.9,1,Y
IDCJAC0010,066062,2019,07,12,20.1,1,Y
IDCJAC0010,066062,2019,07,13,15.6,1,Y
IDCJAC0010,066062,2019,07,14,17.4,1,Y
IDCJAC0010,066062,2019,07,15,18.8,1,Y
IDCJAC0010,066062,2019,07,16,21.5,1,Y
IDCJAC0010,066062,2019,07,17,19.8,1,Y
IDCJAC0010,066062,2019,07,18,20.8,1,Y
IDCJAC0010,066062,2019,07,19,20.9,1,Y
IDCJAC0010,066062,2019,07,20,21.1,1,Y
IDCJAC0010,066062,2019,07,21,23.9,1,Y
IDCJAC0010,066062,2019,07,22,23.4,1,Y
IDCJAC0010,066062,2019,07,23,23.6,1,Y
IDCJAC0010,066062,2019,07,24,20.6,1,Y
IDCJAC0010,066062,2019,07,25,20.3,1,Y
IDCJAC0010,066062,2019,07,26,18.6,1,Y
IDCJAC0010,066062,2019,07,27,20.2,1,Y
IDCJAC0010,066062,2019,07,28,20.1,1,Y
IDCJAC0010,066062,2019,07,29,21.3,1,Y
IDCJAC0010,066062,2019,07,30,15.4,1,Y
IDCJAC0010,066062,2019,07,31,17.6,1,Y
IDCJAC0010,066062,2019,08,01,20.5,1,Y
IDCJAC0010,066062,2019,08,02,18.9,1,Y
IDCJAC0010,066062,2019,08,03,22.5,1,Y
IDCJAC0010,066062,2019,08,04,19.3,1,Y
IDCJAC0010,066062,2019,08,05,19.7,1,Y
IDCJAC0010,066062,2019,08,06,19.3,1,Y
IDCJAC0010,066062,2019,08,07,23.4,1,Y
IDCJAC0010,066062,2019,08,08,20.2,1,Y
IDCJAC0010,066062,2019,08,09,17.2,1,Y
IDCJAC0010,066062,2019,08,10,15.5,1,Y
IDCJAC0010,066062,2019,08,11,16.1,1,Y
IDCJAC0010,066062,2019,08,12,19.0,1,Y
IDCJAC0010,066062,2019,08,13,18.6,1,Y
IDCJAC0010,066062,2019,08,14,19.3,1,Y
IDCJAC0010,066062,2019,08,15,21.1,1,Y
IDCJAC0010,066062,2019,08,16,24.6,1,Y
IDCJAC0010,066062,2019,08,17,20.4,1,Y
IDCJAC0010,066062,2019,08,18,19.9,1,Y
IDCJAC0010,066062,2019,08,19,16.8,1,Y
IDCJAC0010,066062,2019,08,20,21.7,1,Y
IDCJAC0010,066062,2019,08,21,22.0,1,Y
IDCJAC0010,066062,2019,08,22,18.6,1,Y
IDCJAC0010,066062,2019,08,23,19.7,1,Y
IDCJAC0010,066062,2019,08,24,25.5,1,Y
IDCJAC0010,066062,2019,08,25,22.9,1,Y
IDCJAC0010,066062,2019,08,26,15.8,1,Y
IDCJAC0010,066062,2019,08,27,17.5,1,Y
IDCJAC0010,066062,2019,08,28,21.1,1,Y
IDCJAC0010,066062,2019,08,29,14.5,1,Y
IDCJAC0010,066062,2019,08,30,14.8,1,Y
IDCJAC0010,066062,2019,08,31,17.3,1,Y
IDCJAC0010,066062,2019,09,01,23.4,1,Y
IDCJAC0010,066062,2019,09,02,20.6,1,Y
IDCJAC0010,066062,2019,09,03,23.2,1,Y
IDCJAC0010,066062,2019,09,04,27.7,1,Y
IDCJAC0010,066062,2019,09,05,20.8,1,Y
IDCJAC0010,066062,2019,09,06,28.8,1,Y
IDCJAC0010,066062,2019,09,07,19.2,1,Y
IDCJAC0010,066062,2019,09,08,19.9,1,Y
IDCJAC0010,066062,2019,09,09,17.4,1,Y
IDCJAC0010,066062,2019,09,10,17.4,1,Y
IDCJAC0010,066062,2019,09,11,19.2,1,Y
IDCJAC0010,066062,2019,09,12,26.8,1,Y
IDCJAC0010,066062,2019,09,13,19.6,1,Y
IDCJAC0010,066062,2019,09,14,20.5,1,Y
IDCJAC0010,066062,2019,09,15,27.7,1,Y
IDCJAC0010,066062,2019,09,16,27.0,1,Y
IDCJAC0010,066062,2019,09,17,14.6,1,Y
IDCJAC0010,066062,2019,09,18,17.9,1,Y
IDCJAC0010,066062,2019,09,19,20.6,1,Y
IDCJAC0010,066062,2019,09,20,20.6,1,Y
IDCJAC0010,066062,2019,09,21,23.0,1,Y
IDCJAC0010,066062,2019,09,22,22.5,1,Y
IDCJAC0010,066062,2019,09,23,22.4,1,Y
IDCJAC0010,066062,2019,09,24,20.7,1,Y
IDCJAC0010,066062,2019,09,25,21.9,1,Y
IDCJAC0010,066062,2019,09,26,20.8,1,Y
IDCJAC0010,066062,2019,09,27,25.3,1,Y
IDCJAC0010,066062,2019,09,28,21.7,1,Y
IDCJAC0010,066062,2019,09,29,21.1,1,Y
IDCJAC0010,066062,2019,09,30,18.6,1,Y
IDCJAC0010,066062,2019,10,01,19.8,1,Y
IDCJAC0010,066062,2019,10,02,22.0,1,Y
IDCJAC0010,066062,2019,10,03,29.3,1,Y
IDCJAC0010,066062,2019,10,04,33.5,1,Y
IDCJAC0010,066062,2019,10,05,19.4,1,Y
IDCJAC0010,066062,2019,10,06,22.2,1,Y
IDCJAC0010,066062,2019,10,07,23.9,1,Y
IDCJAC0010,066062,2019,10,08,24.0,1,Y
IDCJAC0010,066062,2019,10,09,19.3,1,Y
IDCJAC0010,066062,2019,10,10,21.1,1,Y
IDCJAC0010,066062,2019,10,11,18.3,1,Y
IDCJAC0010,066062,2019,10,12,20.4,1,Y
IDCJAC0010,066062,2019,10,13,19.2,1,Y
IDCJAC0010,066062,2019,10,14,21.9,1,Y
IDCJAC0010,066062,2019,10,15,24.0,1,Y
IDCJAC0010,066062,2019,10,16,23.0,1,Y
IDCJAC0010,066062,2019,10,17,28.4,1,Y
IDCJAC0010,066062,2019,10,18,24.3,1,Y
IDCJAC0010,066062,2019,10,19,28.7,1,Y
IDCJAC0010,066062,2019,10,20,22.3,1,Y
IDCJAC0010,066062,2019,10,21,22.6,1,Y
IDCJAC0010,066062,2019,10,22,23.7,1,Y
IDCJAC0010,066062,2019,10,23,24.2,1,Y
IDCJAC0010,066062,2019,10,24,27.5,1,Y
IDCJAC0010,066062,2019,10,25,37.2,1,Y
IDCJAC0010,066062,2019,10,26,31.4,1,Y
IDCJAC0010,066062,2019,10,27,23.5,1,Y
IDCJAC0010,066062,2019,10,28,23.0,1,Y
IDCJAC0010,066062,2019,10,29,24.5,1,Y
IDCJAC0010,066062,2019,10,30,26.4,1,Y
IDCJAC0010,066062,2019,10,31,26.0,1,Y
IDCJAC0010,066062,2019,11,01,25.1,1,Y
IDCJAC0010,066062,2019,11,02,26.7,1,Y
IDCJAC0010,066062,2019,11,03,30.0,1,Y
IDCJAC0010,066062,2019,11,04,24.7,1,Y
IDCJAC0010,066062,2019,11,05,20.3,1,Y
IDCJAC0010,066062,2019,11,06,27.7,1,Y
IDCJAC0010,066062,2019,11,07,31.7,1,Y
IDCJAC0010,066062,2019,11,08,30.7,1,Y
IDCJAC0010,066062,2019,11,09,21.9,1,Y
IDCJAC0010,066062,2019,11,10,25.2,1,Y
IDCJAC0010,066062,2019,11,11,26.9,1,Y
IDCJAC0010,066062,2019,11,12,36.5,1,Y
IDCJAC0010,066062,2019,11,13,24.2,1,Y
IDCJAC0010,066062,2019,11,14,24.9,1,Y
IDCJAC0010,066062,2019,11,15,31.1,1,Y
IDCJAC0010,066062,2019,11,16,22.6,1,Y
IDCJAC0010,066062,2019,11,17,23.4,1,Y
IDCJAC0010,066062,2019,11,18,26.2,1,Y
IDCJAC0010,066062,2019,11,19,32.2,1,Y
IDCJAC0010,066062,2019,11,20,23.9,1,Y
IDCJAC0010,066062,2019,11,21,26.6,1,Y
IDCJAC0010,066062,2019,11,22,25.8,1,Y
IDCJAC0010,066062,2019,11,23,21.9,1,Y
IDCJAC0010,066062,2019,11,24,25.3,1,Y
IDCJAC0010,066062,2019,11,25,28.5,1,Y
IDCJAC0010,066062,2019,11,26,35.4,1,Y
IDCJAC0010,066062,2019,11,27,22.5,1,Y
IDCJAC0010,066062,2019,11,28,24.6,1,Y
IDCJAC0010,066062,2019,11,29,27.6,1,Y
IDCJAC0010,066062,2019,11,30,23.6,1,Y
IDCJAC0010,066062,2019,12,01,22.0,1,Y
IDCJAC0010,066062,2019,12,02,23.1,1,Y
IDCJAC0010,066062,2019,12,03,28.4,1,Y
IDCJAC0010,066062,2019,12,04,30.6,1,Y
IDCJAC0010,066062,2019,12,05,34.4,1,Y
IDCJAC0010,066062,2019,12,06,24.7,1,Y
IDCJAC0010,066062,2019,12,07,25.1,1,Y
IDCJAC0010,066062,2019,12,08,24.5,1,Y
IDCJAC0010,066062,2019,12,09,24.6,1,Y
IDCJAC0010,066062,2019,12,10,30.1,1,Y
IDCJAC0010,066062,2019,12,11,24.7,1,Y
IDCJAC0010,066062,2019,12,12,22.8,1,Y
IDCJAC0010,066062,2019,12,13,23.4,1,Y
IDCJAC0010,066062,2019,12,14,26.0,1,Y
IDCJAC0010,066062,2019,12,15,26.5,1,Y
IDCJAC0010,066062,2019,12,16,24.1,1,Y
IDCJAC0010,066062,2019,12,17,24.1,1,Y
IDCJAC0010,066062,2019,12,18,26.2,1,Y
IDCJAC0010,066062,2019,12,19,39.3,1,Y
IDCJAC0010,066062,2019,12,20,25.9,1,Y
IDCJAC0010,066062,2019,12,21,28.7,1,Y
IDCJAC0010,066062,2019,12,22,23.5,1,Y
IDCJAC0010,066062,2019,12,23,24.0,1,Y
IDCJAC0010,066062,2019,12,24,26.9,1,Y
IDCJAC0010,066062,2019,12,25,26.6,1,Y
IDCJAC0010,066062,2019,12,26,27.2,1,Y
IDCJAC0010,066062,2019,12,27,27.0,1,Y
IDCJAC0010,066062,2019,12,28,28.7,1,Y
IDCJAC0010,066062,2019,12,29,26.3,1,Y
IDCJAC0010,066062,2019,12,30,27.3,1,Y
IDCJAC0010,066062,2019,12,31,35.3,1,Y
