Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,36031,2020,02,13,23.1,1,N
IDCJAC0011,36031,2020,02,14,23.1,1,Y
IDCJAC0011,36031,2020,02,15,24.7,1,N
IDCJAC0011,36031,2020,02,16,27.5,1,N
IDCJAC0011,36031,2020,02,17,28.0,1,N
IDCJAC0011,36031,2020,02,18,28.6,1,N
IDCJAC0011,36031,2020,02,19,24.9,1,Y
IDCJAC0011,36031,2020,02,20,23.7,1,N
IDCJAC0011,36031,2020,02,21,26.9,1,N
IDCJAC0011,36031,2020,02,22,25.0,1,N
IDCJAC0011,36031,2020,02,23,22.9,1,N
IDCJAC0011,36031,2020,02,24,23.9,1,N
IDCJAC0011,36031,2020,02,25,25.4,1,N
IDCJAC0011,36031,2020,02,26,24.0,1,N
IDCJAC0011,36031,2020,02,27,26.0,1,Y
IDCJAC0011,36031,2020,02,28,23.8,1,N
IDCJAC0011,36031,2020,02,29,22.9,1,N
IDCJAC0011,36031,2020,03,01,24.9,1,N
IDCJAC0011,36031,2020,03,02,24.1,1,N
IDCJAC0011,36031,2020,03,03,25.0,1,Y
IDCJAC0011,36031,2020,03,04,27.7,1,N
IDCJAC0011,36031,2020,03,05,24.2,1,N
IDCJAC0011,36031,2020,03,06,21.6,1,N
IDCJAC0011,36031,2020,03,07,20.5,1,Y
IDCJAC0011,36031,2020,03,08,22.0,1,N
IDCJAC0011,36031,2020,03,09,22.7,1,N
IDCJAC0011,36031,2020,03,10,21.2,1,N
IDCJAC0011,36031,2020,03,11,23.2,1,N
IDCJAC0011,36031,2020,03,12,22.2,1,N
IDCJAC0011,36031,2020,03,13,19.3,1,N
IDCJAC0011,36031,2020,03,14,19.6,1,N
IDCJAC0011,36031,2020,03,15,18.4,1,N
IDCJAC0011,36031,2020,03,16,19.1,1,N
IDCJAC0011,36031,2020,03,17,21.0,1,N
IDCJAC0011,36031,2020,03,18,18.1,1,N
IDCJAC0011,36031,2020,03,19,18.1,1,N
IDCJAC0011,36031,2020,03,20,20.5,1,N
IDCJAC0011,36031,2020,03,21,21.6,1,N
IDCJAC0011,36031,2020,03,22,19.4,1,N
IDCJAC0011,36031,2020,03,23,20.3,1,N
IDCJAC0011,36031,2020,03,24,23.2,1,N
IDCJAC0011,36031,2020,03,25,22.8,1,N
IDCJAC0011,36031,2020,03,26,20.7,1,N
IDCJAC0011,36031,2020,03,27,23.4,1,N
IDCJAC0011,36031,2020,03,28,21.5,1,N
IDCJAC0011,36031,2020,03,29,21.1,1,N
IDCJAC0011,36031,2020,03,30,21.4,1,N
IDCJAC0011,36031,2020,03,31,22.7,1,N
IDCJAC0011,36031,2020,04,01,21.2,1,N
IDCJAC0011,36031,2020,04,02,22.4,1,N
IDCJAC0011,36031,2020,04,03,22.5,1,N
IDCJAC0011,36031,2020,04,04,22.7,1,N
IDCJAC0011,36031,2020,04,05,15.7,1,N
IDCJAC0011,36031,2020,04,06,15.8,1,N
IDCJAC0011,36031,2020,04,07,19.1,1,Y
IDCJAC0011,36031,2020,04,08,21.4,1,N
IDCJAC0011,36031,2020,04,09,24.1,1,N
IDCJAC0011,36031,2020,04,10,22.8,1,N
IDCJAC0011,36031,2020,04,11,20.5,1,N
IDCJAC0011,36031,2020,04,12,12.7,1,N
IDCJAC0011,36031,2020,04,13,15.9,1,N
IDCJAC0011,36031,2020,04,14,21.5,1,N
IDCJAC0011,36031,2020,04,15,18.4,1,Y
IDCJAC0011,36031,2020,04,16,17.9,1,N
IDCJAC0011,36031,2020,04,17,15.9,1,Y
IDCJAC0011,36031,2020,04,18,17.8,1,N
IDCJAC0011,36031,2020,04,19,15.7,1,N
IDCJAC0011,36031,2020,04,20,10.0,1,Y
IDCJAC0011,36031,2020,04,21,16.8,1,Y
IDCJAC0011,36031,2020,04,22,20.2,1,N
IDCJAC0011,36031,2020,04,23,18.8,1,N
IDCJAC0011,36031,2020,04,24,18.7,1,N
IDCJAC0011,36031,2020,04,25,22.4,1,N
IDCJAC0011,36031,2020,04,26,18.4,1,N
IDCJAC0011,36031,2020,04,27,16.0,1,N
IDCJAC0011,36031,2020,04,28,18.3,1,N
IDCJAC0011,36031,2020,04,29,20.1,1,N
IDCJAC0011,36031,2020,04,30,19.5,1,N
IDCJAC0011,36031,2020,05,01,,,
IDCJAC0011,36031,2020,05,02,6.1,1,N
IDCJAC0011,36031,2020,05,03,,,
IDCJAC0011,36031,2020,05,04,,,
IDCJAC0011,36031,2020,05,05,,,
IDCJAC0011,36031,2020,05,06,11.3,1,Y
IDCJAC0011,36031,2020,05,07,13.0,1,N
IDCJAC0011,36031,2020,05,08,14.9,1,Y
IDCJAC0011,36031,2020,05,09,20.0,1,N
IDCJAC0011,36031,2020,05,10,17.8,1,N
IDCJAC0011,36031,2020,05,11,8.0,1,N
IDCJAC0011,36031,2020,05,12,8.0,1,N
IDCJAC0011,36031,2020,05,13,16.8,1,N
IDCJAC0011,36031,2020,05,14,13.6,1,N
IDCJAC0011,36031,2020,05,15,13.9,1,N
IDCJAC0011,36031,2020,05,16,15.1,1,N
IDCJAC0011,36031,2020,05,17,11.4,1,N
IDCJAC0011,36031,2020,05,18,15.7,1,N
IDCJAC0011,36031,2020,05,19,19.0,1,Y
IDCJAC0011,36031,2020,05,20,16.2,1,N
IDCJAC0011,36031,2020,05,21,17.1,1,N
IDCJAC0011,36031,2020,05,22,11.0,1,N
IDCJAC0011,36031,2020,05,23,5.0,1,N
IDCJAC0011,36031,2020,05,24,5.3,1,N
IDCJAC0011,36031,2020,05,25,3.9,1,N
IDCJAC0011,36031,2020,05,26,5.4,1,Y
IDCJAC0011,36031,2020,05,27,8.4,1,Y
IDCJAC0011,36031,2020,05,28,11.9,1,N
IDCJAC0011,36031,2020,05,29,,,
IDCJAC0011,36031,2020,05,30,9.2,1,Y
IDCJAC0011,36031,2020,05,31,,,
IDCJAC0011,36031,2020,06,01,13.3,1,N
IDCJAC0011,36031,2020,06,02,8.2,1,Y
IDCJAC0011,36031,2020,06,03,7.0,1,N
IDCJAC0011,36031,2020,06,04,8.3,1,N
IDCJAC0011,36031,2020,06,05,,,
IDCJAC0011,36031,2020,06,06,11.5,1,N
IDCJAC0011,36031,2020,06,07,14.5,1,N
IDCJAC0011,36031,2020,06,08,13.0,1,N
IDCJAC0011,36031,2020,06,09,14.2,1,Y
IDCJAC0011,36031,2020,06,10,,,
IDCJAC0011,36031,2020,06,11,10.6,1,N
IDCJAC0011,36031,2020,06,12,11.9,1,N
IDCJAC0011,36031,2020,06,13,16.0,1,N
IDCJAC0011,36031,2020,06,14,14.5,1,N
IDCJAC0011,36031,2020,06,15,13.5,1,N
IDCJAC0011,36031,2020,06,16,11.9,1,N
IDCJAC0011,36031,2020,06,17,,,
IDCJAC0011,36031,2020,06,18,13.9,1,N
IDCJAC0011,36031,2020,06,19,13.1,1,N
IDCJAC0011,36031,2020,06,20,16.4,1,N
IDCJAC0011,36031,2020,06,21,12.3,1,N
IDCJAC0011,36031,2020,06,22,6.3,1,N
IDCJAC0011,36031,2020,06,23,2.7,1,N
IDCJAC0011,36031,2020,06,24,4.6,1,Y
IDCJAC0011,36031,2020,06,25,5.4,1,N
IDCJAC0011,36031,2020,06,26,6.9,1,N
IDCJAC0011,36031,2020,06,27,3.7,1,Y
IDCJAC0011,36031,2020,06,28,9.2,1,
IDCJAC0011,36031,2020,06,29,10.9,1,N
IDCJAC0011,36031,2020,06,30,11.0,1,N
IDCJAC0011,36031,2020,07,01,,,
IDCJAC0011,36031,2020,07,02,14.6,1,N
IDCJAC0011,36031,2020,07,03,11.1,1,N
IDCJAC0011,36031,2020,07,04,6.3,1,N
IDCJAC0011,36031,2020,07,05,7.7,1,Y
IDCJAC0011,36031,2020,07,06,,,
IDCJAC0011,36031,2020,07,07,5.7,1,N
IDCJAC0011,36031,2020,07,08,,,
IDCJAC0011,36031,2020,07,09,12.8,1,Y
IDCJAC0011,36031,2020,07,10,13.2,1,N
IDCJAC0011,36031,2020,07,11,14.3,1,N
IDCJAC0011,36031,2020,07,12,9.0,1,N
IDCJAC0011,36031,2020,07,13,4.8,1,N
IDCJAC0011,36031,2020,07,14,2.1,1,N
IDCJAC0011,36031,2020,07,15,2.7,1,N
IDCJAC0011,36031,2020,07,16,5.2,1,N
IDCJAC0011,36031,2020,07,17,3.8,1,N
IDCJAC0011,36031,2020,07,18,4.2,1,N
IDCJAC0011,36031,2020,07,19,3.2,1,N
IDCJAC0011,36031,2020,07,20,8.6,1,N
IDCJAC0011,36031,2020,07,21,14.2,1,N
IDCJAC0011,36031,2020,07,22,11.1,1,N
IDCJAC0011,36031,2020,07,23,9.1,1,N
IDCJAC0011,36031,2020,07,24,9.6,1,N
IDCJAC0011,36031,2020,07,25,8.4,1,N
IDCJAC0011,36031,2020,07,26,9.4,1,N
IDCJAC0011,36031,2020,07,27,5.2,1,N
IDCJAC0011,36031,2020,07,28,3.3,1,N
IDCJAC0011,36031,2020,07,29,5.1,1,N
IDCJAC0011,36031,2020,07,30,8.2,1,N
IDCJAC0011,36031,2020,07,31,7.7,1,N
IDCJAC0011,36031,2020,08,01,7.4,1,N
IDCJAC0011,36031,2020,08,02,9.4,1,N
IDCJAC0011,36031,2020,08,03,9.5,1,N
IDCJAC0011,36031,2020,08,04,9.8,1,N
IDCJAC0011,36031,2020,08,05,12.2,1,N
IDCJAC0011,36031,2020,08,06,16.6,1,N
IDCJAC0011,36031,2020,08,07,16.7,1,N
IDCJAC0011,36031,2020,08,08,8.1,1,N
IDCJAC0011,36031,2020,08,09,4.1,1,N
IDCJAC0011,36031,2020,08,10,5.6,1,N
IDCJAC0011,36031,2020,08,11,5.2,1,N
IDCJAC0011,36031,2020,08,12,9.0,1,N
IDCJAC0011,36031,2020,08,13,12.4,1,N
IDCJAC0011,36031,2020,08,14,15.4,1,N
IDCJAC0011,36031,2020,08,15,10.6,1,N
IDCJAC0011,36031,2020,08,16,8.4,1,N
IDCJAC0011,36031,2020,08,17,5.1,1,N
IDCJAC0011,36031,2020,08,18,10.2,1,N
IDCJAC0011,36031,2020,08,19,12.4,1,N
IDCJAC0011,36031,2020,08,20,6.5,1,N
IDCJAC0011,36031,2020,08,21,6.8,1,N
IDCJAC0011,36031,2020,08,22,7.3,1,N
IDCJAC0011,36031,2020,08,23,5.8,1,N
IDCJAC0011,36031,2020,08,24,6.4,1,N
IDCJAC0011,36031,2020,08,25,8.9,1,N
IDCJAC0011,36031,2020,08,26,10.3,1,N
IDCJAC0011,36031,2020,08,27,7.0,1,N
IDCJAC0011,36031,2020,08,28,9.2,1,N
IDCJAC0011,36031,2020,08,29,11.0,1,N
IDCJAC0011,36031,2020,08,30,13.4,1,N
IDCJAC0011,36031,2020,08,31,16.4,1,N
IDCJAC0011,36031,2020,09,01,11.0,1,Y
IDCJAC0011,36031,2020,09,02,14.7,1,N
IDCJAC0011,36031,2020,09,03,16.2,1,N
IDCJAC0011,36031,2020,09,04,15.7,1,N
IDCJAC0011,36031,2020,09,05,16.5,1,N
IDCJAC0011,36031,2020,09,06,17.2,1,N
IDCJAC0011,36031,2020,09,07,17.4,1,N
IDCJAC0011,36031,2020,09,08,17.0,1,N
IDCJAC0011,36031,2020,09,09,15.4,1,N
IDCJAC0011,36031,2020,09,10,15.3,1,N
IDCJAC0011,36031,2020,09,11,18.9,1,N
IDCJAC0011,36031,2020,09,12,15.1,1,N
IDCJAC0011,36031,2020,09,13,13.9,1,N
IDCJAC0011,36031,2020,09,14,12.7,1,N
IDCJAC0011,36031,2020,09,15,15.8,1,N
IDCJAC0011,36031,2020,09,16,17.0,1,N
IDCJAC0011,36031,2020,09,17,20.3,1,N
IDCJAC0011,36031,2020,09,18,21.6,1,N
IDCJAC0011,36031,2020,09,19,18.9,1,Y
IDCJAC0011,36031,2020,09,20,17.9,1,N
IDCJAC0011,36031,2020,09,21,21.3,1,N
IDCJAC0011,36031,2020,09,22,21.0,1,N
IDCJAC0011,36031,2020,09,23,18.6,1,N
IDCJAC0011,36031,2020,09,24,13.4,1,N
IDCJAC0011,36031,2020,09,25,10.4,1,N
IDCJAC0011,36031,2020,09,26,12.8,1,N
IDCJAC0011,36031,2020,09,27,12.1,1,N
IDCJAC0011,36031,2020,09,28,11.6,1,N
IDCJAC0011,36031,2020,09,29,16.6,1,N
IDCJAC0011,36031,2020,09,30,21.0,1,N
IDCJAC0011,36031,2020,10,01,18.6,1,N
IDCJAC0011,36031,2020,10,02,18.8,1,N
IDCJAC0011,36031,2020,10,03,19.3,1,N
IDCJAC0011,36031,2020,10,04,18.7,1,N
IDCJAC0011,36031,2020,10,05,19.4,1,N
IDCJAC0011,36031,2020,10,06,20.1,1,N
IDCJAC0011,36031,2020,10,07,21.0,1,N
IDCJAC0011,36031,2020,10,08,22.6,1,N
IDCJAC0011,36031,2020,10,09,18.6,1,N
IDCJAC0011,36031,2020,10,10,15.9,1,N
IDCJAC0011,36031,2020,10,11,17.1,1,N
IDCJAC0011,36031,2020,10,12,19.5,1,N
IDCJAC0011,36031,2020,10,13,22.3,1,N
IDCJAC0011,36031,2020,10,14,17.6,1,N
IDCJAC0011,36031,2020,10,15,13.8,1,N
IDCJAC0011,36031,2020,10,16,17.8,1,N
IDCJAC0011,36031,2020,10,17,18.0,1,N
IDCJAC0011,36031,2020,10,18,17.0,1,N
IDCJAC0011,36031,2020,10,19,19.6,1,N
IDCJAC0011,36031,2020,10,20,18.4,1,N
IDCJAC0011,36031,2020,10,21,18.8,1,N
IDCJAC0011,36031,2020,10,22,18.0,1,N
IDCJAC0011,36031,2020,10,23,23.3,1,N
IDCJAC0011,36031,2020,10,24,17.2,1,N
IDCJAC0011,36031,2020,10,25,17.7,1,N
IDCJAC0011,36031,2020,10,26,15.6,1,N
IDCJAC0011,36031,2020,10,27,18.0,1,N
IDCJAC0011,36031,2020,10,28,12.1,1,N
IDCJAC0011,36031,2020,10,29,10.0,1,N
IDCJAC0011,36031,2020,10,30,13.4,1,N
IDCJAC0011,36031,2020,10,31,12.9,1,N
