Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,3003,2020,01,01,39.8,1,N
IDCJAC0010,3003,2020,01,02,35.0,1,N
IDCJAC0010,3003,2020,01,03,33.8,1,N
IDCJAC0010,3003,2020,01,04,33.1,1,N
IDCJAC0010,3003,2020,01,05,26.0,1,N
IDCJAC0010,3003,2020,01,06,27.9,1,N
IDCJAC0010,3003,2020,01,07,30.7,1,N
IDCJAC0010,3003,2020,01,08,30.8,1,N
IDCJAC0010,3003,2020,01,09,32.2,1,N
IDCJAC0010,3003,2020,01,10,32.4,1,N
IDCJAC0010,3003,2020,01,11,34.2,1,N
IDCJAC0010,3003,2020,01,12,39.5,1,N
IDCJAC0010,3003,2020,01,13,35.9,1,N
IDCJAC0010,3003,2020,01,14,32.7,1,N
IDCJAC0010,3003,2020,01,15,33.9,1,N
IDCJAC0010,3003,2020,01,16,34.2,1,N
IDCJAC0010,3003,2020,01,17,34.2,1,N
IDCJAC0010,3003,2020,01,18,33.3,1,N
IDCJAC0010,3003,2020,01,19,29.9,1,N
IDCJAC0010,3003,2020,01,20,34.6,1,N
IDCJAC0010,3003,2020,01,21,33.7,1,N
IDCJAC0010,3003,2020,01,22,33.2,1,N
IDCJAC0010,3003,2020,01,23,33.0,1,N
IDCJAC0010,3003,2020,01,24,33.6,1,N
IDCJAC0010,3003,2020,01,25,33.5,1,N
IDCJAC0010,3003,2020,01,26,33.5,1,N
IDCJAC0010,3003,2020,01,27,33.5,1,N
IDCJAC0010,3003,2020,01,28,34.0,1,N
IDCJAC0010,3003,2020,01,29,34.5,1,N
IDCJAC0010,3003,2020,01,30,33.4,1,N
IDCJAC0010,3003,2020,01,31,33.6,1,N
IDCJAC0010,3003,2020,02,01,33.3,1,N
IDCJAC0010,3003,2020,02,02,33.5,1,N
IDCJAC0010,3003,2020,02,03,34.6,1,N
IDCJAC0010,3003,2020,02,04,37.6,1,N
IDCJAC0010,3003,2020,02,05,33.4,1,N
IDCJAC0010,3003,2020,02,06,32.7,1,N
IDCJAC0010,3003,2020,02,07,34.8,1,N
IDCJAC0010,3003,2020,02,08,32.7,1,N
IDCJAC0010,3003,2020,02,09,32.5,1,N
IDCJAC0010,3003,2020,02,10,33.5,1,N
IDCJAC0010,3003,2020,02,11,33.0,1,N
IDCJAC0010,3003,2020,02,12,33.3,1,N
IDCJAC0010,3003,2020,02,13,33.3,1,N
IDCJAC0010,3003,2020,02,14,33.2,1,N
IDCJAC0010,3003,2020,02,15,33.3,1,N
IDCJAC0010,3003,2020,02,16,33.0,1,N
IDCJAC0010,3003,2020,02,17,33.2,1,N
IDCJAC0010,3003,2020,02,18,33.9,1,N
IDCJAC0010,3003,2020,02,19,35.3,1,N
IDCJAC0010,3003,2020,02,20,32.3,1,N
IDCJAC0010,3003,2020,02,21,32.9,1,N
IDCJAC0010,3003,2020,02,22,34.3,1,N
IDCJAC0010,3003,2020,02,23,33.8,1,N
IDCJAC0010,3003,2020,02,24,33.5,1,N
IDCJAC0010,3003,2020,02,25,33.2,1,N
IDCJAC0010,3003,2020,02,26,33.7,1,N
IDCJAC0010,3003,2020,02,27,33.8,1,N
IDCJAC0010,3003,2020,02,28,35.7,1,Y
IDCJAC0010,3003,2020,02,29,35.2,1,N
IDCJAC0010,3003,2020,03,01,31.1,1,Y
IDCJAC0010,3003,2020,03,02,34.2,1,Y
IDCJAC0010,3003,2020,03,03,34.4,1,Y
IDCJAC0010,3003,2020,03,04,33.5,1,Y
IDCJAC0010,3003,2020,03,05,33.1,1,Y
IDCJAC0010,3003,2020,03,06,33.7,1,Y
IDCJAC0010,3003,2020,03,07,35.0,1,Y
IDCJAC0010,3003,2020,03,08,34.8,1,Y
IDCJAC0010,3003,2020,03,09,34.5,1,Y
IDCJAC0010,3003,2020,03,10,33.8,1,Y
IDCJAC0010,3003,2020,03,11,33.8,1,Y
IDCJAC0010,3003,2020,03,12,33.6,1,Y
IDCJAC0010,3003,2020,03,13,34.8,1,Y
IDCJAC0010,3003,2020,03,14,34.7,1,Y
IDCJAC0010,3003,2020,03,15,34.6,1,Y
IDCJAC0010,3003,2020,03,16,35.7,1,Y
IDCJAC0010,3003,2020,03,17,34.2,1,Y
IDCJAC0010,3003,2020,03,18,34.1,1,Y
IDCJAC0010,3003,2020,03,19,34.4,1,Y
IDCJAC0010,3003,2020,03,20,35.3,1,Y
IDCJAC0010,3003,2020,03,21,35.3,1,Y
IDCJAC0010,3003,2020,03,22,35.2,1,Y
IDCJAC0010,3003,2020,03,23,37.3,1,Y
IDCJAC0010,3003,2020,03,24,37.2,1,Y
IDCJAC0010,3003,2020,03,25,40.8,1,Y
IDCJAC0010,3003,2020,03,26,35.6,1,Y
IDCJAC0010,3003,2020,03,27,38.2,1,Y
IDCJAC0010,3003,2020,03,28,34.7,1,Y
IDCJAC0010,3003,2020,03,29,34.6,1,Y
IDCJAC0010,3003,2020,03,30,35.5,1,Y
IDCJAC0010,3003,2020,03,31,34.3,1,Y
IDCJAC0010,3003,2020,04,01,34.2,1,N
IDCJAC0010,3003,2020,04,02,34.1,1,N
IDCJAC0010,3003,2020,04,03,33.9,1,N
IDCJAC0010,3003,2020,04,04,35.3,1,N
IDCJAC0010,3003,2020,04,05,36.8,1,N
IDCJAC0010,3003,2020,04,06,36.1,1,N
IDCJAC0010,3003,2020,04,07,34.6,1,N
IDCJAC0010,3003,2020,04,08,34.0,1,N
IDCJAC0010,3003,2020,04,09,34.9,1,N
IDCJAC0010,3003,2020,04,10,35.3,1,N
IDCJAC0010,3003,2020,04,11,34.8,1,N
IDCJAC0010,3003,2020,04,12,32.1,1,N
IDCJAC0010,3003,2020,04,13,30.1,1,N
IDCJAC0010,3003,2020,04,14,33.7,1,N
IDCJAC0010,3003,2020,04,15,33.9,1,Y
IDCJAC0010,3003,2020,04,16,33.4,1,N
IDCJAC0010,3003,2020,04,17,34.8,1,N
IDCJAC0010,3003,2020,04,18,33.8,1,N
IDCJAC0010,3003,2020,04,19,34.5,1,N
IDCJAC0010,3003,2020,04,20,34.1,1,N
IDCJAC0010,3003,2020,04,21,34.9,1,N
IDCJAC0010,3003,2020,04,22,34.0,1,N
IDCJAC0010,3003,2020,04,23,41.1,1,N
IDCJAC0010,3003,2020,04,24,35.1,1,N
IDCJAC0010,3003,2020,04,25,34.6,1,N
IDCJAC0010,3003,2020,04,26,39.7,1,N
IDCJAC0010,3003,2020,04,27,33.9,1,N
IDCJAC0010,3003,2020,04,28,34.4,1,N
IDCJAC0010,3003,2020,04,29,38.6,1,N
IDCJAC0010,3003,2020,04,30,,,
IDCJAC0010,3003,2020,05,01,33.9,1,N
IDCJAC0010,3003,2020,05,02,34.4,1,N
IDCJAC0010,3003,2020,05,03,33.4,1,N
IDCJAC0010,3003,2020,05,04,34.1,1,N
IDCJAC0010,3003,2020,05,05,34.7,1,N
IDCJAC0010,3003,2020,05,06,34.2,1,N
IDCJAC0010,3003,2020,05,07,35.1,1,N
IDCJAC0010,3003,2020,05,08,33.7,1,N
IDCJAC0010,3003,2020,05,09,36.7,1,N
IDCJAC0010,3003,2020,05,10,36.2,1,N
IDCJAC0010,3003,2020,05,11,34.9,1,N
IDCJAC0010,3003,2020,05,12,34.4,1,N
IDCJAC0010,3003,2020,05,13,33.6,1,N
IDCJAC0010,3003,2020,05,14,33.0,1,Y
IDCJAC0010,3003,2020,05,15,33.4,1,N
IDCJAC0010,3003,2020,05,16,33.7,1,N
IDCJAC0010,3003,2020,05,17,34.1,1,N
IDCJAC0010,3003,2020,05,18,35.0,1,N
IDCJAC0010,3003,2020,05,19,33.0,1,N
IDCJAC0010,3003,2020,05,20,23.6,1,N
IDCJAC0010,3003,2020,05,21,24.6,1,N
IDCJAC0010,3003,2020,05,22,28.2,1,N
IDCJAC0010,3003,2020,05,23,28.3,1,N
IDCJAC0010,3003,2020,05,24,30.1,1,N
IDCJAC0010,3003,2020,05,25,32.1,1,N
IDCJAC0010,3003,2020,05,26,27.2,1,N
IDCJAC0010,3003,2020,05,27,26.2,1,N
IDCJAC0010,3003,2020,05,28,27.8,1,N
IDCJAC0010,3003,2020,05,29,28.3,1,N
IDCJAC0010,3003,2020,05,30,29.9,1,N
IDCJAC0010,3003,2020,05,31,32.1,1,N
IDCJAC0010,3003,2020,06,01,30.0,1,N
IDCJAC0010,3003,2020,06,02,32.9,1,N
IDCJAC0010,3003,2020,06,03,31.3,1,Y
IDCJAC0010,3003,2020,06,04,29.3,1,Y
IDCJAC0010,3003,2020,06,05,29.0,1,N
IDCJAC0010,3003,2020,06,06,29.4,1,N
IDCJAC0010,3003,2020,06,07,30.4,1,N
IDCJAC0010,3003,2020,06,08,30.0,1,N
IDCJAC0010,3003,2020,06,09,31.6,1,N
IDCJAC0010,3003,2020,06,10,31.5,1,N
IDCJAC0010,3003,2020,06,11,31.8,1,N
IDCJAC0010,3003,2020,06,12,30.8,1,N
IDCJAC0010,3003,2020,06,13,29.5,1,N
IDCJAC0010,3003,2020,06,14,32.5,1,N
IDCJAC0010,3003,2020,06,15,32.4,1,N
IDCJAC0010,3003,2020,06,16,33.0,1,N
IDCJAC0010,3003,2020,06,17,32.2,1,N
IDCJAC0010,3003,2020,06,18,31.5,1,N
IDCJAC0010,3003,2020,06,19,31.3,1,N
IDCJAC0010,3003,2020,06,20,30.9,1,N
IDCJAC0010,3003,2020,06,21,30.5,1,N
IDCJAC0010,3003,2020,06,22,31.5,1,N
IDCJAC0010,3003,2020,06,23,30.1,1,N
IDCJAC0010,3003,2020,06,24,27.7,1,N
IDCJAC0010,3003,2020,06,25,29.2,1,N
IDCJAC0010,3003,2020,06,26,30.1,1,N
IDCJAC0010,3003,2020,06,27,30.5,1,N
IDCJAC0010,3003,2020,06,28,31.4,1,N
IDCJAC0010,3003,2020,06,29,32.1,1,N
IDCJAC0010,3003,2020,06,30,32.1,1,N
IDCJAC0010,3003,2020,07,01,32.2,1,Y
IDCJAC0010,3003,2020,07,02,32.1,1,N
IDCJAC0010,3003,2020,07,03,32.0,1,N
