Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,12038,2020,01,01,21.2,1,Y
IDCJAC0011,12038,2020,01,02,30.2,1,Y
IDCJAC0011,12038,2020,01,03,16.1,1,Y
IDCJAC0011,12038,2020,01,04,12.6,1,Y
IDCJAC0011,12038,2020,01,05,15.7,1,Y
IDCJAC0011,12038,2020,01,06,20.7,1,Y
IDCJAC0011,12038,2020,01,07,22.9,1,Y
IDCJAC0011,12038,2020,01,08,25.9,1,Y
IDCJAC0011,12038,2020,01,09,19.8,1,Y
IDCJAC0011,12038,2020,01,10,13.8,1,Y
IDCJAC0011,12038,2020,01,11,14.6,1,Y
IDCJAC0011,12038,2020,01,12,20.1,1,Y
IDCJAC0011,12038,2020,01,13,19.0,1,Y
IDCJAC0011,12038,2020,01,14,24.9,1,Y
IDCJAC0011,12038,2020,01,15,20.3,1,Y
IDCJAC0011,12038,2020,01,16,18.5,1,Y
IDCJAC0011,12038,2020,01,17,22.2,1,Y
IDCJAC0011,12038,2020,01,18,19.8,1,Y
IDCJAC0011,12038,2020,01,19,13.3,1,Y
IDCJAC0011,12038,2020,01,20,15.8,1,Y
IDCJAC0011,12038,2020,01,21,20.1,1,Y
IDCJAC0011,12038,2020,01,22,14.2,1,Y
IDCJAC0011,12038,2020,01,23,16.2,1,Y
IDCJAC0011,12038,2020,01,24,15.4,1,Y
IDCJAC0011,12038,2020,01,25,20.0,1,Y
IDCJAC0011,12038,2020,01,26,21.5,1,Y
IDCJAC0011,12038,2020,01,27,22.5,1,Y
IDCJAC0011,12038,2020,01,28,26.4,1,Y
IDCJAC0011,12038,2020,01,29,28.3,1,Y
IDCJAC0011,12038,2020,01,30,24.4,1,Y
IDCJAC0011,12038,2020,01,31,14.0,1,Y
IDCJAC0011,12038,2020,02,01,14.8,1,N
IDCJAC0011,12038,2020,02,02,15.6,1,N
IDCJAC0011,12038,2020,02,03,16.6,1,N
IDCJAC0011,12038,2020,02,04,18.1,1,N
IDCJAC0011,12038,2020,02,05,22.5,1,N
IDCJAC0011,12038,2020,02,06,24.2,1,N
IDCJAC0011,12038,2020,02,07,,,
IDCJAC0011,12038,2020,02,08,26.2,1,N
IDCJAC0011,12038,2020,02,09,23.4,1,N
IDCJAC0011,12038,2020,02,10,15.1,1,N
IDCJAC0011,12038,2020,02,11,14.7,1,N
IDCJAC0011,12038,2020,02,12,14.8,1,N
IDCJAC0011,12038,2020,02,13,18.4,1,N
IDCJAC0011,12038,2020,02,14,21.5,1,N
IDCJAC0011,12038,2020,02,15,25.3,1,N
IDCJAC0011,12038,2020,02,16,24.6,1,N
IDCJAC0011,12038,2020,02,17,16.6,1,N
IDCJAC0011,12038,2020,02,18,14.5,1,N
IDCJAC0011,12038,2020,02,19,17.1,1,N
IDCJAC0011,12038,2020,02,20,16.6,1,N
IDCJAC0011,12038,2020,02,21,15.3,1,N
IDCJAC0011,12038,2020,02,22,20.4,1,N
IDCJAC0011,12038,2020,02,23,19.4,1,N
IDCJAC0011,12038,2020,02,24,19.9,1,N
IDCJAC0011,12038,2020,02,25,19.9,1,N
IDCJAC0011,12038,2020,02,26,18.8,1,N
IDCJAC0011,12038,2020,02,27,18.5,1,N
IDCJAC0011,12038,2020,02,28,18.0,1,N
IDCJAC0011,12038,2020,02,29,21.7,1,N
IDCJAC0011,12038,2020,03,01,18.6,1,N
IDCJAC0011,12038,2020,03,02,14.0,1,N
IDCJAC0011,12038,2020,03,03,13.0,1,N
IDCJAC0011,12038,2020,03,04,15.0,1,N
IDCJAC0011,12038,2020,03,05,17.4,1,N
IDCJAC0011,12038,2020,03,06,22.0,1,N
IDCJAC0011,12038,2020,03,07,17.6,1,N
IDCJAC0011,12038,2020,03,08,17.2,1,N
IDCJAC0011,12038,2020,03,09,16.6,1,N
IDCJAC0011,12038,2020,03,10,16.6,1,N
IDCJAC0011,12038,2020,03,11,17.0,1,N
IDCJAC0011,12038,2020,03,12,21.3,1,N
IDCJAC0011,12038,2020,03,13,16.9,1,N
IDCJAC0011,12038,2020,03,14,17.4,1,N
IDCJAC0011,12038,2020,03,15,17.8,1,N
IDCJAC0011,12038,2020,03,16,20.7,1,N
IDCJAC0011,12038,2020,03,17,21.3,1,N
IDCJAC0011,12038,2020,03,18,16.9,1,N
IDCJAC0011,12038,2020,03,19,14.3,1,N
IDCJAC0011,12038,2020,03,20,18.0,1,Y
IDCJAC0011,12038,2020,03,21,13.5,1,N
IDCJAC0011,12038,2020,03,22,17.3,1,N
IDCJAC0011,12038,2020,03,23,16.9,1,N
IDCJAC0011,12038,2020,03,24,14.9,1,N
IDCJAC0011,12038,2020,03,25,15.7,1,N
IDCJAC0011,12038,2020,03,26,17.0,1,N
IDCJAC0011,12038,2020,03,27,18.8,1,N
IDCJAC0011,12038,2020,03,28,19.9,1,N
IDCJAC0011,12038,2020,03,29,15.2,1,N
IDCJAC0011,12038,2020,03,30,12.3,1,N
IDCJAC0011,12038,2020,03,31,14.4,1,N
IDCJAC0011,12038,2020,04,01,14.3,1,Y
IDCJAC0011,12038,2020,04,02,19.3,1,Y
IDCJAC0011,12038,2020,04,03,12.2,1,Y
IDCJAC0011,12038,2020,04,04,7.8,1,Y
IDCJAC0011,12038,2020,04,05,12.5,1,Y
IDCJAC0011,12038,2020,04,06,17.6,1,Y
IDCJAC0011,12038,2020,04,07,17.0,1,Y
IDCJAC0011,12038,2020,04,08,16.6,1,Y
IDCJAC0011,12038,2020,04,09,18.2,1,Y
IDCJAC0011,12038,2020,04,10,17.5,1,Y
IDCJAC0011,12038,2020,04,11,17.9,1,Y
IDCJAC0011,12038,2020,04,12,21.4,1,Y
IDCJAC0011,12038,2020,04,13,17.5,1,Y
IDCJAC0011,12038,2020,04,14,18.5,1,Y
