Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,066062,2018,06,14,10.6,1,Y
IDCJAC0011,066062,2018,06,15,11.6,1,Y
IDCJAC0011,066062,2018,06,16,9.0,1,Y
IDCJAC0011,066062,2018,06,17,9.1,1,Y
IDCJAC0011,066062,2018,06,18,9.9,1,Y
IDCJAC0011,066062,2018,06,19,9.0,1,Y
IDCJAC0011,066062,2018,06,20,11.1,1,Y
IDCJAC0011,066062,2018,06,21,10.1,1,Y
IDCJAC0011,066062,2018,06,22,8.2,1,Y
IDCJAC0011,066062,2018,06,23,7.3,1,Y
IDCJAC0011,066062,2018,06,24,7.1,1,Y
IDCJAC0011,066062,2018,06,25,6.4,1,Y
IDCJAC0011,066062,2018,06,26,6.8,1,Y
IDCJAC0011,066062,2018,06,27,9.0,1,Y
IDCJAC0011,066062,2018,06,28,10.7,1,Y
IDCJAC0011,066062,2018,06,29,6.3,1,Y
IDCJAC0011,066062,2018,06,30,7.5,1,Y
IDCJAC0011,066062,2018,07,01,7.6,1,Y
IDCJAC0011,066062,2018,07,02,8.8,1,Y
IDCJAC0011,066062,2018,07,03,8.7,1,Y
IDCJAC0011,066062,2018,07,04,9.3,1,Y
IDCJAC0011,066062,2018,07,05,10.4,1,Y
IDCJAC0011,066062,2018,07,06,11.1,1,Y
IDCJAC0011,066062,2018,07,07,9.2,1,Y
IDCJAC0011,066062,2018,07,08,8.8,1,Y
IDCJAC0011,066062,2018,07,09,10.5,1,Y
IDCJAC0011,066062,2018,07,10,7.4,1,Y
IDCJAC0011,066062,2018,07,11,6.7,1,Y
IDCJAC0011,066062,2018,07,12,7.7,1,Y
IDCJAC0011,066062,2018,07,13,7.4,1,Y
IDCJAC0011,066062,2018,07,14,6.2,1,Y
IDCJAC0011,066062,2018,07,15,5.1,1,Y
IDCJAC0011,066062,2018,07,16,4.6,1,Y
IDCJAC0011,066062,2018,07,17,8.0,1,Y
IDCJAC0011,066062,2018,07,18,12.0,1,Y
IDCJAC0011,066062,2018,07,19,7.0,1,Y
IDCJAC0011,066062,2018,07,20,10.1,1,Y
IDCJAC0011,066062,2018,07,21,9.1,1,Y
IDCJAC0011,066062,2018,07,22,5.8,1,Y
IDCJAC0011,066062,2018,07,23,5.4,1,Y
IDCJAC0011,066062,2018,07,24,7.1,1,Y
IDCJAC0011,066062,2018,07,25,12.1,1,Y
IDCJAC0011,066062,2018,07,26,8.8,1,Y
IDCJAC0011,066062,2018,07,27,7.0,1,Y
IDCJAC0011,066062,2018,07,28,8.3,1,Y
IDCJAC0011,066062,2018,07,29,11.7,1,Y
IDCJAC0011,066062,2018,07,30,10.0,1,Y
IDCJAC0011,066062,2018,07,31,7.4,1,Y
IDCJAC0011,066062,2018,08,01,11.5,1,Y
IDCJAC0011,066062,2018,08,02,8.9,1,Y
IDCJAC0011,066062,2018,08,03,9.6,1,Y
IDCJAC0011,066062,2018,08,04,11.1,1,Y
IDCJAC0011,066062,2018,08,05,7.2,1,Y
IDCJAC0011,066062,2018,08,06,10.7,1,Y
IDCJAC0011,066062,2018,08,07,11.2,1,Y
