Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,5007,2020,01,01,40.0,1,Y
IDCJAC0010,5007,2020,01,02,38.8,1,Y
IDCJAC0010,5007,2020,01,03,36.8,1,Y
IDCJAC0010,5007,2020,01,04,39.1,1,Y
IDCJAC0010,5007,2020,01,05,36.0,1,Y
IDCJAC0010,5007,2020,01,06,40.4,1,Y
IDCJAC0010,5007,2020,01,07,39.3,1,Y
IDCJAC0010,5007,2020,01,08,36.7,1,Y
IDCJAC0010,5007,2020,01,09,35.3,1,Y
IDCJAC0010,5007,2020,01,10,42.5,1,Y
IDCJAC0010,5007,2020,01,11,35.1,1,Y
IDCJAC0010,5007,2020,01,12,40.2,1,Y
IDCJAC0010,5007,2020,01,13,43.4,1,Y
IDCJAC0010,5007,2020,01,14,33.4,1,Y
IDCJAC0010,5007,2020,01,15,36.5,1,Y
IDCJAC0010,5007,2020,01,16,37.6,1,Y
IDCJAC0010,5007,2020,01,17,39.5,1,Y
IDCJAC0010,5007,2020,01,18,40.4,1,Y
IDCJAC0010,5007,2020,01,19,40.1,1,Y
IDCJAC0010,5007,2020,01,20,38.5,1,Y
IDCJAC0010,5007,2020,01,21,37.8,1,Y
IDCJAC0010,5007,2020,01,22,38.6,1,Y
IDCJAC0010,5007,2020,01,23,43.7,1,Y
IDCJAC0010,5007,2020,01,24,40.6,1,Y
IDCJAC0010,5007,2020,01,25,40.4,1,Y
IDCJAC0010,5007,2020,01,26,39.7,1,Y
IDCJAC0010,5007,2020,01,27,43.9,1,Y
IDCJAC0010,5007,2020,01,28,41.6,1,Y
IDCJAC0010,5007,2020,01,29,39.7,1,Y
IDCJAC0010,5007,2020,01,30,35.8,1,Y
IDCJAC0010,5007,2020,01,31,32.6,1,Y
IDCJAC0010,5007,2020,02,01,36.9,1,Y
IDCJAC0010,5007,2020,02,02,35.7,1,Y
IDCJAC0010,5007,2020,02,03,35.6,1,Y
IDCJAC0010,5007,2020,02,04,39.1,1,Y
IDCJAC0010,5007,2020,02,05,41.5,1,Y
IDCJAC0010,5007,2020,02,06,44.2,1,Y
IDCJAC0010,5007,2020,02,07,39.5,1,Y
IDCJAC0010,5007,2020,02,08,36.8,1,Y
IDCJAC0010,5007,2020,02,09,38.1,1,Y
IDCJAC0010,5007,2020,02,10,34.1,1,Y
IDCJAC0010,5007,2020,02,11,33.9,1,Y
IDCJAC0010,5007,2020,02,12,34.6,1,Y
IDCJAC0010,5007,2020,02,13,36.3,1,Y
IDCJAC0010,5007,2020,02,14,35.3,1,Y
IDCJAC0010,5007,2020,02,15,36.9,1,Y
IDCJAC0010,5007,2020,02,16,36.9,1,Y
IDCJAC0010,5007,2020,02,17,37.7,1,Y
IDCJAC0010,5007,2020,02,18,38.8,1,Y
IDCJAC0010,5007,2020,02,19,38.5,1,Y
IDCJAC0010,5007,2020,02,20,36.9,1,Y
IDCJAC0010,5007,2020,02,21,34.9,1,Y
IDCJAC0010,5007,2020,02,22,33.5,1,Y
IDCJAC0010,5007,2020,02,23,33.0,1,Y
IDCJAC0010,5007,2020,02,24,35.6,1,Y
IDCJAC0010,5007,2020,02,25,39.0,1,Y
IDCJAC0010,5007,2020,02,26,41.2,1,Y
IDCJAC0010,5007,2020,02,27,40.9,1,Y
IDCJAC0010,5007,2020,02,28,40.0,1,Y
IDCJAC0010,5007,2020,02,29,42.0,1,Y
IDCJAC0010,5007,2020,03,01,42.8,1,Y
IDCJAC0010,5007,2020,03,02,40.7,1,Y
IDCJAC0010,5007,2020,03,03,34.7,1,Y
IDCJAC0010,5007,2020,03,04,37.6,1,Y
IDCJAC0010,5007,2020,03,05,37.0,1,Y
IDCJAC0010,5007,2020,03,06,38.1,1,Y
IDCJAC0010,5007,2020,03,07,41.0,1,Y
IDCJAC0010,5007,2020,03,08,41.5,1,Y
IDCJAC0010,5007,2020,03,09,40.0,1,Y
IDCJAC0010,5007,2020,03,10,39.7,1,Y
IDCJAC0010,5007,2020,03,11,37.2,1,Y
IDCJAC0010,5007,2020,03,12,35.2,1,Y
IDCJAC0010,5007,2020,03,13,33.2,1,Y
IDCJAC0010,5007,2020,03,14,32.5,1,Y
IDCJAC0010,5007,2020,03,15,32.2,1,Y
IDCJAC0010,5007,2020,03,16,35.3,1,Y
IDCJAC0010,5007,2020,03,17,36.9,1,Y
IDCJAC0010,5007,2020,03,18,36.5,1,Y
IDCJAC0010,5007,2020,03,19,40.2,1,Y
IDCJAC0010,5007,2020,03,20,39.5,1,Y
IDCJAC0010,5007,2020,03,21,40.2,1,Y
IDCJAC0010,5007,2020,03,22,40.5,1,Y
IDCJAC0010,5007,2020,03,23,36.3,1,Y
IDCJAC0010,5007,2020,03,24,37.7,1,Y
IDCJAC0010,5007,2020,03,25,39.7,1,Y
IDCJAC0010,5007,2020,03,26,39.0,1,Y
IDCJAC0010,5007,2020,03,27,40.9,1,Y
IDCJAC0010,5007,2020,03,28,41.0,1,Y
IDCJAC0010,5007,2020,03,29,39.3,1,Y
IDCJAC0010,5007,2020,03,30,39.3,1,Y
IDCJAC0010,5007,2020,03,31,36.5,1,Y
IDCJAC0010,5007,2020,04,01,35.2,1,Y
IDCJAC0010,5007,2020,04,02,36.6,1,Y
IDCJAC0010,5007,2020,04,03,36.8,1,Y
IDCJAC0010,5007,2020,04,04,35.9,1,Y
IDCJAC0010,5007,2020,04,05,34.5,1,Y
IDCJAC0010,5007,2020,04,06,35.0,1,Y
IDCJAC0010,5007,2020,04,07,34.0,1,Y
IDCJAC0010,5007,2020,04,08,33.7,1,Y
IDCJAC0010,5007,2020,04,09,36.4,1,Y
IDCJAC0010,5007,2020,04,10,37.4,1,Y
IDCJAC0010,5007,2020,04,11,37.8,1,Y
IDCJAC0010,5007,2020,04,12,38.0,1,Y
IDCJAC0010,5007,2020,04,13,34.5,1,Y
IDCJAC0010,5007,2020,04,14,34.0,1,Y
IDCJAC0010,5007,2020,04,15,35.8,1,Y
IDCJAC0010,5007,2020,04,16,36.6,1,Y
IDCJAC0010,5007,2020,04,17,37.7,1,Y
IDCJAC0010,5007,2020,04,18,36.4,1,Y
IDCJAC0010,5007,2020,04,19,33.2,1,Y
IDCJAC0010,5007,2020,04,20,33.8,1,Y
IDCJAC0010,5007,2020,04,21,32.7,1,Y
IDCJAC0010,5007,2020,04,22,36.8,1,Y
IDCJAC0010,5007,2020,04,23,37.5,1,Y
IDCJAC0010,5007,2020,04,24,40.0,1,Y
IDCJAC0010,5007,2020,04,25,38.9,1,Y
IDCJAC0010,5007,2020,04,26,37.5,1,Y
IDCJAC0010,5007,2020,04,27,37.6,1,Y
IDCJAC0010,5007,2020,04,28,34.1,1,Y
IDCJAC0010,5007,2020,04,29,34.8,1,Y
IDCJAC0010,5007,2020,04,30,31.4,1,Y
IDCJAC0010,5007,2020,05,01,28.4,1,N
IDCJAC0010,5007,2020,05,02,29.0,1,N
IDCJAC0010,5007,2020,05,03,30.9,1,N
IDCJAC0010,5007,2020,05,04,30.1,1,N
IDCJAC0010,5007,2020,05,05,30.0,1,N
IDCJAC0010,5007,2020,05,06,30.9,1,N
IDCJAC0010,5007,2020,05,07,30.7,1,N
IDCJAC0010,5007,2020,05,08,30.9,1,N
IDCJAC0010,5007,2020,05,09,28.4,1,N
IDCJAC0010,5007,2020,05,10,27.3,1,N
IDCJAC0010,5007,2020,05,11,32.9,1,N
IDCJAC0010,5007,2020,05,12,33.4,1,N
IDCJAC0010,5007,2020,05,13,30.0,1,N
IDCJAC0010,5007,2020,05,14,30.3,1,N
IDCJAC0010,5007,2020,05,15,29.6,1,N
IDCJAC0010,5007,2020,05,16,29.0,1,N
IDCJAC0010,5007,2020,05,17,30.1,1,N
IDCJAC0010,5007,2020,05,18,30.4,1,N
IDCJAC0010,5007,2020,05,19,32.4,1,N
IDCJAC0010,5007,2020,05,20,30.7,1,N
IDCJAC0010,5007,2020,05,21,27.3,1,N
IDCJAC0010,5007,2020,05,22,26.8,1,N
IDCJAC0010,5007,2020,05,23,27.5,1,N
IDCJAC0010,5007,2020,05,24,24.1,1,N
IDCJAC0010,5007,2020,05,25,25.4,1,N
IDCJAC0010,5007,2020,05,26,23.1,1,N
IDCJAC0010,5007,2020,05,27,23.2,1,N
IDCJAC0010,5007,2020,05,28,24.5,1,N
IDCJAC0010,5007,2020,05,29,26.0,1,N
IDCJAC0010,5007,2020,05,30,26.3,1,N
IDCJAC0010,5007,2020,05,31,27.2,1,N
IDCJAC0010,5007,2020,06,01,24.4,1,Y
IDCJAC0010,5007,2020,06,02,24.4,1,Y
IDCJAC0010,5007,2020,06,03,28.8,1,Y
IDCJAC0010,5007,2020,06,04,26.5,1,Y
IDCJAC0010,5007,2020,06,05,27.6,1,Y
IDCJAC0010,5007,2020,06,06,26.1,1,Y
IDCJAC0010,5007,2020,06,07,26.8,1,Y
IDCJAC0010,5007,2020,06,08,26.5,1,Y
IDCJAC0010,5007,2020,06,09,27.7,1,Y
IDCJAC0010,5007,2020,06,10,25.6,1,Y
IDCJAC0010,5007,2020,06,11,26.5,1,Y
IDCJAC0010,5007,2020,06,12,22.2,1,Y
IDCJAC0010,5007,2020,06,13,26.0,1,Y
IDCJAC0010,5007,2020,06,14,26.5,1,Y
IDCJAC0010,5007,2020,06,15,27.5,1,Y
IDCJAC0010,5007,2020,06,16,26.6,1,Y
IDCJAC0010,5007,2020,06,17,27.5,1,Y
IDCJAC0010,5007,2020,06,18,27.6,1,Y
IDCJAC0010,5007,2020,06,19,28.5,1,Y
IDCJAC0010,5007,2020,06,20,27.6,1,Y
IDCJAC0010,5007,2020,06,21,26.6,1,Y
IDCJAC0010,5007,2020,06,22,25.3,1,Y
IDCJAC0010,5007,2020,06,23,27.2,1,Y
IDCJAC0010,5007,2020,06,24,27.8,1,Y
IDCJAC0010,5007,2020,06,25,26.7,1,Y
IDCJAC0010,5007,2020,06,26,25.0,1,Y
IDCJAC0010,5007,2020,06,27,27.5,1,Y
IDCJAC0010,5007,2020,06,28,27.5,1,Y
IDCJAC0010,5007,2020,06,29,27.7,1,Y
IDCJAC0010,5007,2020,06,30,25.9,1,Y
IDCJAC0010,5007,2020,07,01,27.6,1,Y
IDCJAC0010,5007,2020,07,02,27.3,1,N
IDCJAC0010,5007,2020,07,03,28.9,1,N
IDCJAC0010,5007,2020,07,04,31.3,1,N
IDCJAC0010,5007,2020,07,05,27.9,1,N
IDCJAC0010,5007,2020,07,06,27.5,1,N
IDCJAC0010,5007,2020,07,07,28.4,1,N
IDCJAC0010,5007,2020,07,08,28.5,1,N
IDCJAC0010,5007,2020,07,09,28.8,1,N
IDCJAC0010,5007,2020,07,10,29.6,1,N
IDCJAC0010,5007,2020,07,11,28.3,1,N
IDCJAC0010,5007,2020,07,12,24.5,1,N
IDCJAC0010,5007,2020,07,13,24.2,1,N
IDCJAC0010,5007,2020,07,14,26.7,1,N
IDCJAC0010,5007,2020,07,15,25.7,1,N
IDCJAC0010,5007,2020,07,16,25.4,1,N
IDCJAC0010,5007,2020,07,17,25.3,1,N
IDCJAC0010,5007,2020,07,18,22.7,1,N
IDCJAC0010,5007,2020,07,19,25.6,1,N
IDCJAC0010,5007,2020,07,20,25.8,1,Y
IDCJAC0010,5007,2020,07,21,27.7,1,Y
IDCJAC0010,5007,2020,07,22,25.5,1,Y
IDCJAC0010,5007,2020,07,23,28.6,1,N
IDCJAC0010,5007,2020,07,24,29.9,1,N
IDCJAC0010,5007,2020,07,25,26.5,1,N
IDCJAC0010,5007,2020,07,26,26.1,1,N
IDCJAC0010,5007,2020,07,27,26.8,1,N
IDCJAC0010,5007,2020,07,28,28.3,1,N
IDCJAC0010,5007,2020,07,29,29.3,1,N
IDCJAC0010,5007,2020,07,30,28.6,1,N
IDCJAC0010,5007,2020,07,31,30.0,1,N
IDCJAC0010,5007,2020,08,01,30.6,1,Y
IDCJAC0010,5007,2020,08,02,31.3,1,Y
IDCJAC0010,5007,2020,08,03,26.6,1,Y
IDCJAC0010,5007,2020,08,04,24.7,1,Y
IDCJAC0010,5007,2020,08,05,25.6,1,Y
IDCJAC0010,5007,2020,08,06,25.3,1,Y
IDCJAC0010,5007,2020,08,07,24.7,1,Y
IDCJAC0010,5007,2020,08,08,24.9,1,Y
IDCJAC0010,5007,2020,08,09,26.8,1,Y
IDCJAC0010,5007,2020,08,10,25.2,1,Y
IDCJAC0010,5007,2020,08,11,24.0,1,Y
