Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,72150,2020,01,01,9.8,1,Y
IDCJAC0011,72150,2020,01,02,16.8,1,Y
IDCJAC0011,72150,2020,01,03,19.4,1,Y
IDCJAC0011,72150,2020,01,04,24.1,1,Y
IDCJAC0011,72150,2020,01,05,20.8,1,Y
IDCJAC0011,72150,2020,01,06,18.4,1,Y
IDCJAC0011,72150,2020,01,07,17.8,1,Y
IDCJAC0011,72150,2020,01,08,18.0,1,Y
IDCJAC0011,72150,2020,01,09,21.3,1,Y
IDCJAC0011,72150,2020,01,10,21.5,1,Y
IDCJAC0011,72150,2020,01,11,14.0,1,Y
IDCJAC0011,72150,2020,01,12,10.9,1,Y
IDCJAC0011,72150,2020,01,13,16.7,1,Y
IDCJAC0011,72150,2020,01,14,20.6,1,Y
IDCJAC0011,72150,2020,01,15,21.5,1,Y
IDCJAC0011,72150,2020,01,16,19.3,1,Y
IDCJAC0011,72150,2020,01,17,14.4,1,Y
IDCJAC0011,72150,2020,01,18,18.3,1,Y
IDCJAC0011,72150,2020,01,19,20.8,1,Y
IDCJAC0011,72150,2020,01,20,16.6,1,Y
IDCJAC0011,72150,2020,01,21,15.1,1,Y
IDCJAC0011,72150,2020,01,22,16.5,1,Y
IDCJAC0011,72150,2020,01,23,22.2,1,Y
IDCJAC0011,72150,2020,01,24,13.5,1,Y
IDCJAC0011,72150,2020,01,25,10.8,1,Y
IDCJAC0011,72150,2020,01,26,13.9,1,Y
IDCJAC0011,72150,2020,01,27,17.2,1,Y
IDCJAC0011,72150,2020,01,28,15.7,1,Y
IDCJAC0011,72150,2020,01,29,17.2,1,Y
IDCJAC0011,72150,2020,01,30,22.9,1,Y
IDCJAC0011,72150,2020,01,31,23.0,1,Y
IDCJAC0011,72150,2020,02,01,29.7,1,Y
IDCJAC0011,72150,2020,02,02,26.9,1,Y
IDCJAC0011,72150,2020,02,03,12.0,1,Y
IDCJAC0011,72150,2020,02,04,12.1,1,Y
IDCJAC0011,72150,2020,02,05,16.5,1,Y
IDCJAC0011,72150,2020,02,06,20.5,1,Y
IDCJAC0011,72150,2020,02,07,19.4,1,Y
IDCJAC0011,72150,2020,02,08,20.2,1,Y
IDCJAC0011,72150,2020,02,09,20.3,1,Y
IDCJAC0011,72150,2020,02,10,17.5,1,Y
IDCJAC0011,72150,2020,02,11,18.9,1,Y
IDCJAC0011,72150,2020,02,12,19.6,1,Y
IDCJAC0011,72150,2020,02,13,20.1,1,Y
IDCJAC0011,72150,2020,02,14,21.9,1,Y
IDCJAC0011,72150,2020,02,15,20.3,1,Y
IDCJAC0011,72150,2020,02,16,21.2,1,Y
IDCJAC0011,72150,2020,02,17,20.8,1,Y
IDCJAC0011,72150,2020,02,18,22.6,1,Y
IDCJAC0011,72150,2020,02,19,14.6,1,Y
IDCJAC0011,72150,2020,02,20,11.1,1,Y
IDCJAC0011,72150,2020,02,21,12.0,1,Y
IDCJAC0011,72150,2020,02,22,15.5,1,Y
