Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,066062,2019,03,02,20.2,1,Y
IDCJAC0011,066062,2019,03,03,20.3,1,Y
IDCJAC0011,066062,2019,03,04,21.8,1,Y
IDCJAC0011,066062,2019,03,05,21.9,1,Y
IDCJAC0011,066062,2019,03,06,22.2,1,Y
IDCJAC0011,066062,2019,03,07,18.0,1,Y
IDCJAC0011,066062,2019,03,08,18.4,1,Y
IDCJAC0011,066062,2019,03,09,21.2,1,Y
IDCJAC0011,066062,2019,03,10,19.9,1,Y
IDCJAC0011,066062,2019,03,11,21.4,1,Y
IDCJAC0011,066062,2019,03,12,21.0,1,Y
IDCJAC0011,066062,2019,03,13,19.1,1,Y
IDCJAC0011,066062,2019,03,14,19.8,1,Y
IDCJAC0011,066062,2019,03,15,17.8,1,Y
IDCJAC0011,066062,2019,03,16,18.3,1,Y
IDCJAC0011,066062,2019,03,17,19.3,1,Y
IDCJAC0011,066062,2019,03,18,17.7,1,Y
IDCJAC0011,066062,2019,03,19,18.5,1,Y
IDCJAC0011,066062,2019,03,20,19.1,1,Y
IDCJAC0011,066062,2019,03,21,19.3,1,Y
IDCJAC0011,066062,2019,03,22,19.4,1,Y
IDCJAC0011,066062,2019,03,23,17.7,1,Y
IDCJAC0011,066062,2019,03,24,19.8,1,Y
IDCJAC0011,066062,2019,03,25,19.8,1,Y
IDCJAC0011,066062,2019,03,26,17.8,1,Y
IDCJAC0011,066062,2019,03,27,14.9,1,Y
IDCJAC0011,066062,2019,03,28,18.0,1,Y
IDCJAC0011,066062,2019,03,29,17.7,1,Y
IDCJAC0011,066062,2019,03,30,18.1,1,Y
IDCJAC0011,066062,2019,03,31,12.5,1,Y
IDCJAC0011,066062,2019,04,01,13.1,1,Y
IDCJAC0011,066062,2019,04,02,15.2,1,Y
IDCJAC0011,066062,2019,04,03,15.8,1,Y
IDCJAC0011,066062,2019,04,04,16.5,1,Y
IDCJAC0011,066062,2019,04,05,17.8,1,Y
IDCJAC0011,066062,2019,04,06,16.9,1,Y
IDCJAC0011,066062,2019,04,07,19.2,1,Y
IDCJAC0011,066062,2019,04,08,18.8,1,Y
IDCJAC0011,066062,2019,04,09,19.6,1,Y
IDCJAC0011,066062,2019,04,10,13.6,1,Y
IDCJAC0011,066062,2019,04,11,12.2,1,Y
IDCJAC0011,066062,2019,04,12,14.1,1,Y
IDCJAC0011,066062,2019,04,13,14.6,1,Y
IDCJAC0011,066062,2019,04,14,16.6,1,Y
IDCJAC0011,066062,2019,04,15,14.2,1,Y
IDCJAC0011,066062,2019,04,16,14.7,1,Y
IDCJAC0011,066062,2019,04,17,15.5,1,Y
IDCJAC0011,066062,2019,04,18,15.7,1,Y
IDCJAC0011,066062,2019,04,19,17.5,1,Y
IDCJAC0011,066062,2019,04,20,16.8,1,Y
IDCJAC0011,066062,2019,04,21,18.1,1,Y
IDCJAC0011,066062,2019,04,22,19.0,1,Y
IDCJAC0011,066062,2019,04,23,19.1,1,Y
IDCJAC0011,066062,2019,04,24,17.3,1,Y
IDCJAC0011,066062,2019,04,25,16.3,1,Y
IDCJAC0011,066062,2019,04,26,17.7,1,Y
IDCJAC0011,066062,2019,04,27,14.1,1,Y
IDCJAC0011,066062,2019,04,28,10.9,1,Y
IDCJAC0011,066062,2019,04,29,12.7,1,Y
IDCJAC0011,066062,2019,04,30,14.9,1,Y
IDCJAC0011,066062,2019,05,01,17.9,1,Y
IDCJAC0011,066062,2019,05,02,19.5,1,Y
IDCJAC0011,066062,2019,05,03,19.2,1,Y
IDCJAC0011,066062,2019,05,04,17.3,1,Y
IDCJAC0011,066062,2019,05,05,12.0,1,Y
IDCJAC0011,066062,2019,05,06,12.5,1,Y
IDCJAC0011,066062,2019,05,07,9.8,1,Y
IDCJAC0011,066062,2019,05,08,13.0,1,Y
IDCJAC0011,066062,2019,05,09,9.5,1,Y
IDCJAC0011,066062,2019,05,10,13.1,1,Y
IDCJAC0011,066062,2019,05,11,10.7,1,Y
IDCJAC0011,066062,2019,05,12,10.4,1,Y
IDCJAC0011,066062,2019,05,13,10.4,1,Y
IDCJAC0011,066062,2019,05,14,13.1,1,Y
IDCJAC0011,066062,2019,05,15,11.8,1,Y
IDCJAC0011,066062,2019,05,16,12.6,1,Y
IDCJAC0011,066062,2019,05,17,12.2,1,Y
IDCJAC0011,066062,2019,05,18,12.7,1,Y
IDCJAC0011,066062,2019,05,19,14.0,1,Y
IDCJAC0011,066062,2019,05,20,13.8,1,Y
IDCJAC0011,066062,2019,05,21,13.0,1,Y
IDCJAC0011,066062,2019,05,22,14.6,1,Y
IDCJAC0011,066062,2019,05,23,14.6,1,Y
IDCJAC0011,066062,2019,05,24,13.7,1,Y
IDCJAC0011,066062,2019,05,25,12.5,1,Y
IDCJAC0011,066062,2019,05,26,15.0,1,Y
IDCJAC0011,066062,2019,05,27,11.3,1,Y
IDCJAC0011,066062,2019,05,28,8.8,1,Y
IDCJAC0011,066062,2019,05,29,11.7,1,Y
IDCJAC0011,066062,2019,05,30,8.7,1,Y
IDCJAC0011,066062,2019,05,31,7.8,1,Y
IDCJAC0011,066062,2019,06,01,10.0,1,Y
IDCJAC0011,066062,2019,06,02,10.7,1,Y
IDCJAC0011,066062,2019,06,03,12.5,1,Y
IDCJAC0011,066062,2019,06,04,7.5,1,Y
IDCJAC0011,066062,2019,06,05,9.3,1,Y
IDCJAC0011,066062,2019,06,06,7.5,1,Y
IDCJAC0011,066062,2019,06,07,9.5,1,Y
IDCJAC0011,066062,2019,06,08,11.2,1,Y
IDCJAC0011,066062,2019,06,09,11.1,1,Y
IDCJAC0011,066062,2019,06,10,11.9,1,Y
IDCJAC0011,066062,2019,06,11,12.1,1,Y
IDCJAC0011,066062,2019,06,12,11.1,1,Y
IDCJAC0011,066062,2019,06,13,12.6,1,Y
IDCJAC0011,066062,2019,06,14,10.2,1,Y
IDCJAC0011,066062,2019,06,15,9.0,1,Y
IDCJAC0011,066062,2019,06,16,11.6,1,Y
IDCJAC0011,066062,2019,06,17,11.2,1,Y
IDCJAC0011,066062,2019,06,18,11.1,1,Y
IDCJAC0011,066062,2019,06,19,9.1,1,Y
IDCJAC0011,066062,2019,06,20,6.1,1,Y
IDCJAC0011,066062,2019,06,21,7.5,1,Y
IDCJAC0011,066062,2019,06,22,6.8,1,Y
IDCJAC0011,066062,2019,06,23,7.1,1,Y
IDCJAC0011,066062,2019,06,24,9.4,1,Y
IDCJAC0011,066062,2019,06,25,11.1,1,Y
IDCJAC0011,066062,2019,06,26,11.9,1,Y
IDCJAC0011,066062,2019,06,27,10.6,1,Y
IDCJAC0011,066062,2019,06,28,11.6,1,Y
IDCJAC0011,066062,2019,06,29,9.6,1,Y
IDCJAC0011,066062,2019,06,30,10.4,1,Y
IDCJAC0011,066062,2019,07,01,7.4,1,Y
IDCJAC0011,066062,2019,07,02,7.2,1,Y
IDCJAC0011,066062,2019,07,03,8.0,1,Y
IDCJAC0011,066062,2019,07,04,9.5,1,Y
IDCJAC0011,066062,2019,07,05,13.2,1,Y
IDCJAC0011,066062,2019,07,06,11.0,1,Y
IDCJAC0011,066062,2019,07,07,11.5,1,Y
IDCJAC0011,066062,2019,07,08,11.6,1,Y
IDCJAC0011,066062,2019,07,09,9.8,1,Y
IDCJAC0011,066062,2019,07,10,8.1,1,Y
IDCJAC0011,066062,2019,07,11,10.3,1,Y
IDCJAC0011,066062,2019,07,12,11.8,1,Y
IDCJAC0011,066062,2019,07,13,12.0,1,Y
IDCJAC0011,066062,2019,07,14,7.2,1,Y
IDCJAC0011,066062,2019,07,15,9.2,1,Y
IDCJAC0011,066062,2019,07,16,9.0,1,Y
IDCJAC0011,066062,2019,07,17,9.6,1,Y
IDCJAC0011,066062,2019,07,18,10.2,1,Y
IDCJAC0011,066062,2019,07,19,6.4,1,Y
IDCJAC0011,066062,2019,07,20,7.0,1,Y
IDCJAC0011,066062,2019,07,21,8.4,1,Y
IDCJAC0011,066062,2019,07,22,11.7,1,Y
IDCJAC0011,066062,2019,07,23,10.1,1,Y
IDCJAC0011,066062,2019,07,24,11.4,1,Y
IDCJAC0011,066062,2019,07,25,8.0,1,Y
IDCJAC0011,066062,2019,07,26,8.4,1,Y
IDCJAC0011,066062,2019,07,27,9.9,1,Y
IDCJAC0011,066062,2019,07,28,9.0,1,Y
IDCJAC0011,066062,2019,07,29,7.9,1,Y
IDCJAC0011,066062,2019,07,30,9.8,1,Y
IDCJAC0011,066062,2019,07,31,8.8,1,Y
IDCJAC0011,066062,2019,08,01,9.7,1,Y
IDCJAC0011,066062,2019,08,02,9.7,1,Y
IDCJAC0011,066062,2019,08,03,8.1,1,Y
IDCJAC0011,066062,2019,08,04,7.9,1,Y
IDCJAC0011,066062,2019,08,05,9.5,1,Y
IDCJAC0011,066062,2019,08,06,7.4,1,Y
IDCJAC0011,066062,2019,08,07,7.1,1,Y
IDCJAC0011,066062,2019,08,08,9.9,1,Y
IDCJAC0011,066062,2019,08,09,12.5,1,Y
IDCJAC0011,066062,2019,08,10,9.5,1,Y
IDCJAC0011,066062,2019,08,11,8.8,1,Y
IDCJAC0011,066062,2019,08,12,9.3,1,Y
IDCJAC0011,066062,2019,08,13,7.5,1,Y
IDCJAC0011,066062,2019,08,14,7.6,1,Y
IDCJAC0011,066062,2019,08,15,6.4,1,Y
IDCJAC0011,066062,2019,08,16,7.0,1,Y
IDCJAC0011,066062,2019,08,17,11.2,1,Y
IDCJAC0011,066062,2019,08,18,9.3,1,Y
IDCJAC0011,066062,2019,08,19,11.5,1,Y
IDCJAC0011,066062,2019,08,20,7.9,1,Y
IDCJAC0011,066062,2019,08,21,9.4,1,Y
IDCJAC0011,066062,2019,08,22,12.3,1,Y
IDCJAC0011,066062,2019,08,23,6.9,1,Y
IDCJAC0011,066062,2019,08,24,6.6,1,Y
IDCJAC0011,066062,2019,08,25,10.1,1,Y
IDCJAC0011,066062,2019,08,26,13.4,1,Y
IDCJAC0011,066062,2019,08,27,12.5,1,Y
IDCJAC0011,066062,2019,08,28,9.8,1,Y
IDCJAC0011,066062,2019,08,29,10.7,1,Y
IDCJAC0011,066062,2019,08,30,11.1,1,Y
IDCJAC0011,066062,2019,08,31,11.9,1,Y
IDCJAC0011,066062,2019,09,01,9.9,1,Y
IDCJAC0011,066062,2019,09,02,11.8,1,Y
IDCJAC0011,066062,2019,09,03,10.6,1,Y
IDCJAC0011,066062,2019,09,04,10.4,1,Y
IDCJAC0011,066062,2019,09,05,14.9,1,Y
IDCJAC0011,066062,2019,09,06,14.4,1,Y
IDCJAC0011,066062,2019,09,07,11.0,1,Y
IDCJAC0011,066062,2019,09,08,11.7,1,Y
IDCJAC0011,066062,2019,09,09,11.0,1,Y
IDCJAC0011,066062,2019,09,10,8.3,1,Y
IDCJAC0011,066062,2019,09,11,8.1,1,Y
IDCJAC0011,066062,2019,09,12,9.1,1,Y
IDCJAC0011,066062,2019,09,13,13.7,1,Y
IDCJAC0011,066062,2019,09,14,11.7,1,Y
IDCJAC0011,066062,2019,09,15,9.5,1,Y
IDCJAC0011,066062,2019,09,16,15.7,1,Y
IDCJAC0011,066062,2019,09,17,8.8,1,Y
IDCJAC0011,066062,2019,09,18,10.6,1,Y
IDCJAC0011,066062,2019,09,19,14.5,1,Y
IDCJAC0011,066062,2019,09,20,16.3,1,Y
IDCJAC0011,066062,2019,09,21,17.5,1,Y
IDCJAC0011,066062,2019,09,22,18.4,1,Y
IDCJAC0011,066062,2019,09,23,12.4,1,Y
IDCJAC0011,066062,2019,09,24,9.5,1,Y
IDCJAC0011,066062,2019,09,25,9.7,1,Y
IDCJAC0011,066062,2019,09,26,12.6,1,Y
IDCJAC0011,066062,2019,09,27,13.9,1,Y
IDCJAC0011,066062,2019,09,28,15.3,1,Y
IDCJAC0011,066062,2019,09,29,11.3,1,Y
IDCJAC0011,066062,2019,09,30,14.5,1,Y
IDCJAC0011,066062,2019,10,01,12.3,1,Y
IDCJAC0011,066062,2019,10,02,11.9,1,Y
IDCJAC0011,066062,2019,10,03,14.2,1,Y
IDCJAC0011,066062,2019,10,04,17.9,1,Y
IDCJAC0011,066062,2019,10,05,15.1,1,Y
IDCJAC0011,066062,2019,10,06,15.2,1,Y
IDCJAC0011,066062,2019,10,07,16.7,1,Y
IDCJAC0011,066062,2019,10,08,16.6,1,Y
IDCJAC0011,066062,2019,10,09,10.6,1,Y
IDCJAC0011,066062,2019,10,10,11.2,1,Y
IDCJAC0011,066062,2019,10,11,11.8,1,Y
IDCJAC0011,066062,2019,10,12,12.0,1,Y
IDCJAC0011,066062,2019,10,13,11.2,1,Y
IDCJAC0011,066062,2019,10,14,12.0,1,Y
IDCJAC0011,066062,2019,10,15,15.4,1,Y
IDCJAC0011,066062,2019,10,16,17.5,1,Y
IDCJAC0011,066062,2019,10,17,17.3,1,Y
IDCJAC0011,066062,2019,10,18,12.2,1,Y
IDCJAC0011,066062,2019,10,19,14.5,1,Y
IDCJAC0011,066062,2019,10,20,12.6,1,Y
IDCJAC0011,066062,2019,10,21,11.9,1,Y
IDCJAC0011,066062,2019,10,22,13.0,1,Y
IDCJAC0011,066062,2019,10,23,15.7,1,Y
IDCJAC0011,066062,2019,10,24,18.5,1,Y
IDCJAC0011,066062,2019,10,25,17.4,1,Y
IDCJAC0011,066062,2019,10,26,23.0,1,Y
IDCJAC0011,066062,2019,10,27,15.8,1,Y
IDCJAC0011,066062,2019,10,28,13.4,1,Y
IDCJAC0011,066062,2019,10,29,13.9,1,Y
IDCJAC0011,066062,2019,10,30,16.6,1,Y
IDCJAC0011,066062,2019,10,31,18.0,1,Y
IDCJAC0011,066062,2019,11,01,18.1,1,Y
IDCJAC0011,066062,2019,11,02,18.0,1,Y
IDCJAC0011,066062,2019,11,03,18.4,1,Y
IDCJAC0011,066062,2019,11,04,16.2,1,Y
IDCJAC0011,066062,2019,11,05,14.8,1,Y
IDCJAC0011,066062,2019,11,06,12.0,1,Y
IDCJAC0011,066062,2019,11,07,18.7,1,Y
IDCJAC0011,066062,2019,11,08,18.5,1,Y
IDCJAC0011,066062,2019,11,09,12.6,1,Y
IDCJAC0011,066062,2019,11,10,14.5,1,Y
IDCJAC0011,066062,2019,11,11,14.7,1,Y
IDCJAC0011,066062,2019,11,12,16.4,1,Y
IDCJAC0011,066062,2019,11,13,14.8,1,Y
IDCJAC0011,066062,2019,11,14,15.7,1,Y
IDCJAC0011,066062,2019,11,15,16.0,1,Y
IDCJAC0011,066062,2019,11,16,17.3,1,Y
IDCJAC0011,066062,2019,11,17,18.3,1,Y
IDCJAC0011,066062,2019,11,18,16.0,1,Y
IDCJAC0011,066062,2019,11,19,16.3,1,Y
IDCJAC0011,066062,2019,11,20,18.0,1,Y
IDCJAC0011,066062,2019,11,21,16.5,1,Y
IDCJAC0011,066062,2019,11,22,20.3,1,Y
IDCJAC0011,066062,2019,11,23,18.7,1,Y
IDCJAC0011,066062,2019,11,24,18.7,1,Y
IDCJAC0011,066062,2019,11,25,18.6,1,Y
IDCJAC0011,066062,2019,11,26,19.2,1,Y
IDCJAC0011,066062,2019,11,27,14.8,1,Y
IDCJAC0011,066062,2019,11,28,15.0,1,Y
IDCJAC0011,066062,2019,11,29,20.6,1,Y
IDCJAC0011,066062,2019,11,30,19.6,1,Y
IDCJAC0011,066062,2019,12,01,17.4,1,Y
IDCJAC0011,066062,2019,12,02,16.7,1,Y
IDCJAC0011,066062,2019,12,03,14.1,1,Y
IDCJAC0011,066062,2019,12,04,17.8,1,Y
IDCJAC0011,066062,2019,12,05,16.1,1,Y
IDCJAC0011,066062,2019,12,06,18.3,1,Y
IDCJAC0011,066062,2019,12,07,18.6,1,Y
IDCJAC0011,066062,2019,12,08,19.9,1,Y
IDCJAC0011,066062,2019,12,09,20.6,1,Y
IDCJAC0011,066062,2019,12,10,18.9,1,Y
IDCJAC0011,066062,2019,12,11,18.4,1,Y
IDCJAC0011,066062,2019,12,12,18.6,1,Y
IDCJAC0011,066062,2019,12,13,18.4,1,Y
IDCJAC0011,066062,2019,12,14,19.6,1,Y
IDCJAC0011,066062,2019,12,15,20.6,1,Y
IDCJAC0011,066062,2019,12,16,19.5,1,Y
IDCJAC0011,066062,2019,12,17,16.8,1,Y
IDCJAC0011,066062,2019,12,18,17.0,1,Y
IDCJAC0011,066062,2019,12,19,19.1,1,Y
IDCJAC0011,066062,2019,12,20,19.2,1,Y
IDCJAC0011,066062,2019,12,21,21.1,1,Y
IDCJAC0011,066062,2019,12,22,18.6,1,Y
IDCJAC0011,066062,2019,12,23,17.0,1,Y
IDCJAC0011,066062,2019,12,24,19.2,1,Y
IDCJAC0011,066062,2019,12,25,21.7,1,Y
IDCJAC0011,066062,2019,12,26,21.0,1,Y
IDCJAC0011,066062,2019,12,27,21.0,1,Y
IDCJAC0011,066062,2019,12,28,20.1,1,Y
IDCJAC0011,066062,2019,12,29,20.1,1,Y
IDCJAC0011,066062,2019,12,30,20.1,1,Y
IDCJAC0011,066062,2019,12,31,20.7,1,Y
