Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,72150,2020,01,01,34.7,1,Y
IDCJAC0010,72150,2020,01,02,35.8,1,Y
IDCJAC0010,72150,2020,01,03,39.5,1,Y
IDCJAC0010,72150,2020,01,04,46.1,1,Y
IDCJAC0010,72150,2020,01,05,26.0,1,Y
IDCJAC0010,72150,2020,01,06,27.3,1,Y
IDCJAC0010,72150,2020,01,07,35.3,1,Y
IDCJAC0010,72150,2020,01,08,38.1,1,Y
IDCJAC0010,72150,2020,01,09,36.0,1,Y
IDCJAC0010,72150,2020,01,10,42.9,1,Y
IDCJAC0010,72150,2020,01,11,31.1,1,Y
IDCJAC0010,72150,2020,01,12,31.0,1,Y
IDCJAC0010,72150,2020,01,13,32.6,1,Y
IDCJAC0010,72150,2020,01,14,35.8,1,Y
IDCJAC0010,72150,2020,01,15,27.2,1,Y
IDCJAC0010,72150,2020,01,16,36.3,1,Y
IDCJAC0010,72150,2020,01,17,32.3,1,Y
IDCJAC0010,72150,2020,01,18,34.6,1,Y
IDCJAC0010,72150,2020,01,19,33.5,1,Y
IDCJAC0010,72150,2020,01,20,24.5,1,Y
IDCJAC0010,72150,2020,01,21,25.3,1,Y
IDCJAC0010,72150,2020,01,22,36.8,1,Y
IDCJAC0010,72150,2020,01,23,27.6,1,Y
IDCJAC0010,72150,2020,01,24,27.1,1,Y
IDCJAC0010,72150,2020,01,25,31.9,1,Y
IDCJAC0010,72150,2020,01,26,34.9,1,Y
IDCJAC0010,72150,2020,01,27,37.3,1,Y
IDCJAC0010,72150,2020,01,28,36.3,1,Y
IDCJAC0010,72150,2020,01,29,37.5,1,Y
IDCJAC0010,72150,2020,01,30,40.7,1,Y
IDCJAC0010,72150,2020,01,31,45.3,1,Y
IDCJAC0010,72150,2020,02,01,43.8,1,Y
IDCJAC0010,72150,2020,02,02,32.5,1,Y
IDCJAC0010,72150,2020,02,03,26.7,1,Y
IDCJAC0010,72150,2020,02,04,29.7,1,Y
IDCJAC0010,72150,2020,02,05,33.1,1,Y
IDCJAC0010,72150,2020,02,06,31.7,1,Y
IDCJAC0010,72150,2020,02,07,29.8,1,Y
IDCJAC0010,72150,2020,02,08,30.1,1,Y
IDCJAC0010,72150,2020,02,09,22.0,1,Y
IDCJAC0010,72150,2020,02,10,30.1,1,Y
IDCJAC0010,72150,2020,02,11,29.8,1,Y
IDCJAC0010,72150,2020,02,12,33.4,1,Y
IDCJAC0010,72150,2020,02,13,33.9,1,Y
IDCJAC0010,72150,2020,02,14,32.9,1,Y
IDCJAC0010,72150,2020,02,15,33.5,1,Y
IDCJAC0010,72150,2020,02,16,34.1,1,Y
IDCJAC0010,72150,2020,02,17,35.0,1,Y
IDCJAC0010,72150,2020,02,18,36.0,1,Y
IDCJAC0010,72150,2020,02,19,25.4,1,Y
IDCJAC0010,72150,2020,02,20,27.5,1,Y
IDCJAC0010,72150,2020,02,21,29.9,1,Y
IDCJAC0010,72150,2020,02,22,31.8,1,Y
IDCJAC0010,72150,2020,02,23,30.6,1,Y
IDCJAC0010,72150,2020,02,24,33.4,1,Y
IDCJAC0010,72150,2020,02,25,34.3,1,Y
IDCJAC0010,72150,2020,02,26,29.8,1,Y
IDCJAC0010,72150,2020,02,27,25.9,1,Y
IDCJAC0010,72150,2020,02,28,28.3,1,Y
IDCJAC0010,72150,2020,02,29,30.1,1,Y
IDCJAC0010,72150,2020,03,01,33.7,1,Y
IDCJAC0010,72150,2020,03,02,30.2,1,Y
IDCJAC0010,72150,2020,03,03,30.3,1,Y
IDCJAC0010,72150,2020,03,04,20.8,1,Y
IDCJAC0010,72150,2020,03,05,21.4,1,Y
IDCJAC0010,72150,2020,03,06,25.1,1,Y
IDCJAC0010,72150,2020,03,07,27.5,1,Y
IDCJAC0010,72150,2020,03,08,26.3,1,Y
IDCJAC0010,72150,2020,03,09,26.6,1,Y
IDCJAC0010,72150,2020,03,10,27.6,1,Y
IDCJAC0010,72150,2020,03,11,28.7,1,Y
IDCJAC0010,72150,2020,03,12,27.5,1,Y
IDCJAC0010,72150,2020,03,13,29.3,1,Y
IDCJAC0010,72150,2020,03,14,22.2,1,Y
IDCJAC0010,72150,2020,03,15,23.2,1,Y
IDCJAC0010,72150,2020,03,16,26.4,1,Y
IDCJAC0010,72150,2020,03,17,26.7,1,Y
IDCJAC0010,72150,2020,03,18,28.4,1,Y
IDCJAC0010,72150,2020,03,19,31.6,1,Y
IDCJAC0010,72150,2020,03,20,26.9,1,Y
IDCJAC0010,72150,2020,03,21,25.8,1,Y
IDCJAC0010,72150,2020,03,22,25.5,1,Y
IDCJAC0010,72150,2020,03,23,24.8,1,Y
IDCJAC0010,72150,2020,03,24,26.4,1,Y
IDCJAC0010,72150,2020,03,25,26.2,1,Y
IDCJAC0010,72150,2020,03,26,25.6,1,Y
IDCJAC0010,72150,2020,03,27,26.3,1,Y
IDCJAC0010,72150,2020,03,28,25.8,1,Y
IDCJAC0010,72150,2020,03,29,28.7,1,Y
IDCJAC0010,72150,2020,03,30,27.1,1,Y
IDCJAC0010,72150,2020,03,31,24.7,1,Y
IDCJAC0010,72150,2020,04,01,28.2,1,Y
IDCJAC0010,72150,2020,04,02,24.1,1,Y
IDCJAC0010,72150,2020,04,03,17.7,1,Y
IDCJAC0010,72150,2020,04,04,17.3,1,Y
IDCJAC0010,72150,2020,04,05,16.0,1,Y
IDCJAC0010,72150,2020,04,06,18.7,1,Y
IDCJAC0010,72150,2020,04,07,20.5,1,Y
IDCJAC0010,72150,2020,04,08,22.2,1,Y
IDCJAC0010,72150,2020,04,09,21.5,1,Y
IDCJAC0010,72150,2020,04,10,21.2,1,Y
IDCJAC0010,72150,2020,04,11,18.2,1,Y
IDCJAC0010,72150,2020,04,12,17.7,1,Y
IDCJAC0010,72150,2020,04,13,19.6,1,Y
IDCJAC0010,72150,2020,04,14,22.8,1,Y
IDCJAC0010,72150,2020,04,15,26.6,1,Y
IDCJAC0010,72150,2020,04,16,25.4,1,Y
IDCJAC0010,72150,2020,04,17,18.0,1,Y
IDCJAC0010,72150,2020,04,18,18.2,1,Y
IDCJAC0010,72150,2020,04,19,17.8,1,Y
IDCJAC0010,72150,2020,04,20,21.2,1,Y
IDCJAC0010,72150,2020,04,21,22.7,1,Y
IDCJAC0010,72150,2020,04,22,21.6,1,Y
IDCJAC0010,72150,2020,04,23,21.9,1,Y
IDCJAC0010,72150,2020,04,24,22.2,1,Y
IDCJAC0010,72150,2020,04,25,23.1,1,Y
IDCJAC0010,72150,2020,04,26,18.5,1,Y
IDCJAC0010,72150,2020,04,27,19.0,1,Y
IDCJAC0010,72150,2020,04,28,23.7,1,Y
IDCJAC0010,72150,2020,04,29,18.8,1,Y
IDCJAC0010,72150,2020,04,30,13.6,1,Y
IDCJAC0010,72150,2020,05,01,10.5,1,N
IDCJAC0010,72150,2020,05,02,12.2,1,N
IDCJAC0010,72150,2020,05,03,15.0,1,N
IDCJAC0010,72150,2020,05,04,15.7,1,N
IDCJAC0010,72150,2020,05,05,18.7,1,N
IDCJAC0010,72150,2020,05,06,19.6,1,N
IDCJAC0010,72150,2020,05,07,22.2,1,N
IDCJAC0010,72150,2020,05,08,21.8,1,N
IDCJAC0010,72150,2020,05,09,18.4,1,N
IDCJAC0010,72150,2020,05,10,12.1,1,N
IDCJAC0010,72150,2020,05,11,16.0,1,N
IDCJAC0010,72150,2020,05,12,15.2,1,N
IDCJAC0010,72150,2020,05,13,16.8,1,N
IDCJAC0010,72150,2020,05,14,16.4,1,N
IDCJAC0010,72150,2020,05,15,16.6,1,N
IDCJAC0010,72150,2020,05,16,18.1,1,N
IDCJAC0010,72150,2020,05,17,18.0,1,N
IDCJAC0010,72150,2020,05,18,18.6,1,N
IDCJAC0010,72150,2020,05,19,19.8,1,N
IDCJAC0010,72150,2020,05,20,16.7,1,N
IDCJAC0010,72150,2020,05,21,13.0,1,N
IDCJAC0010,72150,2020,05,22,13.5,1,N
IDCJAC0010,72150,2020,05,23,14.7,1,N
IDCJAC0010,72150,2020,05,24,16.3,1,N
IDCJAC0010,72150,2020,05,25,16.6,1,N
IDCJAC0010,72150,2020,05,26,19.7,1,N
IDCJAC0010,72150,2020,05,27,14.8,1,N
IDCJAC0010,72150,2020,05,28,17.4,1,N
IDCJAC0010,72150,2020,05,29,17.5,1,N
IDCJAC0010,72150,2020,05,30,18.6,1,N
IDCJAC0010,72150,2020,05,31,17.5,1,N
IDCJAC0010,72150,2020,06,01,10.8,1,N
IDCJAC0010,72150,2020,06,02,10.4,1,N
IDCJAC0010,72150,2020,06,03,14.5,1,N
IDCJAC0010,72150,2020,06,04,13.8,1,N
IDCJAC0010,72150,2020,06,05,13.0,1,N
IDCJAC0010,72150,2020,06,06,13.3,1,N
IDCJAC0010,72150,2020,06,07,13.1,1,N
IDCJAC0010,72150,2020,06,08,15.3,1,N
IDCJAC0010,72150,2020,06,09,15.8,1,N
IDCJAC0010,72150,2020,06,10,16.4,1,N
IDCJAC0010,72150,2020,06,11,17.0,1,N
IDCJAC0010,72150,2020,06,12,16.5,1,N
IDCJAC0010,72150,2020,06,13,18.3,1,N
IDCJAC0010,72150,2020,06,14,12.7,1,N
IDCJAC0010,72150,2020,06,15,14.8,1,N
IDCJAC0010,72150,2020,06,16,15.7,1,N
IDCJAC0010,72150,2020,06,17,17.2,1,N
IDCJAC0010,72150,2020,06,18,16.5,1,N
IDCJAC0010,72150,2020,06,19,16.0,1,N
IDCJAC0010,72150,2020,06,20,14.2,1,N
IDCJAC0010,72150,2020,06,21,13.6,1,N
IDCJAC0010,72150,2020,06,22,10.0,1,N
IDCJAC0010,72150,2020,06,23,10.4,1,N
IDCJAC0010,72150,2020,06,24,8.7,1,N
IDCJAC0010,72150,2020,06,25,12.4,1,N
IDCJAC0010,72150,2020,06,26,12.7,1,N
IDCJAC0010,72150,2020,06,27,12.8,1,N
IDCJAC0010,72150,2020,06,28,14.8,1,N
IDCJAC0010,72150,2020,06,29,14.5,1,N
IDCJAC0010,72150,2020,06,30,15.8,1,N
IDCJAC0010,72150,2020,07,01,15.9,1,N
IDCJAC0010,72150,2020,07,02,14.2,1,N
IDCJAC0010,72150,2020,07,03,11.2,1,N
IDCJAC0010,72150,2020,07,04,10.3,1,N
IDCJAC0010,72150,2020,07,05,11.9,1,N
IDCJAC0010,72150,2020,07,06,7.0,1,N
IDCJAC0010,72150,2020,07,07,12.5,1,N
IDCJAC0010,72150,2020,07,08,15.2,1,N
IDCJAC0010,72150,2020,07,09,15.9,1,N
