Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,31011,2020,03,06,26.6,1,Y
IDCJAC0011,31011,2020,03,07,25.8,1,Y
IDCJAC0011,31011,2020,03,08,25.6,1,Y
IDCJAC0011,31011,2020,03,09,24.3,1,Y
IDCJAC0011,31011,2020,03,10,25.2,1,Y
IDCJAC0011,31011,2020,03,11,24.7,1,Y
IDCJAC0011,31011,2020,03,12,24.5,1,Y
IDCJAC0011,31011,2020,03,13,25.2,1,Y
IDCJAC0011,31011,2020,03,14,23.7,1,Y
IDCJAC0011,31011,2020,03,15,20.2,1,Y
IDCJAC0011,31011,2020,03,16,20.6,1,Y
IDCJAC0011,31011,2020,03,17,22.9,1,Y
IDCJAC0011,31011,2020,03,18,23.1,1,Y
IDCJAC0011,31011,2020,03,19,22.5,1,Y
IDCJAC0011,31011,2020,03,20,22.3,1,Y
IDCJAC0011,31011,2020,03,21,22.6,1,Y
IDCJAC0011,31011,2020,03,22,23.1,1,Y
IDCJAC0011,31011,2020,03,23,24.7,1,Y
IDCJAC0011,31011,2020,03,24,23.6,1,Y
IDCJAC0011,31011,2020,03,25,23.4,1,Y
IDCJAC0011,31011,2020,03,26,23.5,1,Y
IDCJAC0011,31011,2020,03,27,23.0,1,Y
IDCJAC0011,31011,2020,03,28,23.1,1,Y
IDCJAC0011,31011,2020,03,29,23.8,1,Y
IDCJAC0011,31011,2020,03,30,23.8,1,Y
IDCJAC0011,31011,2020,03,31,23.5,1,Y
IDCJAC0011,31011,2020,04,01,22.9,1,Y
IDCJAC0011,31011,2020,04,02,22.7,1,Y
IDCJAC0011,31011,2020,04,03,20.8,1,Y
IDCJAC0011,31011,2020,04,04,21.4,1,Y
IDCJAC0011,31011,2020,04,05,23.5,1,Y
IDCJAC0011,31011,2020,04,06,24.2,1,Y
IDCJAC0011,31011,2020,04,07,23.0,1,Y
IDCJAC0011,31011,2020,04,08,23.5,1,Y
IDCJAC0011,31011,2020,04,09,20.8,1,Y
IDCJAC0011,31011,2020,04,10,22.0,1,Y
IDCJAC0011,31011,2020,04,11,21.6,1,Y
IDCJAC0011,31011,2020,04,12,22.8,1,Y
IDCJAC0011,31011,2020,04,13,22.1,1,Y
IDCJAC0011,31011,2020,04,14,23.1,1,Y
IDCJAC0011,31011,2020,04,15,23.8,1,Y
IDCJAC0011,31011,2020,04,16,23.2,1,Y
IDCJAC0011,31011,2020,04,17,24.0,1,Y
IDCJAC0011,31011,2020,04,18,22.9,1,Y
IDCJAC0011,31011,2020,04,19,24.1,1,Y
IDCJAC0011,31011,2020,04,20,24.5,1,Y
IDCJAC0011,31011,2020,04,21,24.2,1,Y
IDCJAC0011,31011,2020,04,22,23.3,1,Y
IDCJAC0011,31011,2020,04,23,24.2,1,Y
IDCJAC0011,31011,2020,04,24,23.8,1,Y
IDCJAC0011,31011,2020,04,25,23.2,1,Y
IDCJAC0011,31011,2020,04,26,23.3,1,Y
IDCJAC0011,31011,2020,04,27,23.2,1,Y
IDCJAC0011,31011,2020,04,28,20.6,1,Y
IDCJAC0011,31011,2020,04,29,22.7,1,Y
IDCJAC0011,31011,2020,04,30,20.4,1,Y
IDCJAC0011,31011,2020,05,01,20.7,1,N
IDCJAC0011,31011,2020,05,02,20.4,1,N
IDCJAC0011,31011,2020,05,03,22.3,1,N
IDCJAC0011,31011,2020,05,04,22.0,1,N
IDCJAC0011,31011,2020,05,05,19.0,1,N
IDCJAC0011,31011,2020,05,06,20.1,1,N
IDCJAC0011,31011,2020,05,07,20.3,1,N
IDCJAC0011,31011,2020,05,08,21.5,1,N
IDCJAC0011,31011,2020,05,09,20.3,1,N
IDCJAC0011,31011,2020,05,10,20.1,1,N
IDCJAC0011,31011,2020,05,11,18.4,1,N
IDCJAC0011,31011,2020,05,12,22.2,1,N
IDCJAC0011,31011,2020,05,13,20.7,1,Y
IDCJAC0011,31011,2020,05,14,21.4,1,N
IDCJAC0011,31011,2020,05,15,21.2,1,N
IDCJAC0011,31011,2020,05,16,21.0,1,N
IDCJAC0011,31011,2020,05,17,21.0,1,N
IDCJAC0011,31011,2020,05,18,21.4,1,N
IDCJAC0011,31011,2020,05,19,22.1,1,N
IDCJAC0011,31011,2020,05,20,22.7,1,N
IDCJAC0011,31011,2020,05,21,22.9,1,N
IDCJAC0011,31011,2020,05,22,22.2,1,N
IDCJAC0011,31011,2020,05,23,19.1,1,N
IDCJAC0011,31011,2020,05,24,14.7,1,N
IDCJAC0011,31011,2020,05,25,11.1,1,N
IDCJAC0011,31011,2020,05,26,12.5,1,N
IDCJAC0011,31011,2020,05,27,13.3,1,N
IDCJAC0011,31011,2020,05,28,14.7,1,N
IDCJAC0011,31011,2020,05,29,16.6,1,N
IDCJAC0011,31011,2020,05,30,16.1,1,N
IDCJAC0011,31011,2020,05,31,20.3,1,N
IDCJAC0011,31011,2020,06,01,21.0,1,Y
IDCJAC0011,31011,2020,06,02,19.8,1,Y
IDCJAC0011,31011,2020,06,03,18.0,1,Y
IDCJAC0011,31011,2020,06,04,16.1,1,Y
IDCJAC0011,31011,2020,06,05,20.1,1,Y
IDCJAC0011,31011,2020,06,06,20.6,1,Y
IDCJAC0011,31011,2020,06,07,19.7,1,Y
IDCJAC0011,31011,2020,06,08,20.3,1,Y
IDCJAC0011,31011,2020,06,09,20.4,1,Y
IDCJAC0011,31011,2020,06,10,19.6,1,Y
IDCJAC0011,31011,2020,06,11,20.0,1,Y
IDCJAC0011,31011,2020,06,12,22.2,1,Y
IDCJAC0011,31011,2020,06,13,22.4,1,Y
IDCJAC0011,31011,2020,06,14,22.6,1,Y
IDCJAC0011,31011,2020,06,15,22.7,1,Y
IDCJAC0011,31011,2020,06,16,22.1,1,Y
IDCJAC0011,31011,2020,06,17,21.4,1,Y
IDCJAC0011,31011,2020,06,18,21.4,1,Y
IDCJAC0011,31011,2020,06,19,20.5,1,Y
IDCJAC0011,31011,2020,06,20,20.3,1,Y
IDCJAC0011,31011,2020,06,21,20.4,1,Y
IDCJAC0011,31011,2020,06,22,17.0,1,Y
IDCJAC0011,31011,2020,06,23,16.4,1,Y
IDCJAC0011,31011,2020,06,24,16.6,1,Y
IDCJAC0011,31011,2020,06,25,20.1,1,Y
IDCJAC0011,31011,2020,06,26,17.8,1,Y
IDCJAC0011,31011,2020,06,27,16.9,1,Y
IDCJAC0011,31011,2020,06,28,17.7,1,Y
IDCJAC0011,31011,2020,06,29,19.6,1,Y
IDCJAC0011,31011,2020,06,30,,,
IDCJAC0011,31011,2020,07,01,19.8,1,N
IDCJAC0011,31011,2020,07,02,19.2,1,N
IDCJAC0011,31011,2020,07,03,18.0,1,N
IDCJAC0011,31011,2020,07,04,19.9,1,N
IDCJAC0011,31011,2020,07,05,17.4,1,N
IDCJAC0011,31011,2020,07,06,18.4,1,N
IDCJAC0011,31011,2020,07,07,19.5,1,N
IDCJAC0011,31011,2020,07,08,20.1,1,N
IDCJAC0011,31011,2020,07,09,20.4,1,N
IDCJAC0011,31011,2020,07,10,20.7,1,N
IDCJAC0011,31011,2020,07,11,20.3,1,N
IDCJAC0011,31011,2020,07,12,20.8,1,N
IDCJAC0011,31011,2020,07,13,20.7,1,N
IDCJAC0011,31011,2020,07,14,18.7,1,N
IDCJAC0011,31011,2020,07,15,14.0,1,N
IDCJAC0011,31011,2020,07,16,13.1,1,N
IDCJAC0011,31011,2020,07,17,9.5,1,N
IDCJAC0011,31011,2020,07,18,13.9,1,N
IDCJAC0011,31011,2020,07,19,13.8,1,N
IDCJAC0011,31011,2020,07,20,15.2,1,N
IDCJAC0011,31011,2020,07,21,19.2,1,N
IDCJAC0011,31011,2020,07,22,19.2,1,N
IDCJAC0011,31011,2020,07,23,19.5,1,N
IDCJAC0011,31011,2020,07,24,18.3,1,N
IDCJAC0011,31011,2020,07,25,19.1,1,N
IDCJAC0011,31011,2020,07,26,16.8,1,N
IDCJAC0011,31011,2020,07,27,14.0,1,N
IDCJAC0011,31011,2020,07,28,13.3,1,N
IDCJAC0011,31011,2020,07,29,12.7,1,N
IDCJAC0011,31011,2020,07,30,11.6,1,N
IDCJAC0011,31011,2020,07,31,15.6,1,N
IDCJAC0011,31011,2020,08,01,19.5,1,Y
IDCJAC0011,31011,2020,08,02,18.3,1,Y
IDCJAC0011,31011,2020,08,03,18.7,1,Y
IDCJAC0011,31011,2020,08,04,16.0,1,Y
IDCJAC0011,31011,2020,08,05,16.3,1,Y
IDCJAC0011,31011,2020,08,06,19.2,1,Y
IDCJAC0011,31011,2020,08,07,19.6,1,Y
IDCJAC0011,31011,2020,08,08,22.4,1,Y
IDCJAC0011,31011,2020,08,09,21.6,1,Y
IDCJAC0011,31011,2020,08,10,19.9,1,Y
IDCJAC0011,31011,2020,08,11,16.1,1,Y
IDCJAC0011,31011,2020,08,12,20.1,1,Y
IDCJAC0011,31011,2020,08,13,20.0,1,Y
IDCJAC0011,31011,2020,08,14,17.3,1,Y
IDCJAC0011,31011,2020,08,15,17.2,1,Y
IDCJAC0011,31011,2020,08,16,18.0,1,Y
IDCJAC0011,31011,2020,08,17,13.0,1,Y
IDCJAC0011,31011,2020,08,18,13.5,1,Y
IDCJAC0011,31011,2020,08,19,14.1,1,Y
IDCJAC0011,31011,2020,08,20,14.7,1,Y
IDCJAC0011,31011,2020,08,21,14.7,1,Y
IDCJAC0011,31011,2020,08,22,15.5,1,Y
IDCJAC0011,31011,2020,08,23,12.9,1,Y
IDCJAC0011,31011,2020,08,24,11.7,1,Y
IDCJAC0011,31011,2020,08,25,17.1,1,Y
IDCJAC0011,31011,2020,08,26,18.5,1,Y
IDCJAC0011,31011,2020,08,27,20.2,1,Y
IDCJAC0011,31011,2020,08,28,20.9,1,Y
IDCJAC0011,31011,2020,08,29,19.7,1,Y
IDCJAC0011,31011,2020,08,30,20.0,1,Y
IDCJAC0011,31011,2020,08,31,20.1,1,Y
IDCJAC0011,31011,2020,09,01,19.6,1,Y
IDCJAC0011,31011,2020,09,02,20.1,1,Y
IDCJAC0011,31011,2020,09,03,19.2,1,Y
IDCJAC0011,31011,2020,09,04,20.7,1,Y
IDCJAC0011,31011,2020,09,05,20.0,1,Y
IDCJAC0011,31011,2020,09,06,19.8,1,Y
IDCJAC0011,31011,2020,09,07,20.7,1,Y
IDCJAC0011,31011,2020,09,08,20.6,1,Y
IDCJAC0011,31011,2020,09,09,20.0,1,Y
IDCJAC0011,31011,2020,09,10,19.5,1,Y
IDCJAC0011,31011,2020,09,11,18.0,1,Y
IDCJAC0011,31011,2020,09,12,19.5,1,Y
IDCJAC0011,31011,2020,09,13,19.4,1,Y
IDCJAC0011,31011,2020,09,14,19.3,1,Y
IDCJAC0011,31011,2020,09,15,19.7,1,Y
IDCJAC0011,31011,2020,09,16,20.0,1,Y
IDCJAC0011,31011,2020,09,17,21.6,1,Y
IDCJAC0011,31011,2020,09,18,22.5,1,Y
IDCJAC0011,31011,2020,09,19,22.0,1,Y
IDCJAC0011,31011,2020,09,20,21.1,1,Y
IDCJAC0011,31011,2020,09,21,20.6,1,Y
IDCJAC0011,31011,2020,09,22,21.4,1,Y
IDCJAC0011,31011,2020,09,23,20.9,1,Y
IDCJAC0011,31011,2020,09,24,20.6,1,Y
IDCJAC0011,31011,2020,09,25,20.2,1,Y
IDCJAC0011,31011,2020,09,26,19.5,1,Y
IDCJAC0011,31011,2020,09,27,19.3,1,Y
IDCJAC0011,31011,2020,09,28,20.7,1,Y
IDCJAC0011,31011,2020,09,29,21.8,1,Y
IDCJAC0011,31011,2020,09,30,22.9,1,Y
IDCJAC0011,31011,2020,10,01,19.5,1,N
IDCJAC0011,31011,2020,10,02,21.7,1,N
IDCJAC0011,31011,2020,10,03,22.7,1,N
IDCJAC0011,31011,2020,10,04,22.9,1,N
IDCJAC0011,31011,2020,10,05,19.9,1,N
IDCJAC0011,31011,2020,10,06,21.1,1,N
IDCJAC0011,31011,2020,10,07,20.1,1,N
IDCJAC0011,31011,2020,10,08,,,
IDCJAC0011,31011,2020,10,09,18.5,1,N
IDCJAC0011,31011,2020,10,10,18.1,1,N
IDCJAC0011,31011,2020,10,11,20.2,1,N
IDCJAC0011,31011,2020,10,12,22.5,1,N
IDCJAC0011,31011,2020,10,13,22.4,1,N
IDCJAC0011,31011,2020,10,14,22.4,1,N
IDCJAC0011,31011,2020,10,15,21.8,1,N
IDCJAC0011,31011,2020,10,16,21.6,1,N
IDCJAC0011,31011,2020,10,17,18.8,1,N
IDCJAC0011,31011,2020,10,18,20.1,1,N
IDCJAC0011,31011,2020,10,19,18.6,1,N
IDCJAC0011,31011,2020,10,20,19.6,1,N
IDCJAC0011,31011,2020,10,21,20.3,1,N
IDCJAC0011,31011,2020,10,22,20.6,1,N
IDCJAC0011,31011,2020,10,23,20.5,1,N
IDCJAC0011,31011,2020,10,24,23.1,1,N
IDCJAC0011,31011,2020,10,25,22.6,1,N
IDCJAC0011,31011,2020,10,26,22.3,1,N
IDCJAC0011,31011,2020,10,27,24.0,1,N
IDCJAC0011,31011,2020,10,28,23.7,1,N
IDCJAC0011,31011,2020,10,29,21.6,1,N
IDCJAC0011,31011,2020,10,30,,,
IDCJAC0011,31011,2020,10,31,23.2,1,N
