Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,3003,2020,03,30,28.4,1,Y
IDCJAC0011,3003,2020,03,31,30.0,1,Y
IDCJAC0011,3003,2020,04,01,29.6,1,N
IDCJAC0011,3003,2020,04,02,29.5,1,N
IDCJAC0011,3003,2020,04,03,28.9,1,N
IDCJAC0011,3003,2020,04,04,29.0,1,N
IDCJAC0011,3003,2020,04,05,26.4,1,N
IDCJAC0011,3003,2020,04,06,26.6,1,N
IDCJAC0011,3003,2020,04,07,26.2,1,N
IDCJAC0011,3003,2020,04,08,23.0,1,N
IDCJAC0011,3003,2020,04,09,24.6,1,N
IDCJAC0011,3003,2020,04,10,22.7,1,N
IDCJAC0011,3003,2020,04,11,20.0,1,N
IDCJAC0011,3003,2020,04,12,21.1,1,N
IDCJAC0011,3003,2020,04,13,25.4,1,N
IDCJAC0011,3003,2020,04,14,25.4,1,N
IDCJAC0011,3003,2020,04,15,25.0,1,N
IDCJAC0011,3003,2020,04,16,24.5,1,Y
IDCJAC0011,3003,2020,04,17,23.4,1,N
IDCJAC0011,3003,2020,04,18,25.5,1,N
IDCJAC0011,3003,2020,04,19,25.1,1,N
IDCJAC0011,3003,2020,04,20,25.6,1,N
IDCJAC0011,3003,2020,04,21,28.0,1,N
IDCJAC0011,3003,2020,04,22,28.9,1,N
IDCJAC0011,3003,2020,04,23,26.1,1,N
IDCJAC0011,3003,2020,04,24,24.0,1,N
IDCJAC0011,3003,2020,04,25,28.8,1,N
IDCJAC0011,3003,2020,04,26,27.0,1,N
IDCJAC0011,3003,2020,04,27,24.1,1,N
IDCJAC0011,3003,2020,04,28,25.5,1,N
IDCJAC0011,3003,2020,04,29,23.1,1,N
IDCJAC0011,3003,2020,04,30,25.4,1,N
IDCJAC0011,3003,2020,05,01,22.3,1,Y
IDCJAC0011,3003,2020,05,02,21.7,1,N
IDCJAC0011,3003,2020,05,03,19.8,1,N
IDCJAC0011,3003,2020,05,04,15.5,1,N
IDCJAC0011,3003,2020,05,05,15.5,1,N
IDCJAC0011,3003,2020,05,06,16.5,1,N
IDCJAC0011,3003,2020,05,07,17.3,1,N
IDCJAC0011,3003,2020,05,08,17.7,1,N
IDCJAC0011,3003,2020,05,09,19.3,1,N
IDCJAC0011,3003,2020,05,10,18.1,1,N
IDCJAC0011,3003,2020,05,11,20.4,1,N
IDCJAC0011,3003,2020,05,12,21.0,1,N
IDCJAC0011,3003,2020,05,13,17.4,1,N
IDCJAC0011,3003,2020,05,14,14.3,1,N
IDCJAC0011,3003,2020,05,15,15.2,1,Y
IDCJAC0011,3003,2020,05,16,15.5,1,N
IDCJAC0011,3003,2020,05,17,16.3,1,N
IDCJAC0011,3003,2020,05,18,15.9,1,N
IDCJAC0011,3003,2020,05,19,21.8,1,N
IDCJAC0011,3003,2020,05,20,18.9,1,N
IDCJAC0011,3003,2020,05,21,19.6,1,N
IDCJAC0011,3003,2020,05,22,19.6,1,N
IDCJAC0011,3003,2020,05,23,15.1,1,N
IDCJAC0011,3003,2020,05,24,13.9,1,N
IDCJAC0011,3003,2020,05,25,14.8,1,N
IDCJAC0011,3003,2020,05,26,23.7,1,N
IDCJAC0011,3003,2020,05,27,18.4,1,N
IDCJAC0011,3003,2020,05,28,19.9,1,N
IDCJAC0011,3003,2020,05,29,20.1,1,N
IDCJAC0011,3003,2020,05,30,22.9,1,N
IDCJAC0011,3003,2020,05,31,21.0,1,N
IDCJAC0011,3003,2020,06,01,21.7,1,N
IDCJAC0011,3003,2020,06,02,17.3,1,N
IDCJAC0011,3003,2020,06,03,19.6,1,N
IDCJAC0011,3003,2020,06,04,,,
IDCJAC0011,3003,2020,06,05,13.2,1,Y
IDCJAC0011,3003,2020,06,06,11.8,1,N
IDCJAC0011,3003,2020,06,07,12.0,1,N
IDCJAC0011,3003,2020,06,08,13.7,1,N
IDCJAC0011,3003,2020,06,09,14.7,1,N
IDCJAC0011,3003,2020,06,10,17.2,1,N
IDCJAC0011,3003,2020,06,11,14.2,1,N
IDCJAC0011,3003,2020,06,12,14.0,1,N
IDCJAC0011,3003,2020,06,13,15.1,1,N
IDCJAC0011,3003,2020,06,14,16.0,1,N
IDCJAC0011,3003,2020,06,15,17.7,1,N
IDCJAC0011,3003,2020,06,16,17.0,1,N
IDCJAC0011,3003,2020,06,17,17.5,1,N
IDCJAC0011,3003,2020,06,18,15.3,1,N
IDCJAC0011,3003,2020,06,19,14.3,1,N
IDCJAC0011,3003,2020,06,20,14.4,1,N
IDCJAC0011,3003,2020,06,21,12.5,1,N
IDCJAC0011,3003,2020,06,22,15.2,1,N
IDCJAC0011,3003,2020,06,23,17.2,1,N
IDCJAC0011,3003,2020,06,24,11.9,1,N
IDCJAC0011,3003,2020,06,25,12.8,1,N
IDCJAC0011,3003,2020,06,26,14.0,1,N
IDCJAC0011,3003,2020,06,27,14.8,1,N
IDCJAC0011,3003,2020,06,28,13.3,1,N
IDCJAC0011,3003,2020,06,29,15.4,1,N
IDCJAC0011,3003,2020,06,30,12.9,1,N
IDCJAC0011,3003,2020,07,01,13.4,1,N
IDCJAC0011,3003,2020,07,02,12.6,1,Y
IDCJAC0011,3003,2020,07,03,13.7,1,N
IDCJAC0011,3003,2020,07,04,20.3,1,N
IDCJAC0011,3003,2020,07,05,17.1,1,N
IDCJAC0011,3003,2020,07,06,13.1,1,N
IDCJAC0011,3003,2020,07,07,12.5,1,N
IDCJAC0011,3003,2020,07,08,12.8,1,N
IDCJAC0011,3003,2020,07,09,14.2,1,N
IDCJAC0011,3003,2020,07,10,11.8,1,N
IDCJAC0011,3003,2020,07,11,15.0,1,N
IDCJAC0011,3003,2020,07,12,16.0,1,N
IDCJAC0011,3003,2020,07,13,14.7,1,N
IDCJAC0011,3003,2020,07,14,11.5,1,N
IDCJAC0011,3003,2020,07,15,10.8,1,N
IDCJAC0011,3003,2020,07,16,10.7,1,N
IDCJAC0011,3003,2020,07,17,11.0,1,N
IDCJAC0011,3003,2020,07,18,13.8,1,N
IDCJAC0011,3003,2020,07,19,19.4,1,N
IDCJAC0011,3003,2020,07,20,16.1,1,N
IDCJAC0011,3003,2020,07,21,13.8,1,N
IDCJAC0011,3003,2020,07,22,14.7,1,N
IDCJAC0011,3003,2020,07,23,14.1,1,N
IDCJAC0011,3003,2020,07,24,17.6,1,N
IDCJAC0011,3003,2020,07,25,12.0,1,N
IDCJAC0011,3003,2020,07,26,12.1,1,N
IDCJAC0011,3003,2020,07,27,11.5,1,N
IDCJAC0011,3003,2020,07,28,10.9,1,N
IDCJAC0011,3003,2020,07,29,11.0,1,N
IDCJAC0011,3003,2020,07,30,9.0,1,N
IDCJAC0011,3003,2020,07,31,8.4,1,N
IDCJAC0011,3003,2020,08,01,10.0,1,N
IDCJAC0011,3003,2020,08,02,10.7,1,N
IDCJAC0011,3003,2020,08,03,13.3,1,N
IDCJAC0011,3003,2020,08,04,14.4,1,N
IDCJAC0011,3003,2020,08,05,17.7,1,N
IDCJAC0011,3003,2020,08,06,14.2,1,N
IDCJAC0011,3003,2020,08,07,10.3,1,N
IDCJAC0011,3003,2020,08,08,12.1,1,N
IDCJAC0011,3003,2020,08,09,13.3,1,N
IDCJAC0011,3003,2020,08,10,16.2,1,N
IDCJAC0011,3003,2020,08,11,20.1,1,N
IDCJAC0011,3003,2020,08,12,19.9,1,N
IDCJAC0011,3003,2020,08,13,16.0,1,N
IDCJAC0011,3003,2020,08,14,16.5,1,N
IDCJAC0011,3003,2020,08,15,11.9,1,N
IDCJAC0011,3003,2020,08,16,16.6,1,N
IDCJAC0011,3003,2020,08,17,16.8,1,N
IDCJAC0011,3003,2020,08,18,21.7,1,N
IDCJAC0011,3003,2020,08,19,15.9,1,N
IDCJAC0011,3003,2020,08,20,15.9,1,Y
IDCJAC0011,3003,2020,08,21,14.0,1,N
IDCJAC0011,3003,2020,08,22,14.4,1,N
IDCJAC0011,3003,2020,08,23,15.8,1,N
IDCJAC0011,3003,2020,08,24,16.0,1,N
IDCJAC0011,3003,2020,08,25,20.6,1,N
IDCJAC0011,3003,2020,08,26,15.5,1,N
IDCJAC0011,3003,2020,08,27,14.9,1,N
IDCJAC0011,3003,2020,08,28,14.0,1,N
IDCJAC0011,3003,2020,08,29,14.9,1,N
IDCJAC0011,3003,2020,08,30,14.7,1,N
IDCJAC0011,3003,2020,08,31,14.1,1,N
IDCJAC0011,3003,2020,09,01,13.7,1,N
IDCJAC0011,3003,2020,09,02,18.1,1,N
IDCJAC0011,3003,2020,09,03,18.4,1,N
IDCJAC0011,3003,2020,09,04,18.2,1,N
IDCJAC0011,3003,2020,09,05,15.0,1,N
IDCJAC0011,3003,2020,09,06,16.4,1,N
IDCJAC0011,3003,2020,09,07,20.9,1,N
IDCJAC0011,3003,2020,09,08,19.8,1,N
IDCJAC0011,3003,2020,09,09,18.9,1,N
IDCJAC0011,3003,2020,09,10,21.5,1,N
IDCJAC0011,3003,2020,09,11,20.6,1,N
IDCJAC0011,3003,2020,09,12,22.1,1,N
IDCJAC0011,3003,2020,09,13,20.0,1,N
IDCJAC0011,3003,2020,09,14,19.1,1,N
IDCJAC0011,3003,2020,09,15,22.0,1,N
IDCJAC0011,3003,2020,09,16,19.3,1,N
IDCJAC0011,3003,2020,09,17,22.6,1,N
IDCJAC0011,3003,2020,09,18,21.6,1,N
IDCJAC0011,3003,2020,09,19,21.2,1,N
IDCJAC0011,3003,2020,09,20,22.0,1,N
IDCJAC0011,3003,2020,09,21,25.8,1,N
IDCJAC0011,3003,2020,09,22,19.0,1,N
IDCJAC0011,3003,2020,09,23,21.4,1,N
IDCJAC0011,3003,2020,09,24,18.7,1,N
IDCJAC0011,3003,2020,09,25,19.5,1,N
IDCJAC0011,3003,2020,09,26,19.3,1,N
IDCJAC0011,3003,2020,09,27,22.5,1,N
IDCJAC0011,3003,2020,09,28,25.1,1,N
IDCJAC0011,3003,2020,09,29,20.1,1,N
IDCJAC0011,3003,2020,09,30,20.4,1,N
IDCJAC0011,3003,2020,10,01,21.9,1,N
IDCJAC0011,3003,2020,10,02,21.5,1,N
IDCJAC0011,3003,2020,10,03,25.9,1,N
IDCJAC0011,3003,2020,10,04,22.9,1,N
IDCJAC0011,3003,2020,10,05,19.3,1,N
IDCJAC0011,3003,2020,10,06,19.3,1,N
IDCJAC0011,3003,2020,10,07,16.5,1,N
IDCJAC0011,3003,2020,10,08,14.1,1,N
IDCJAC0011,3003,2020,10,09,17.1,1,N
IDCJAC0011,3003,2020,10,10,19.9,1,N
IDCJAC0011,3003,2020,10,11,24.7,1,N
IDCJAC0011,3003,2020,10,12,20.7,1,N
IDCJAC0011,3003,2020,10,13,22.5,1,N
IDCJAC0011,3003,2020,10,14,21.0,1,N
IDCJAC0011,3003,2020,10,15,20.8,1,N
IDCJAC0011,3003,2020,10,16,22.7,1,N
IDCJAC0011,3003,2020,10,17,24.2,1,N
IDCJAC0011,3003,2020,10,18,25.3,1,Y
IDCJAC0011,3003,2020,10,19,25.1,1,
IDCJAC0011,3003,2020,10,20,25.5,1,
IDCJAC0011,3003,2020,10,21,26.0,1,N
IDCJAC0011,3003,2020,10,22,25.6,1,N
IDCJAC0011,3003,2020,10,23,25.5,1,Y
IDCJAC0011,3003,2020,10,24,25.9,1,
IDCJAC0011,3003,2020,10,25,25.8,1,
IDCJAC0011,3003,2020,10,26,25.7,1,N
IDCJAC0011,3003,2020,10,27,25.7,1,N
IDCJAC0011,3003,2020,10,28,24.1,1,N
IDCJAC0011,3003,2020,10,29,25.1,1,N
IDCJAC0011,3003,2020,10,30,24.7,1,N
IDCJAC0011,3003,2020,10,31,25.5,1,N
