Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,15135,2020,01,01,41.0,1,Y
IDCJAC0010,15135,2020,01,02,38.7,1,Y
IDCJAC0010,15135,2020,01,03,41.8,1,Y
IDCJAC0010,15135,2020,01,04,40.8,1,Y
IDCJAC0010,15135,2020,01,05,41.0,1,Y
IDCJAC0010,15135,2020,01,06,37.4,1,Y
IDCJAC0010,15135,2020,01,07,38.8,1,Y
IDCJAC0010,15135,2020,01,08,39.7,1,Y
IDCJAC0010,15135,2020,01,09,39.7,1,Y
IDCJAC0010,15135,2020,01,10,39.2,1,Y
IDCJAC0010,15135,2020,01,11,41.6,1,Y
IDCJAC0010,15135,2020,01,12,39.6,1,Y
IDCJAC0010,15135,2020,01,13,40.7,1,Y
IDCJAC0010,15135,2020,01,14,40.9,1,Y
IDCJAC0010,15135,2020,01,15,43.8,1,Y
IDCJAC0010,15135,2020,01,16,43.4,1,Y
IDCJAC0010,15135,2020,01,17,41.5,1,Y
IDCJAC0010,15135,2020,01,18,42.4,1,Y
IDCJAC0010,15135,2020,01,19,36.3,1,Y
IDCJAC0010,15135,2020,01,20,32.7,1,Y
IDCJAC0010,15135,2020,01,21,33.3,1,Y
IDCJAC0010,15135,2020,01,22,33.3,1,Y
IDCJAC0010,15135,2020,01,23,37.8,1,Y
IDCJAC0010,15135,2020,01,24,29.4,1,Y
IDCJAC0010,15135,2020,01,25,33.0,1,Y
IDCJAC0010,15135,2020,01,26,37.3,1,Y
IDCJAC0010,15135,2020,01,27,38.8,1,Y
IDCJAC0010,15135,2020,01,28,40.4,1,Y
IDCJAC0010,15135,2020,01,29,32.3,1,Y
IDCJAC0010,15135,2020,01,30,37.2,1,Y
IDCJAC0010,15135,2020,01,31,37.4,1,Y
IDCJAC0010,15135,2020,02,01,35.5,1,N
IDCJAC0010,15135,2020,02,02,32.9,1,N
IDCJAC0010,15135,2020,02,03,29.7,1,N
IDCJAC0010,15135,2020,02,04,32.9,1,N
IDCJAC0010,15135,2020,02,05,35.8,1,N
IDCJAC0010,15135,2020,02,06,37.5,1,N
IDCJAC0010,15135,2020,02,07,38.2,1,N
IDCJAC0010,15135,2020,02,08,40.3,1,N
IDCJAC0010,15135,2020,02,09,41.0,1,N
IDCJAC0010,15135,2020,02,10,42.2,1,N
IDCJAC0010,15135,2020,02,11,40.4,1,Y
IDCJAC0010,15135,2020,02,12,39.9,1,N
IDCJAC0010,15135,2020,02,13,41.3,1,N
IDCJAC0010,15135,2020,02,14,42.7,1,N
IDCJAC0010,15135,2020,02,15,42.3,1,N
IDCJAC0010,15135,2020,02,16,42.1,1,N
IDCJAC0010,15135,2020,02,17,40.9,1,N
IDCJAC0010,15135,2020,02,18,41.3,1,N
IDCJAC0010,15135,2020,02,19,39.7,1,N
IDCJAC0010,15135,2020,02,20,37.3,1,N
IDCJAC0010,15135,2020,02,21,39.1,1,N
IDCJAC0010,15135,2020,02,22,38.0,1,N
IDCJAC0010,15135,2020,02,23,37.7,1,N
IDCJAC0010,15135,2020,02,24,37.3,1,N
IDCJAC0010,15135,2020,02,25,33.7,1,N
IDCJAC0010,15135,2020,02,26,29.6,1,N
IDCJAC0010,15135,2020,02,27,33.1,1,N
IDCJAC0010,15135,2020,02,28,34.1,1,N
IDCJAC0010,15135,2020,02,29,38.8,1,N
IDCJAC0010,15135,2020,03,01,38.3,1,N
IDCJAC0010,15135,2020,03,02,35.3,1,N
IDCJAC0010,15135,2020,03,03,24.6,1,N
IDCJAC0010,15135,2020,03,04,28.0,1,N
IDCJAC0010,15135,2020,03,05,30.4,1,N
IDCJAC0010,15135,2020,03,06,32.1,1,N
IDCJAC0010,15135,2020,03,07,33.1,1,N
IDCJAC0010,15135,2020,03,08,33.1,1,N
IDCJAC0010,15135,2020,03,09,34.9,1,N
IDCJAC0010,15135,2020,03,10,34.5,1,N
IDCJAC0010,15135,2020,03,11,36.7,1,N
IDCJAC0010,15135,2020,03,12,37.9,1,N
IDCJAC0010,15135,2020,03,13,37.8,1,N
IDCJAC0010,15135,2020,03,14,35.4,1,N
IDCJAC0010,15135,2020,03,15,35.4,1,N
IDCJAC0010,15135,2020,03,16,33.9,1,Y
IDCJAC0010,15135,2020,03,17,35.7,1,N
IDCJAC0010,15135,2020,03,18,36.0,1,Y
IDCJAC0010,15135,2020,03,19,35.5,1,N
IDCJAC0010,15135,2020,03,20,35.3,1,N
IDCJAC0010,15135,2020,03,21,35.9,1,N
IDCJAC0010,15135,2020,03,22,37.2,1,N
IDCJAC0010,15135,2020,03,23,36.9,1,N
IDCJAC0010,15135,2020,03,24,36.8,1,N
IDCJAC0010,15135,2020,03,25,36.2,1,N
IDCJAC0010,15135,2020,03,26,36.1,1,N
IDCJAC0010,15135,2020,03,27,36.4,1,N
IDCJAC0010,15135,2020,03,28,35.9,1,N
IDCJAC0010,15135,2020,03,29,37.9,1,N
IDCJAC0010,15135,2020,03,30,38.2,1,N
IDCJAC0010,15135,2020,03,31,37.8,1,N
IDCJAC0010,15135,2020,04,01,37.1,1,Y
IDCJAC0010,15135,2020,04,02,38.2,1,Y
IDCJAC0010,15135,2020,04,03,38.4,1,Y
IDCJAC0010,15135,2020,04,04,36.0,1,Y
IDCJAC0010,15135,2020,04,05,31.2,1,Y
IDCJAC0010,15135,2020,04,06,31.5,1,Y
IDCJAC0010,15135,2020,04,07,31.2,1,Y
IDCJAC0010,15135,2020,04,08,32.2,1,Y
IDCJAC0010,15135,2020,04,09,29.2,1,Y
IDCJAC0010,15135,2020,04,10,28.3,1,Y
IDCJAC0010,15135,2020,04,11,34.0,1,Y
IDCJAC0010,15135,2020,04,12,34.8,1,Y
IDCJAC0010,15135,2020,04,13,34.9,1,Y
IDCJAC0010,15135,2020,04,14,34.9,1,Y
IDCJAC0010,15135,2020,04,15,35.8,1,Y
IDCJAC0010,15135,2020,04,16,37.0,1,Y
