Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,39083,2009,12,24.9
IDCJAC0003,39083,2010,01,23.0
IDCJAC0003,39083,2010,02,19.1
IDCJAC0003,39083,2010,03,18.8
IDCJAC0003,39083,2010,04,17.8
IDCJAC0003,39083,2010,05,16.0
IDCJAC0003,39083,2010,06,13.3
IDCJAC0003,39083,2010,07,12.5
IDCJAC0003,39083,2010,08,15.5
IDCJAC0003,39083,2010,09,15.7
IDCJAC0003,39083,2010,10,22.5
IDCJAC0003,39083,2010,11,17.0
IDCJAC0003,39083,2010,12,18.1
IDCJAC0003,39083,2011,01,25.5
IDCJAC0003,39083,2011,02,23.0
IDCJAC0003,39083,2011,03,16.2
IDCJAC0003,39083,2011,04,17.3
IDCJAC0003,39083,2011,05,15.8
IDCJAC0003,39083,2011,06,13.8
IDCJAC0003,39083,2011,07,15.2
IDCJAC0003,39083,2011,08,16.2
IDCJAC0003,39083,2011,09,21.1
IDCJAC0003,39083,2011,10,21.5
IDCJAC0003,39083,2011,11,25.9
IDCJAC0003,39083,2011,12,21.5
IDCJAC0003,39083,2012,01,22.7
IDCJAC0003,39083,2012,02,23.6
IDCJAC0003,39083,2012,03,19.3
IDCJAC0003,39083,2012,04,19.3
IDCJAC0003,39083,2012,05,15.5
IDCJAC0003,39083,2012,06,12.9
IDCJAC0003,39083,2012,07,14.1
IDCJAC0003,39083,2012,08,19.3
IDCJAC0003,39083,2012,09,21.8
IDCJAC0003,39083,2012,10,23.6
IDCJAC0003,39083,2012,11,26.4
IDCJAC0003,39083,2012,12,27.1
IDCJAC0003,39083,2013,01,24.4
IDCJAC0003,39083,2013,02,21.6
IDCJAC0003,39083,2013,03,18.4
IDCJAC0003,39083,2013,04,16.9
IDCJAC0003,39083,2013,05,14.4
IDCJAC0003,39083,2013,06,13.8
IDCJAC0003,39083,2013,07,13.9
IDCJAC0003,39083,2013,08,19.5
IDCJAC0003,39083,2013,09,22.0
IDCJAC0003,39083,2013,10,25.0
IDCJAC0003,39083,2013,11,21.6
IDCJAC0003,39083,2013,12,27.6
IDCJAC0003,39083,2014,01,22.8
IDCJAC0003,39083,2014,02,21.4
IDCJAC0003,39083,2014,03,19.4
IDCJAC0003,39083,2014,04,18.6
IDCJAC0003,39083,2014,05,15.2
IDCJAC0003,39083,2014,06,13.7
IDCJAC0003,39083,2014,07,15.6
IDCJAC0003,39083,2014,08,17.4
IDCJAC0003,39083,2014,09,19.9
IDCJAC0003,39083,2014,10,25.2
IDCJAC0003,39083,2014,11,25.4
IDCJAC0003,39083,2014,12,24.6
IDCJAC0003,39083,2015,01,21.3
IDCJAC0003,39083,2015,02,22.4
IDCJAC0003,39083,2015,03,22.5
IDCJAC0003,39083,2015,04,18.0
IDCJAC0003,39083,2015,05,16.4
IDCJAC0003,39083,2015,06,13.5
IDCJAC0003,39083,2015,07,15.0
IDCJAC0003,39083,2015,08,17.5
IDCJAC0003,39083,2015,09,21.1
IDCJAC0003,39083,2015,10,23.3
IDCJAC0003,39083,2015,11,25.4
IDCJAC0003,39083,2015,12,25.6
IDCJAC0003,39083,2016,01,24.0
IDCJAC0003,39083,2016,02,22.2
IDCJAC0003,39083,2016,03,18.6
IDCJAC0003,39083,2016,04,18.6
IDCJAC0003,39083,2016,05,15.7
IDCJAC0003,39083,2016,06,13.3
IDCJAC0003,39083,2016,07,14.4
IDCJAC0003,39083,2016,08,16.9
IDCJAC0003,39083,2016,09,18.6
IDCJAC0003,39083,2016,10,24.2
IDCJAC0003,39083,2016,11,25.4
IDCJAC0003,39083,2016,12,25.2
IDCJAC0003,39083,2017,01,23.9
IDCJAC0003,39083,2017,02,25.3
IDCJAC0003,39083,2017,03,17.0
IDCJAC0003,39083,2017,04,19.9
IDCJAC0003,39083,2017,05,15.1
IDCJAC0003,39083,2017,06,15.1
IDCJAC0003,39083,2017,07,15.3
IDCJAC0003,39083,2017,08,18.2
IDCJAC0003,39083,2017,09,22.1
IDCJAC0003,39083,2017,10,21.1
IDCJAC0003,39083,2017,11,25.2
IDCJAC0003,39083,2017,12,26.9
IDCJAC0003,39083,2018,01,27.1
IDCJAC0003,39083,2018,02,21.7
IDCJAC0003,39083,2018,03,19.5
IDCJAC0003,39083,2018,04,17.3
IDCJAC0003,39083,2018,05,15.4
IDCJAC0003,39083,2018,06,14.3
IDCJAC0003,39083,2018,07,15.2
IDCJAC0003,39083,2018,08,18.5
IDCJAC0003,39083,2018,09,21.7
IDCJAC0003,39083,2018,10,22.5
IDCJAC0003,39083,2018,11,27.2
IDCJAC0003,39083,2018,12,22.8
IDCJAC0003,39083,2019,01,25.5
IDCJAC0003,39083,2019,02,23.6
IDCJAC0003,39083,2019,03,19.8
IDCJAC0003,39083,2019,04,18.2
IDCJAC0003,39083,2019,05,15.0
IDCJAC0003,39083,2019,06,13.6
IDCJAC0003,39083,2019,07,15.3
IDCJAC0003,39083,2019,08,17.9
IDCJAC0003,39083,2019,09,22.2
IDCJAC0003,39083,2019,10,24.7
IDCJAC0003,39083,2019,11,27.9
IDCJAC0003,39083,2019,12,27.6
IDCJAC0003,39083,2020,01,24.7
IDCJAC0003,39083,2020,02,22.9
IDCJAC0003,39083,2020,03,21.3
IDCJAC0003,39083,2020,04,19.3
IDCJAC0003,39083,2020,05,15.4
IDCJAC0003,39083,2020,06,14.0
IDCJAC0003,39083,2020,07,15.2
IDCJAC0003,39083,2020,08,18.3
IDCJAC0003,39083,2020,09,20.1
IDCJAC0003,39083,2020,10,24.9
