Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,76031,2001,04,15.5
IDCJAC0003,76031,2001,05,10.6
IDCJAC0003,76031,2001,06,9.3
IDCJAC0003,76031,2001,07,9.7
IDCJAC0003,76031,2001,08,12.5
IDCJAC0003,76031,2001,09,16.7
IDCJAC0003,76031,2001,10,21.0
IDCJAC0003,76031,2001,11,26.4
IDCJAC0003,76031,2001,12,26.5
IDCJAC0003,76031,2002,01,29.6
IDCJAC0003,76031,2002,02,26.4
IDCJAC0003,76031,2002,03,22.3
IDCJAC0003,76031,2002,04,15.7
IDCJAC0003,76031,2002,05,11.2
IDCJAC0003,76031,2002,06,9.2
IDCJAC0003,76031,2002,07,10.8
IDCJAC0003,76031,2002,08,14.3
IDCJAC0003,76031,2002,09,18.8
IDCJAC0003,76031,2002,10,23.7
IDCJAC0003,76031,2002,11,26.2
IDCJAC0003,76031,2002,12,28.9
IDCJAC0003,76031,2003,01,30.4
IDCJAC0003,76031,2003,02,23.4
IDCJAC0003,76031,2003,03,22.1
IDCJAC0003,76031,2003,04,16.3
IDCJAC0003,76031,2003,05,10.9
IDCJAC0003,76031,2003,06,8.0
IDCJAC0003,76031,2003,07,10.5
IDCJAC0003,76031,2003,08,12.5
IDCJAC0003,76031,2003,09,18.2
IDCJAC0003,76031,2003,10,23.1
IDCJAC0003,76031,2003,11,27.6
IDCJAC0003,76031,2003,12,28.5
IDCJAC0003,76031,2004,01,29.9
IDCJAC0003,76031,2004,02,26.2
IDCJAC0003,76031,2004,03,23.7
IDCJAC0003,76031,2004,04,16.4
IDCJAC0003,76031,2004,05,11.7
IDCJAC0003,76031,2004,06,8.5
IDCJAC0003,76031,2004,07,9.0
IDCJAC0003,76031,2004,08,13.4
IDCJAC0003,76031,2004,09,17.4
IDCJAC0003,76031,2004,10,24.9
IDCJAC0003,76031,2004,11,25.8
IDCJAC0003,76031,2004,12,29.3
IDCJAC0003,76031,2005,01,28.5
IDCJAC0003,76031,2005,02,25.6
IDCJAC0003,76031,2005,03,21.8
IDCJAC0003,76031,2005,04,16.8
IDCJAC0003,76031,2005,05,12.0
IDCJAC0003,76031,2005,06,8.9
IDCJAC0003,76031,2005,07,9.7
IDCJAC0003,76031,2005,08,14.0
IDCJAC0003,76031,2005,09,15.9
IDCJAC0003,76031,2005,10,20.7
IDCJAC0003,76031,2005,11,27.0
IDCJAC0003,76031,2006,01,28.7
IDCJAC0003,76031,2006,02,27.1
IDCJAC0003,76031,2006,03,21.5
IDCJAC0003,76031,2006,04,14.2
IDCJAC0003,76031,2006,05,11.1
IDCJAC0003,76031,2006,06,9.1
IDCJAC0003,76031,2006,07,8.7
IDCJAC0003,76031,2006,08,13.9
IDCJAC0003,76031,2006,09,19.6
IDCJAC0003,76031,2006,10,26.3
IDCJAC0003,76031,2006,11,26.1
IDCJAC0003,76031,2006,12,28.0
IDCJAC0003,76031,2007,01,26.0
IDCJAC0003,76031,2007,02,27.0
IDCJAC0003,76031,2007,03,20.1
IDCJAC0003,76031,2007,04,15.4
IDCJAC0003,76031,2007,05,10.6
IDCJAC0003,76031,2007,06,9.1
IDCJAC0003,76031,2007,07,9.6
IDCJAC0003,76031,2007,08,14.3
IDCJAC0003,76031,2007,09,17.9
IDCJAC0003,76031,2007,10,22.9
IDCJAC0003,76031,2007,11,25.9
IDCJAC0003,76031,2007,12,28.5
IDCJAC0003,76031,2008,01,28.1
IDCJAC0003,76031,2008,02,25.7
IDCJAC0003,76031,2008,03,20.6
IDCJAC0003,76031,2008,04,14.6
IDCJAC0003,76031,2008,05,11.0
IDCJAC0003,76031,2008,06,8.7
IDCJAC0003,76031,2008,07,8.9
IDCJAC0003,76031,2008,08,12.0
IDCJAC0003,76031,2008,09,18.1
IDCJAC0003,76031,2008,10,23.8
IDCJAC0003,76031,2008,11,23.8
IDCJAC0003,76031,2008,12,26.8
IDCJAC0003,76031,2009,01,31.9
IDCJAC0003,76031,2009,02,26.6
IDCJAC0003,76031,2009,03,18.2
IDCJAC0003,76031,2009,04,15.5
IDCJAC0003,76031,2009,05,10.3
IDCJAC0003,76031,2009,06,8.1
IDCJAC0003,76031,2009,07,9.1
IDCJAC0003,76031,2009,08,12.1
IDCJAC0003,76031,2009,09,17.0
IDCJAC0003,76031,2009,10,22.2
IDCJAC0003,76031,2009,11,27.6
IDCJAC0003,76031,2009,12,30.1
IDCJAC0003,76031,2010,01,30.4
IDCJAC0003,76031,2010,02,23.6
IDCJAC0003,76031,2010,03,19.8
IDCJAC0003,76031,2010,04,13.9
IDCJAC0003,76031,2010,05,10.5
IDCJAC0003,76031,2010,06,8.5
IDCJAC0003,76031,2010,07,9.0
IDCJAC0003,76031,2010,08,12.0
IDCJAC0003,76031,2010,09,15.7
IDCJAC0003,76031,2010,10,20.8
IDCJAC0003,76031,2010,11,23.0
IDCJAC0003,76031,2010,12,29.0
IDCJAC0003,76031,2011,01,27.3
IDCJAC0003,76031,2011,02,22.4
IDCJAC0003,76031,2011,03,18.6
IDCJAC0003,76031,2011,04,15.7
IDCJAC0003,76031,2011,05,10.3
IDCJAC0003,76031,2011,06,9.6
IDCJAC0003,76031,2011,07,8.8
IDCJAC0003,76031,2011,08,12.2
IDCJAC0003,76031,2011,09,16.5
IDCJAC0003,76031,2011,10,19.7
IDCJAC0003,76031,2011,11,24.5
IDCJAC0003,76031,2011,12,28.9
IDCJAC0003,76031,2012,01,27.1
IDCJAC0003,76031,2012,02,23.1
IDCJAC0003,76031,2012,03,19.2
IDCJAC0003,76031,2012,04,15.7
IDCJAC0003,76031,2012,05,11.1
IDCJAC0003,76031,2012,06,8.7
IDCJAC0003,76031,2012,07,8.9
IDCJAC0003,76031,2012,08,12.4
IDCJAC0003,76031,2012,09,17.7
IDCJAC0003,76031,2012,10,23.0
IDCJAC0003,76031,2012,11,25.6
IDCJAC0003,76031,2012,12,29.0
IDCJAC0003,76031,2013,01,30.1
IDCJAC0003,76031,2013,02,25.3
IDCJAC0003,76031,2013,03,20.3
IDCJAC0003,76031,2013,04,14.7
IDCJAC0003,76031,2013,05,10.3
IDCJAC0003,76031,2013,06,8.2
IDCJAC0003,76031,2013,07,9.2
IDCJAC0003,76031,2013,08,12.5
IDCJAC0003,76031,2013,09,16.5
IDCJAC0003,76031,2013,10,22.1
IDCJAC0003,76031,2013,11,23.6
IDCJAC0003,76031,2013,12,25.9
IDCJAC0003,76031,2014,01,28.9
IDCJAC0003,76031,2014,02,24.0
IDCJAC0003,76031,2014,03,19.0
IDCJAC0003,76031,2014,04,13.0
IDCJAC0003,76031,2014,05,9.6
IDCJAC0003,76031,2014,06,8.8
IDCJAC0003,76031,2014,07,9.3
IDCJAC0003,76031,2014,08,13.4
IDCJAC0003,76031,2014,09,16.6
IDCJAC0003,76031,2014,10,22.4
IDCJAC0003,76031,2014,11,24.4
IDCJAC0003,76031,2014,12,28.7
IDCJAC0003,76031,2015,01,25.3
IDCJAC0003,76031,2015,02,25.5
IDCJAC0003,76031,2015,03,19.8
IDCJAC0003,76031,2015,04,13.3
IDCJAC0003,76031,2015,05,10.6
IDCJAC0003,76031,2015,06,8.7
IDCJAC0003,76031,2015,07,8.9
IDCJAC0003,76031,2015,08,11.1
IDCJAC0003,76031,2015,09,18.1
IDCJAC0003,76031,2015,10,21.8
IDCJAC0003,76031,2015,11,26.3
IDCJAC0003,76031,2015,12,28.7
IDCJAC0003,76031,2016,01,24.2
IDCJAC0003,76031,2016,02,26.1
IDCJAC0003,76031,2016,03,19.1
IDCJAC0003,76031,2016,04,14.9
IDCJAC0003,76031,2016,05,10.5
IDCJAC0003,76031,2016,06,8.7
IDCJAC0003,76031,2016,07,9.5
IDCJAC0003,76031,2016,08,12.8
IDCJAC0003,76031,2016,09,15.3
IDCJAC0003,76031,2016,10,21.4
IDCJAC0003,76031,2016,11,24.6
IDCJAC0003,76031,2016,12,25.8
IDCJAC0003,76031,2017,01,26.0
IDCJAC0003,76031,2017,02,22.8
IDCJAC0003,76031,2017,03,20.1
IDCJAC0003,76031,2017,04,13.6
IDCJAC0003,76031,2017,05,11.1
IDCJAC0003,76031,2017,06,9.9
IDCJAC0003,76031,2017,07,10.4
IDCJAC0003,76031,2017,08,12.9
IDCJAC0003,76031,2017,09,16.8
IDCJAC0003,76031,2017,10,22.3
IDCJAC0003,76031,2017,11,24.9
IDCJAC0003,76031,2017,12,25.9
IDCJAC0003,76031,2018,01,26.3
IDCJAC0003,76031,2018,02,23.0
IDCJAC0003,76031,2018,03,20.0
IDCJAC0003,76031,2018,04,14.9
IDCJAC0003,76031,2018,05,10.6
IDCJAC0003,76031,2018,06,9.3
IDCJAC0003,76031,2018,07,10.6
IDCJAC0003,76031,2018,08,13.1
IDCJAC0003,76031,2018,09,18.5
IDCJAC0003,76031,2018,10,22.3
IDCJAC0003,76031,2018,11,24.5
IDCJAC0003,76031,2018,12,25.8
IDCJAC0003,76031,2019,01,28.1
IDCJAC0003,76031,2019,02,25.0
IDCJAC0003,76031,2019,03,19.0
IDCJAC0003,76031,2019,04,14.7
IDCJAC0003,76031,2019,05,11.0
IDCJAC0003,76031,2019,06,9.7
IDCJAC0003,76031,2019,07,10.4
IDCJAC0003,76031,2019,08,13.3
IDCJAC0003,76031,2019,09,17.9
IDCJAC0003,76031,2019,10,23.1
IDCJAC0003,76031,2019,11,27.3
IDCJAC0003,76031,2019,12,28.9
IDCJAC0003,76031,2020,01,26.3
IDCJAC0003,76031,2020,02,22.8
IDCJAC0003,76031,2020,03,18.3
IDCJAC0003,76031,2020,04,13.1
IDCJAC0003,76031,2020,05,11.5
IDCJAC0003,76031,2020,06,9.6
IDCJAC0003,76031,2020,07,10.6
IDCJAC0003,76031,2020,08,13.0
IDCJAC0003,76031,2020,09,16.7
IDCJAC0003,76031,2020,10,19.5
